"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
134470,59639.4,-53.7324,135.182,59.9088,123.914,87.3929,95.8486,-11.0088,10.1402,-8.6815,-24.3014,339.783
161908,81455.3,-120.98,82.4153,290.936,-56.3598,144.258,992.507,-14.8797,1395.01,-3.07903,-15.2194,108.212
184639,75413.4,-135.507,106.507,313.487,110.779,151.118,358.293,373.672,4.18585,-17.9234,6.72403,158.408
192689,82444.8,-16.1373,1.78854,12.7604,277.824,58.935,980.638,1041.41,78.9863,36.6131,-8.08457,-4.00599
148441,61310.2,34.6902,-85.094,-55.1292,6056.26,19.6771,610.816,221.865,-1.60552,-37.1473,-1.20263,29.0916
108994,100348,-72.8289,160.009,657.204,2492.31,172.776,478.997,268.835,-21.0109,-31.8341,11.3476,233.373
112329,55700.1,-34.5201,73.6664,388.146,7546.38,95.7232,92.4486,333.575,15.79,-15.0291,-10.7288,370.648
104880,52595.9,42.3375,-44.4259,1294.27,3195.82,107.134,172.359,175.513,-39.6973,-7.82466,15.0757,-29.3636
100315,112013,-22.1435,23.789,911.228,3957.83,131.419,601.509,448.946,-50.9503,54.4307,-75.1985,234.891
219312,50930.7,-65.4905,6.16976,70.069,81.0855,43.7735,367.881,400.906,19.0888,-12.7919,-34.5789,79.2635
137421,72643.3,-52.6338,10.7855,11.4433,909.918,12.7913,356.281,224.985,46.0474,3.9346,-15.618,36.5039
193615,82928.4,23.4683,9.87693,144.736,1057.79,78.9499,714.271,503.7,17.2025,-18.9003,-23.1793,193.081
137795,43574.7,-108.899,157.995,83.6157,99.1043,71.6791,368.685,183.606,69.4007,-1.19478,-24.3184,263.986
167637,46337.7,-240.839,245.345,229.999,-13.1616,107.159,245.171,-51.2997,453.305,40.2666,29.3537,427.624
143574,73631.4,-31.1397,99.5062,331.935,1190.4,36.4602,506.412,229.855,-27.9707,45.1556,-42.6231,190.037
194358,70507.2,-158.168,180.795,37.7763,4655.59,40.2032,235.206,158.764,29.4477,8.36327,-26.893,17.8856
194956,70778.6,-95.1173,253.669,123.634,3467.06,126.869,518.826,377.706,-8.01047,-43.6001,-12.2021,345.799
182237,63461.5,-139.662,49.8969,189.604,91.9557,227.069,1085.53,230.085,1585.63,-6.9566,35.282,124.44
188453,69228.9,-79.9009,-19.9697,9.49121,1406.14,21.8354,820.238,813.916,-28.604,-45.2121,51.9849,17.0103
