"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
118128,50481.1,-128.549,76.0053,242.947,-64.7236,202.858,1376.42,1341.33,-26.57,-50.6843,-19.0673,170.961
79680.2,49785,-99.1049,1042.16,388.787,46341.9,198.408,583.635,30.893,371.545,-11.4753,14.8848,403.297
100854,58763.4,-10.548,52.167,224.829,275.289,268.715,704.979,704.543,-33.5034,-25.1383,3.57879,278.299
217070,65754.2,-36.3063,282.087,139.477,21361.3,128.087,466.008,402.462,137.436,-0.669562,9.08205,157.791
119428,62186.4,-236.294,105.375,86.9321,-198.311,113.715,1470.63,785.35,2923.19,-12.5848,-102.913,250.16
189521,73737.5,-83.0485,31.7524,7.21904,6872.39,106.135,1080.83,226.535,85.3756,29.2806,84.9474,114.086
60316.3,52356.6,35.8576,5.56211,452.179,-1.53408,131.413,49.4495,109.415,-12.4565,38.7298,493.292,196.212
107095,42364.1,-23.9211,669.608,553.694,32599.6,139.49,477.474,503.015,279.354,-2.43129,27.2671,293.974
104582,51229.2,26.4028,138.597,481.086,-77.1127,233.162,1808.13,974.341,20.0549,-3.8188,-52.5596,226.394
85553.5,42558.3,-65.551,51.4694,162.778,-71.5661,95.4627,1018.45,60.8983,2022.02,-41.1376,-3.19463,77.6376
93692,36007.5,-104.098,41.7658,376.42,-71.2481,85.3162,744.803,139.66,1621,-33.9795,2.88617,157.694
82615.8,33806.4,-63.8268,39.2315,261.004,-85.1639,40.1548,726.409,-25.6286,2265.73,5.77726,-18.7069,145.974
414472,160117,-217.754,1695.71,1127.78,136574,332.214,3227.1,1216.03,987.449,-12.7978,-32.8232,833.647
112033,45666.5,-89.6265,56.0051,259.992,21.2803,200.503,684.91,772.625,18.0968,34.7754,12.0572,292.506
102626,77582.4,2.9794,74.0032,850.813,264.356,362.502,720.012,1417.12,56.0185,4.21678,55.5182,579.547
108794,62736.7,-123.513,160.711,319.545,-13.8178,149.764,1700.84,1022.15,1329.1,-21.0344,32.5583,240.403
84933.4,38598.8,-70.1787,96.3338,284.718,72.8238,165.296,535.673,34.4707,853.478,-3.094,14.9221,296.595
78268.7,26401.5,-64.4436,13.7003,205.064,3245.62,24.8355,262.439,114.645,42.4891,13.8113,-25.0624,45.9784
55773.4,39271.7,-208.138,178.073,1639.81,4178.58,80.2179,722.549,571.95,-47.3982,-54.0437,1015.5,158.581
97639.3,46451.5,-181.033,106.425,154.39,-65.7391,70.2454,804.641,491.474,1288.65,-28.9326,8.58823,566.143
101385,28917.2,-66.2481,56.2862,375.576,878.674,153.156,811.503,285.412,-10.4845,-26.1487,10.46,74.7117
95962.3,60788.3,-180.238,162.875,409.641,-148.358,127.592,1909.22,786.486,2895.87,4.69201,-21.9967,225.411
81256.5,39271,-89.6772,153.123,245.086,-159.319,189.295,803.855,14.3461,2210.07,32.7105,-38.9468,184.169
200277,78005.8,-176.167,809.222,603.746,56156.8,281.42,1610.71,700.511,470.812,18.4373,-22.7513,563.114
106773,54959.8,-202.923,52.5446,99.8369,-153.497,82.572,1910.43,379.286,-41.4448,-142.613,26.1155,5.14998
81915.7,31780.4,-245.176,20.1838,130.48,-5.44991,185.012,640.943,-75.8941,-31.4344,-27.6273,-10.367,129.494
183521,86441.6,-198.939,1830.41,1285.87,89710.2,276.859,1590.37,548.9,705.469,6.153,45.6554,938.132
580805,218389,-150.393,2075.56,1391.64,131632,759.847,3543.52,2116.88,1198.33,0.924134,300.907,1697.87
108028,46042.3,-167.731,125.065,216.792,-113.993,180.295,1795.97,972.437,13.3849,-8.48895,-78.4053,181.006
86176.3,35313.7,-209.613,-4.73982,33.3069,-89.1169,-3.08748,517.184,-7.92978,2605.8,51.4425,-3.73734,93.4655
96877.3,36523.5,-122.784,118.173,254.514,-51.2444,220.261,1291.4,98.4721,30.8951,16.0534,-46.431,248
82635.2,42544.6,-86.4371,116.225,225.386,-106.131,46.9145,685.804,83.0697,2063.15,3.51011,-4.29933,136.592
125139,44894.7,-92.556,89.0953,497.264,9.9825,154.452,713.646,411.597,5.99072,28.3449,6.18104,84.6677
91414.9,26438.3,0.515198,99.786,-17.3125,7048.47,-9.36041,261.158,61.7267,52.8117,-13.3763,12.7166,31.9005
85321.3,38384.2,-45.0189,35.9315,390.104,-124.895,153.624,697.031,160.223,1802.44,-18.3891,-4.42776,161.05
235280,94547.8,-82.6882,117.215,438.008,-127.013,303.763,1519.15,845.294,1637.69,34.3077,12.61,348.683
182845,134480,110.33,150.477,1290.72,80.0681,742.717,189.47,662.397,28.5982,14.3946,170.368,2326.27
186853,107719,88.7858,210.524,526.513,53.0363,330.333,979.404,327.355,61.382,67.961,-14.2804,234.447
216738,148074,-52.902,145.592,1592.12,-91.6614,419.677,978.588,367.852,472.871,-24.7941,3.56461,423.267
75657.2,31986.3,-125.164,78.9222,179.836,1120.8,98.2946,749.562,46.6792,28.0197,3.96614,-10.812,75.5412
88393.2,32532.8,-45.7532,86.1527,51.8884,281.882,102.13,366.685,337.137,-7.59294,-11.8215,5.34671,59.2994
101058,43062.5,9.30072,-2.82421,607.977,-44.5364,200.712,1796.78,774.661,-18.1884,51.1418,-45.0573,169.199
98830.8,44398,-180.545,98.2327,264.742,-61.7621,126.005,1327.79,307.172,1717.15,-2.98008,20.5647,243.698
105489,47009.1,-165.193,61.3386,312.55,6392.39,76.8113,460.865,208.751,104.321,-5.04809,54.2872,96.962
81730.4,30108.1,-132.275,62.5314,137.245,-41.7108,52.1328,841.534,1.3063,825.065,-52.4458,52.0514,108.382
74716.7,54801,-87.3334,23.02,239.972,-18.5238,140.053,1162.39,824.647,2.18014,-16.6508,-4.60193,204.809
104821,40497.7,-100.448,25.7411,184.634,-24.0595,177.008,1245.64,574.352,-12.9063,-4.38113,-8.57931,184.186
114495,38244.4,-239.983,131.838,271.312,-203.737,-79.4864,696.572,169.811,2382.89,-20.1773,12.3643,134.19
81554.5,41874.4,-74.7903,59.3636,276.571,5997.6,148.811,1611.02,528.969,64.7411,29.9436,150.72,41.5709
51471,28549.8,-230.989,156.093,331.688,-103.538,86.1525,660.87,-3.46014,1566.62,-29.8675,45.6173,253.761
169196,116460,-127.709,9.49081,484.149,-123.102,290.194,1117.56,1038.8,1635.12,12.0535,25.7749,429.807
93401.1,40743.1,-218.542,142.128,97.7982,-20.0431,57.1864,815.206,149.217,2291.96,-40.9351,69.1565,85.3896
70015.2,49759.3,-80.8376,68.998,122.644,3250.05,17.3368,606.424,349.238,-53.5195,-18.4749,-8.02269,67.947
77262,34007.9,-279.778,25.6514,99.3345,-45.9939,138.236,782.732,279.623,267.496,-31.1122,79.0421,44.7182
