"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
165029,67939.6,-32.5558,113.605,77.5738,8424.28,141.92,391.341,289.227,15.8773,13.5809,-27.7553,100.469
99836.2,45031,-50.5334,-69.0767,-15.4354,7858.87,8.2161,204.161,585.679,-28.7001,-1.17613,3.22957,60.4876
109183,39052.9,-141.649,-6.36786,65.9127,546.886,39.4599,787.062,870.283,9.03127,-14.6565,-8.87546,36.0915
47442.1,53579.2,-170.068,67.6034,-21.1403,7495.74,-28.9589,792.027,529.51,86.7369,-48.8152,44.6355,65.6844
112987,41022.4,76.8963,69.2771,251.729,9056.75,148.44,460.561,261.208,47.4901,4.43655,33.1135,62.3069
93257.4,34146.8,-117.988,57.9383,101.606,157.579,67.5739,1082.11,399.91,762.4,-24.0762,-29.9997,-25.487
102646,34708.1,-42.8337,11.3831,-33.9101,238.063,8.10652,729.304,323.026,1007.11,3.7953,-9.41797,44.8612
129496,39930.7,-146.701,102.375,34.4612,219.97,15.6431,1027.89,161.964,9.80578,-27.807,105.447,47.648
108459,45879.6,-80.4191,-69.814,35.2935,2190.79,72.9528,1591.6,1182.76,-36.3233,20.9341,15.4334,3.64231
119433,52737.5,27.3469,-64.5183,-94.705,12590.1,25.6448,20.2515,501.221,50.4908,30.434,-11.1998,16.7622
129438,51687.9,-105.921,-68.0105,227.887,1323.41,155.155,1287.38,660.272,-12.32,11.495,19.7061,54.3432
123215,41798.8,50.2739,-85.2184,2.8169,1644.86,124.557,903.7,713.68,6.18496,22.6716,-20.3306,54.2355
94024.4,41444.5,-82.7639,9.99701,-24.7664,2623.26,49.1849,1390.1,659.126,30.8439,-11.056,-32.3696,45.3252
133485,58123.8,-80.0609,78.1145,12.9031,591.212,85.2628,963.912,909.877,85.6858,-36.8211,22.2304,-2.00473
129200,42610.5,-39.9894,163.34,143.278,447.112,134.594,1264.51,621.799,2245.38,-19.6294,-44.9124,58.3008
113779,48014.3,87.551,82.7517,63.3393,131.208,82.3147,1683.27,880.702,2119.99,-2.84498,4.66525,37.5992
117595,35741.5,67.4845,29.6768,49.7119,7465.14,127.268,13.9284,522.439,54.9507,22.1687,3.5894,75.7241
104501,39659.9,-37.6289,-12.641,-6.96684,12295.5,6.66686,415.413,384.714,55.3778,37.608,38.9353,121.102
254371,96268.8,-29.1984,66.3471,-39.5116,9233.72,44.8028,879.595,958.273,13.2149,-24.7772,44.5205,1.85876
131150,41412.3,-108.032,32.646,33.3511,6069.84,7.84792,506.39,-23.958,104.056,-12.0353,62.8908,-42.3153
140131,55065.1,0.668579,49.7303,198.002,25.044,266.078,1877.64,677.658,1552,-23.9592,-70.3314,-2.2567
132335,48207.5,-131.199,71.5686,20.1907,1783.15,86.4003,842.196,834.704,55.5302,15.9127,-35.8456,-2.137
126253,49019.2,54.2141,29.7766,10.4691,10679.4,-23.958,1522.7,1249.71,72.9268,36.775,-13.8573,-56.9467
120708,41209.6,-142.4,-15.1102,6.60815,438.904,49.3749,1430.11,394.111,8.09781,-20.7534,-32.6836,19.9695
130159,33814.8,-61.2491,50.2066,-12.2064,672.921,36.2575,1288.78,617.991,67.934,-20.3424,7.78526,77.5682
103462,43859.3,-111.07,131.492,46.1429,397.536,51.6587,884.37,106.52,1704.2,-18.0372,38.7501,36.0419
126380,46487.4,28.4739,19.0809,12.0097,1645.05,36.2016,1651.19,971.212,1852.37,-0.280231,10.5994,16.8769
89319.8,29878.1,-130.945,23.2557,24.371,254.657,94.4431,788.084,118.807,1576.53,-39.4129,23.3037,52.5146
101686,40251.2,-116.86,42.9248,6.13439,330.321,29.008,1012.11,411.787,-7.49109,-4.34879,-32.3181,36.0749
100848,38661.1,-46.0187,35.3714,-51.2413,776.18,54.1289,1013.55,920.012,1233.92,7.54295,-63.3639,-23.0313
130906,50441.8,-39.7545,-26.0603,-43.2384,754.092,-22.7244,802.459,426.794,1.14541,-48.4914,61.3524,20.7503
117371,35112.6,-87.1435,89.3077,-29.7627,15671.1,-10.1556,337.171,330.682,26.7493,1.57948,37.7695,115.303
92747.1,24696.6,-63.4102,49.1873,8.51038,-8.97513,87.4442,712.417,49.3363,903.655,-24.0146,34.1346,3.18178
120857,30283.2,-42.7552,56.6579,-28.1479,5026.17,-13.7987,487.27,233.409,88.0382,-5.78428,32.2778,7.78222
123823,59403.8,-60.2278,-14.9507,276.074,2316.82,253.933,1018.97,968.627,12.0295,12.459,6.00386,86.2302
114072,54745.8,-97.8889,16.8777,-19.0819,2095.69,76.6998,924.115,921.822,-39.4541,0.753413,-5.37855,10.5538
133817,89366.6,-33.2167,102.43,72.7021,12912.9,121.572,516.035,368.458,-33.1018,33.9091,-26.223,38.8446
137285,45686.5,-60.8337,54.8791,-34.84,8872.77,1.78295,351.215,276.469,77.6028,21.768,-2.0392,10.7712
129491,53763.7,-16.6751,73.499,45.6224,934.764,249.469,806.772,1356.3,-7.63526,-17.993,18.5717,13.9625
111493,26562.5,-109.805,-5.14338,47.129,226.807,71.7213,702.521,64.3583,1616.04,44.3068,-8.62998,71.3831
121232,45480.8,62.8576,-95.7165,-91.1947,13164.9,14.418,868.536,471.054,-19.0659,-7.07342,-0.131005,-5.90395
99860,54583.1,-111.713,-122.835,-25.3169,2555.49,6.15299,759.277,1002.84,-3.44295,-25.5628,8.1894,30.4654
218602,126898,39.3127,102.356,105.526,13516.4,236.53,749.624,551.606,64.3698,-4.05033,0.813242,102.031
153183,80864.4,2535.74,178.926,120.819,639.622,-243.194,925.87,1375.1,1055.97,45.0079,160.779,449.754
152300,49161.8,15.7748,-19.1764,60.1491,1515.14,118.26,650.602,823.156,-36.3979,5.28486,-10.2153,-0.808887
121481,51580.4,4.83557,40.1183,167.113,13769.7,354.982,1658.3,1447.84,99.8519,-0.106261,-57.2119,96.0479
90653.9,45009.2,-68.4663,-21.0834,160.243,9496.87,323.086,384.152,317.608,12.9159,4.34266,-69.3224,148.385
129949,40890.4,-11.3219,189.256,-34.4262,12700,59.0871,766.763,353.241,77.8061,-1.11592,-71.479,55.8369
87930.9,33302,-38.0858,66.8405,-28.289,559.949,10.2653,461.014,60.3825,357.974,63.3993,6.94435,-1.07156
154030,61521.8,-58.832,-60.4227,48.1617,9078.66,73.3952,1277.48,1216.04,48.0323,16.9832,40.8062,120.638
372297,207698,116.755,312.603,326.326,616.525,335.179,456.597,615.437,113.596,42.7946,102.033,216.209
135793,67586,-88.9168,10.1469,97.0544,9641.65,129.592,311.032,575.085,24.8395,2.14074,11.4902,75.9234
104320,36242.7,33.9742,-33.6824,156.09,70.7344,371.714,846.634,505.977,-62.2022,10.8017,0.670307,100.847
125725,59557.9,9.65674,7.07387,92.7897,1799.24,106.147,1572.68,844.429,-3.8318,26.7842,10.7426,20.8016
118377,52866.7,-90.443,74.6881,40.3105,539.376,50.5485,1563.24,927.099,92.6366,27.1721,-36.9327,61.4985
117739,41706.3,-76.7279,48.6963,79.2673,445.125,119.395,1514.79,229.634,-34.1753,25.2941,-9.45981,83.5668
40030.9,31418,33.2129,-117.48,404.739,8322.73,276.608,467.855,471.127,-14.1533,23.8339,-10.5918,123.907
126316,51943.1,-34.6877,13.1242,46.1082,823.85,58.3267,735.801,401.812,-36.9655,-33.0053,42.4076,19.8241
70661.9,37075.9,-40.17,151.316,859.845,12560.9,675.242,1100.73,776.47,83.0561,4.46511,-45.8573,120.306
104368,25494,-149.878,-6.72504,-12.7229,101.133,46.9133,856.538,73.4232,376.773,-5.77931,-22.3237,43.2287
154668,60337.4,-132.71,167.527,111.799,1044.03,56.6926,1349.42,861.408,510.244,-47.2813,29.7292,32.1876
124308,41093.8,-118.961,74.4355,160.093,13681.6,78.1907,555.991,152.535,87.5908,-18.2981,-13.0399,12.8951
143029,38850.5,-150.362,106.191,37.4637,1051.74,194.292,2597.32,175.05,2590.11,-15.0371,-71.2641,57.2072
117978,33952.5,1.5921,-19.1788,39.8708,266.307,118.002,1307.01,769.833,-46.9275,-13.5308,44.4537,25.611
105480,44707.6,-77.2675,67.9945,157.882,351.038,377.128,1685.97,697.625,-46.6429,4.19119,-21.5618,100.929
128682,45414.9,-103.69,-96.7886,-3.45867,590.9,91.3276,1936.32,1083.39,-84.7792,-27.8195,-28.4333,9.02686
114471,82831.6,-102.085,-158.252,335.655,1462.97,302.707,966.13,1027.23,2013.23,18.0538,14.0005,82.0256
