"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
143843,41568.8,7.5845,27.7289,293.857,1117.55,176.774,65.9476,272.334,10.5753,-46.0513,46.3923,98.8434
186475,39463.2,-196.373,157.301,117.554,347.568,96.0523,1315.27,1274.33,67.5964,4.8009,-31.393,165.593
122926,23845.4,-107.127,69.7167,112.351,110.646,181.001,1188.42,261.136,1571.63,4.88023,-62.6969,103.17
91470.4,43587.8,-39.2486,69.386,481.786,3139.43,134.913,278.277,497.455,75.2882,-5.03781,9.62314,124.142
69428.4,47910.3,-153.481,146.423,1207.48,1153.85,138.017,108.283,131.329,-11.9739,10.6574,19.7141,188.362
125703,40434.5,29.0315,39.0937,425.584,35.2968,136.626,22.1284,181.855,6.67788,6.39277,-31.3799,85.8091
100852,31281.3,-6.59589,-20.1979,40.2699,6457.13,106.002,263.379,359.947,32.4737,-23.8858,26.2624,112.395
61693.3,37453.8,-42.0117,-53.4864,806.758,8203.46,123.348,619.842,327.325,-31.2827,6.80925,29.3824,176.574
139627,25119.2,-63.2828,-79.8508,68.7913,6600.18,77.0879,351.826,824.337,-32.0516,-4.14651,1.01139,58.3057
126800,40047.4,-4.16443,-52.3869,513.853,4332.31,161.779,29.2618,308.867,62.3439,1.61546,31.023,122.572
144052,39360.5,-126.603,176.349,420.38,7882.79,138.074,49.6737,127.724,52.7902,-18.0973,57.9307,88.6898
140355,31541.9,-114.778,119.579,123.938,113.918,90.4384,1149.69,641.692,34.3746,4.78292,-2.70955,105.215
57029.7,48687.8,-6.80283,141.692,2260.77,1958.75,178.238,302.75,333.539,-21.3837,-40.3082,28.0737,173.922
123433,39952.3,-11.7145,43.4301,522.278,3796.72,72.5142,53.9371,74.8093,-6.26452,7.48994,-30.0896,33.2871
88743.8,30755.5,-109.414,151.788,355.635,121.387,155.112,210.509,317.751,-44.2242,39.646,-41.6987,350.859
147659,32134.1,-108.209,-5.13827,154.383,383.095,151.353,951.319,1102.34,67.7004,-31.8625,13.6248,67.6097
128325,40320.9,-67.0043,224.087,645.82,6922.58,112.319,106.97,192.423,26.7985,-10.456,-8.3038,95.406
131898,15238.9,-67.5394,222.177,87.6699,-37.8865,154.201,239.308,278.062,42.5565,-20.074,39.1009,479.312
28833.8,31977,2.65945,-14.3227,726.76,4317.67,116.26,10.6973,245.436,-79.9856,1.51742,29.8378,20.6927
155671,45575.6,-6.08368,108.529,358.402,5268.97,66.7261,78.165,321.522,17.4435,-5.81992,-24.8047,90.444
97682.1,54222.4,-66.8493,136.709,989.437,2317.28,128.956,80.6571,114.999,38.5753,3.60431,-13.6573,258.498
117725,37641.5,-111.922,77.1835,162.433,6671.66,96.3185,88.3175,128.3,53.7989,5.51568,26.5057,92.6074
158094,39507,-3.08887,159.2,451.431,1155.21,156.257,46.3935,199.061,-43.0382,-4.77604,2.34725,315.568
147262,38624.8,-30.0097,24.6222,385.326,2121.77,106.327,61.4278,374.426,33.2922,13.8851,-21.4307,116.819
134234,42667.9,-33.5106,81.9035,412.317,666.542,92.5511,126.373,239.944,26.1261,14.4515,-48.1948,86.0362
77091.3,41753.9,15.7208,130.151,1071.55,1161.25,154.376,204.983,221.027,29.9858,6.86236,-12.5162,198.283
102382,30661.3,74.4943,105.072,770.353,2069.96,80.4268,26.6315,96.849,12.0769,-0.239938,15.7345,325.883
125232,31275.5,1.92499,30.1195,43.3136,319.354,41.6866,-18.8233,125.523,11.0881,-7.6012,39.9187,52.4123
129954,31902.9,-54.2753,-144.839,503.662,10764,200.13,508.844,184.187,67.1342,20.6091,11.49,117.926
125721,32598.9,4.68188,14.1377,128.448,7175.31,66.98,24.5478,199.356,79.8504,-13.5246,26.9256,54.5256
143375,30251.3,33.8455,-43.9215,158.397,1880.28,77.1813,87.6558,236.893,1.55007,-8.16417,-42.3025,48.8717
135076,30223.7,-63.0834,109.469,109.497,-1.36942,95.2252,783.117,385.801,758.409,-7.03273,2.87386,57.0999
139434,25441,-114.367,83.7824,132.927,11217.2,141.492,588.872,109.785,-10.588,-8.96364,-44.9586,76.2744
69307.6,33818.1,-55.4692,53.3268,540.51,4040.03,74.0678,-11.1665,-7.14924,40.5766,7.42442,66.6321,90.4545
153884,31033.8,-26.7823,95.0661,104.456,1400.28,85.4805,78.6223,424.399,53.432,-15.4188,55.0525,21.703
137185,44079.7,-103.906,107.887,340.593,14153.4,125.972,619.047,567.038,43.7201,-0.0807181,-33.5885,117.815
159085,35147.7,26.0994,-56.8788,157.961,7477.93,64.4154,423.72,584.211,-85.5388,-42.9874,-3.80866,99.3687
112000,38298.1,-4.21793,59.9259,1009.19,2769.15,109.714,34.034,169.422,10.4774,-17.0465,-5.32161,38.9887
