"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
137779,52975.3,-35.7565,74.6713,348.373,-52.5975,208.873,1599.39,1169.32,37.7059,-59.6273,73.8728,239.171
108992,52996.6,2.91983,39.5139,223.318,39.2974,196.389,771.921,880.041,-33.7375,9.69635,-44.3151,150.354
100740,41009.4,-34.2191,8.62949,692.316,-24.7146,131.106,1740.01,583.864,-52.9022,-0.943545,-88.192,-4.90016
37440,27897.5,-106.926,46.311,910.047,-25.5834,84.0208,1070.51,362.213,-22.1765,-25.3505,16.7465,63.5304
73961,64759.8,-49.884,15.1677,1342.17,4401.48,151.494,554.352,514.329,50.5241,-53.6501,22.8266,118.413
104630,52401.5,-70.0126,-81.3058,349.277,199.36,141.649,781.375,1535.39,707.101,6.788,14.4174,152.486
235542,135019,123.183,169.484,3524.69,1699.74,550.623,1324.33,1277.03,37.795,-25.0755,44.9399,546.714
112050,43739.3,-1.0603,50.0812,263.44,-79.7598,135.913,1578.06,1154.91,455.709,-38.0965,-12.0771,128.428
90735.9,51165.9,-0.0365295,48.017,312.2,144.563,171.426,890.095,684.872,13.833,7.03156,-14.9853,159.158
113414,54368.8,10.5239,-6.20617,370.001,164.06,203.968,1043.39,1310.82,-20.4168,14.4395,21.8474,257.7
82756,57698,-3.10544,25.5188,999.576,2312.72,173.463,452.595,726.041,14.3129,-24.2803,108.393,441.885
108276,61667.5,18.4538,42.6921,604.481,4210.28,250.184,542.25,767.222,37.5205,-19.8982,36.8039,221.841
94842.9,46258.7,-53.8843,5.80463,368.159,-16.0053,133.341,654.13,1123.67,43.9762,-5.17337,-33.26,87.1149
103360,46895.3,-82.114,53.2352,162.216,137.305,125.793,1143.02,1377.75,1293.21,4.83023,-1.93575,132.438
102849,51275.9,-64.999,462.561,452.145,26766.8,238.306,972.542,423.428,231.119,1.55138,33.6733,300.149
89885.4,51448.7,3.08733,-20.1583,127.227,108.132,147.642,636.845,641.945,11.1423,17.5029,-24.7247,130.838
106004,38728.1,-148.463,154.814,219.858,-75.1662,148.531,1216.9,-123.879,1876.37,-14.0187,10.6003,179.133
111438,30080.2,-20.4336,62.9765,106.494,405.277,74.7706,43.1255,148.146,34.6632,-13.3537,-12.841,75.1787
94394,45781.7,-60.9288,51.4813,167.9,-46.758,71.2814,1237.46,446.501,2494.99,2.07342,5.09794,159.993
69152.4,47610.2,-48.1114,87.5609,541.56,3033.02,184.951,395.545,305.136,9.8824,-17.3785,11.927,125.402
139112,65212.9,1.60803,64.8371,340.796,213.888,314.03,516.642,1858.25,21.3508,51.0637,4.10222,198.737
115157,60467.9,30.5313,4.46425,252.683,-15.6504,91.1495,768.209,513.516,371.538,-19.3419,4.07426,180.708
74467.1,55059.7,-36.8096,52.5816,346.587,478.345,255.162,540.47,694.594,-19.9211,-30.7788,59.5294,289.938
189071,93770.1,-38.1876,693.082,428.904,40253.1,362.971,978.78,1115.28,311.748,-34.0486,93.36,567.354
90958.5,50440.3,14.8704,22.484,927.284,2154.15,165.264,563.199,450.56,0.988543,-22.37,0.728812,458.417
101475,39873.7,-17.3042,12.5143,490.349,4798.67,117.12,963.734,433.263,70.4048,22.4958,37.5759,96.5257
90651,42831.5,-40.3418,65.493,256.699,8.82428,86.5517,1048.11,408.565,1411.63,-30.4287,-1.99111,114.912
114700,61166.7,-111.96,10.7415,707.53,28.6594,143.111,1251.18,830.013,17.4091,-4.6575,31.2326,130.042
227155,91564.7,-25.3959,125.616,1080.46,6457.19,284.527,399.237,433.026,82.3426,-3.20105,11.3314,302.041
106492,55972.5,-108.95,100.689,161.925,166.496,179.89,794.227,1482.78,17.0903,-15.6409,42.9885,153.575
83452.9,59985.9,-29.7311,119.872,922.44,7083.98,265.663,689.671,340.529,2.41737,-4.66489,-23.454,210.251
80798.1,64301.4,-151.256,39.7516,1294.47,1833.57,109.626,234.967,369.784,0.190838,-10.2615,-30.489,102.119
120106,56337.4,-1.31192,29.3276,352.122,6215.21,341.975,409.278,345.976,2.85368,-9.64722,1.14746,328.262
111943,50983.9,-32.518,25.6134,261.272,88.8965,230.568,682.127,1200.31,22.3807,0.545071,27.7165,259.747
84488.7,55244.3,-60.7026,43.542,196.934,15.2602,98.7203,700.054,763.598,2.39135,-9.0962,-58.3228,82.9858
127692,42823,-13.1429,-20.1642,918.072,69.649,157.733,689.83,1247.43,-81.1404,-28.5332,25.2867,234.859
95467.9,62482.7,-23.0367,-48.3657,219.505,215.702,220.435,568.839,1274.1,-12.409,-1.27559,70.5258,74.7281
182490,140732,-21.5083,449.878,2190.14,37901.2,485.323,1675.2,1228.77,287.167,-18.2041,99.1149,771.352
115713,43493.1,-7.82373,46.3889,170.166,13.9091,169.15,1740.48,771.235,238.442,-16.9091,-5.99901,85.2883
199055,99131,-169.121,124.275,365.181,8619.72,218.772,629.972,992.253,10.8919,41.9214,66.4365,293.716
104706,43427.6,-17.3344,45.8775,929.235,5154.62,101.264,784.821,897.997,43.4579,-7.85717,30.8929,106.848
83223,52795.1,-19.3373,91.6036,771.24,5497.98,287.198,567.6,994.21,-27.6333,-15.182,29.0726,328.146
95099.5,52993.1,-59.6066,73.7652,293.834,-45.0217,220.557,1140.23,447.322,581.925,-21.3508,13.2057,184.711
80621.6,47170.1,-14.0276,95.7934,429.666,-64.473,136.95,1235.85,128.633,2262.36,-95.2336,75.2639,118.824
105895,36826.8,46.5544,93.1133,524.567,7221.79,215.126,46.9323,267.561,74.3099,-16.4172,36.7947,619.625
50703.5,30622.2,-28.3258,1.33668,1451.39,1594.54,89.7679,302.851,173.207,14.6544,27.209,-18.7686,185.998
82748.1,52436.7,-12.5165,40.0434,265.643,300.041,115.881,87.1664,94.8894,33.1698,25.9517,-31.2665,94.8565
102478,37448.4,-57.1491,35.4428,1063.76,12.7945,98.003,1288.54,734.946,36.1547,-16.6177,-14.6606,114.62
49613.7,52237.2,-91.0455,-30.5823,730.819,229.917,133.727,155.489,292.032,-30.7047,-6.76062,14.4104,157.605
93437.4,40850.7,-17.4128,66.1458,532.122,439.772,140.265,349.913,217.105,-14.81,-24.1011,15.3286,76.0535
79370.4,62300.6,23.4739,150.638,1955.71,8521.63,351.612,669.951,894.747,65.9424,-2.39774,-3.52328,327.981
109921,60124.8,57.3875,167.935,191.371,5349.98,276.168,560.59,1085.34,39.1362,-45.2265,51.7888,204.288
93510.7,46330.1,11.8387,58.4892,1258.51,258.99,234.466,764.29,449.097,-2.29751,43.4713,-26.4503,288.799
110393,43256.2,11.3168,-28.6773,108.859,3105.17,76.6951,608.352,741.146,-10.8907,-20.4738,187.756,48.1134
91464.6,44007.7,-52.5228,22.9263,211.782,3.26206,151.807,1030.4,149.445,1579.16,2.12045,16.3361,174.314
79477.9,46207.5,-83.7651,29.576,892.044,3137.1,52.8197,20.2791,41.3454,-1.95175,9.03449,22.622,130.834
218140,80235.2,49.7977,269.374,640.491,15432.3,226.177,390.979,1011.39,123.654,25.2536,19.051,235.281
