FSC-A,SSC-A,TNFa,IL-2,CD107a,CD8,IL-4,CD28,CD95,CD4,IL-17A,CD69,IFNy
9541.32,26936.3,-129.389,272.196,2417.96,2679.04,545.677,25.9351,47.6196,18.9253,-5.88927,92.6809,46.6626
52419.7,40890.8,-76.773,240.436,1636.19,1928.49,445.513,-6.14856,131.527,3.62494,0.263592,39.8616,97.0192
84692.6,17685.8,-26.478,261.404,73.4432,3321.62,53.9587,53.801,22.7146,41.5296,9.00119,-17.3791,22.0891
15907.4,16922.1,-135.606,249.335,1229.59,1669.88,488.891,325.129,42.8971,43.3746,-7.71814,-8.85121,104.138
70044.1,25021.4,-279.972,420.917,133.626,8605.26,196.262,191.463,430.482,74.3043,-17.486,30.2814,72.9837
78369.3,21568.2,-214.747,73.1031,178.856,-186.503,467.448,525.6,403.622,-45.4736,-15.4109,-21.3552,211.478
76789.6,33942.1,-177.51,189.245,603.029,1261.77,376.508,42.5964,133.264,18.061,6.80966,24.9917,164.518
92190.9,28052.5,-182.665,146.546,65.3409,-291.105,331.904,462.078,785.34,41.5171,-15.9969,2.87567,149.969
63655.8,20180.2,-395.829,99.4661,209.427,-93.2668,302.999,370.128,28.4389,1825.68,12.3368,16.8785,103.489
80111.3,26218,-30.3789,173.047,52.9782,3800.08,86.7121,70.0762,205.686,24.7388,-13.2795,26.5385,11.1209
72983.3,24559.8,-242.729,277.249,11.1999,7559.68,52.1239,660.48,580.53,28.5502,-33.9365,26.6982,46.9428
60198.8,38146.1,-24.6781,156.214,1907.62,574.338,1279.86,16.6017,132.649,-23.3925,-23.6992,28.453,243.614
42373,30214.1,-334.468,321.391,1348.12,752.979,552.174,616.116,409.447,28.4582,-26.3809,63.6914,153.062
75057.6,33750,-307.681,107.937,1741.52,32.7485,815.461,162.921,65.0064,39.429,-29.6055,57.5937,163.296
78703.1,19838,-432.251,120.046,68.107,-308.217,249.396,483.065,-29.0266,1318.19,16.8952,18.6282,133.388
77497.5,18408.3,-150.865,39.2095,90.9031,-141.24,153.706,362.641,333.788,-51.6769,-5.49,-15.5697,55.1322
92812.4,28562,-127.278,156.175,21.7717,-40.1684,104.368,460.43,726.76,-3.20037,-26.6302,-44.9185,47.2701
81759.2,32844.7,-31.0998,160.356,142.585,82.5134,131.911,32.9854,110.039,3.33695,-7.89628,38.435,50.7805
27293.1,37678.7,-172.617,196.763,840.28,251.947,236.935,58.2979,199.164,27.0795,17.4185,158.674,88.7905
40941.4,24160.5,-264.399,471.455,425.841,3066.06,284.479,0.335353,82.9603,51.6542,-8.40102,39.9236,33.5206
56577.2,21188.5,-156.199,193.971,174.466,3134.39,103.626,48.3114,28.2126,15.9308,3.73929,-0.46246,47.8479
88412.2,25593.8,-222.669,912.215,15.5107,9713.85,90.6749,195.14,93.809,126.748,-4.85825,7.51385,78.8274
84070,28343.2,-154.977,874.071,85.1366,6545.5,52.2833,422.583,529.906,96.1567,-9.62406,32.9783,61.5711
63134,35287.9,-257.962,318.267,1585.77,3162.07,1063.42,43.0712,222.261,-18.2253,0.843862,180.008,195.757
94141.1,23648.6,-221.081,110.762,70.2875,-80.7718,118.169,1015.58,710.052,812.113,-59.2396,-35.6756,63.7924
45481.4,37968.3,-134.681,509.671,379.85,6709.33,279.288,45.0963,63.4876,108.976,36.4288,-12.3972,174.616
64994.9,18808.1,-143.058,220.016,40.2484,84.1076,71.4583,681.477,22.1136,1124.49,-13.2165,-70.2103,26.7181
44456.3,22930.8,-99.9532,118.753,2222.93,805.186,255.704,48.2545,-57.5186,42.3528,29.7572,-2.72319,53.681
98826.6,18996.5,-83.5622,201.141,254.808,1245.73,193.243,34.959,139.087,-1.17604,14.8674,-4.92204,114.015
95872.6,26024.7,-86.5694,271.174,-25.6831,5328.21,27.2788,646.736,495.642,31.0079,-26.3029,-24.6767,-13.0922
95096.1,37156,-42.1505,137.902,48.7596,1217.11,110.444,112.646,146.317,-2.08659,-6.27702,-1.0865,89.0276
56746.2,35393,-151.594,440.092,1527.66,3189.03,967.398,69.2618,114.65,95.7657,-5.45801,-0.567181,165.3
77247.6,44808.9,-15.195,167.618,870.163,409.499,894.765,40.2561,161.694,1.71715,1.49344,-7.60656,373.089
89661.8,31693.5,-137.421,18.0912,57.3892,-151.351,199.788,992.804,840.529,31.8832,40.2631,-47.7899,126.794
82415,22666.4,-145.27,151.796,-1.25929,-292.939,122.642,280.031,63.129,1562.88,14.1732,-12.0624,74.6731
83129.1,23206.7,-188.388,14.3237,61.0502,-155.232,183.249,770.236,594.814,986.594,13.5906,2.97597,24.83
97232.1,27801.6,-179.363,880.962,63.0397,7689.12,66.9766,51.964,61.7422,116.255,15.8592,-27.2752,96.2919
60189.6,27463.1,-95.5492,46.2344,821.867,203.23,410.605,79.0944,156.601,6.41584,7.25289,-15.7254,95.3105
84536.2,20856.1,-496.832,218.977,-4.27239,-180.159,54.218,672.074,125.084,709.634,0.290194,8.65309,26.7497
34137.2,15678.5,-99.8337,106.385,269.579,-3.69045,63.2666,423.571,90.5618,25.8629,-39.2685,31.5176,56.4202
90992.2,30075.7,-208.074,146.938,191.041,-75.1856,491.277,789.56,507.452,30.422,39.6727,-75.5001,187.765
78451.7,23628.4,-442.888,392.266,456.837,1667.01,516.404,-64.8117,18.3066,47.5825,5.57267,26.1302,110.311
75786.5,30465.8,-141.286,204.446,2391.03,3879.52,657.236,-2.01497,12.1619,11.9748,57.5616,-11.0988,116.569
93425.4,29680.5,-130.259,642.671,133.072,5011.28,124.127,465.191,160.998,85.6465,-20.3499,-3.68015,38.6685
86691.7,46348.3,-177.503,482.658,1046.17,5147.51,380.992,454.388,345.11,90.7709,-0.96274,88.1112,192.932
11355.8,17370.5,-120.443,179.812,1600.4,1725.07,291.906,41.2516,12.4292,43.5987,-0.751783,94.7309,22.0294
92973.9,36042,-41.8153,179.329,73.0199,3590.96,135.723,72.2018,217.517,-39.3371,-12.6317,31.5996,58.8702
88093.9,27984.1,-248.794,234.995,27.6955,-185.371,146.618,998.659,276.083,1864.69,-7.71587,-12.6884,80.3257
70887.2,24015.6,-448.122,114.93,-3.06231,-297.144,43.0793,543.428,-103.944,2297.19,-12.6113,3.06326,70.2831
47308.6,21147.9,-214.018,283.61,655.608,1608.13,151.261,29.7412,74.8447,44.6801,-6.96573,54.0123,131.252
23546.1,44307.6,-202.952,237.664,676.363,6609.47,64.9014,724.875,120.471,70.8519,-20.6229,2.03154,54.6285
82917.6,27711.7,-336.42,1019.32,148.004,10464.1,117.687,236.613,-7.31179,187.19,-9.4304,-10.0435,157.478
76958,35045,-156.074,628.096,465.463,3075.3,494.758,433.321,181.585,29.6893,-5.34586,28.1396,225.145
76954.5,27750,-321.064,60.6083,199.592,-148.935,475.006,774.556,418.344,40.7049,18.7666,2.95787,243.05
92538,41171,-221.766,33.184,541.821,-122.543,115.16,275.954,323.664,-24.423,-25.9757,56.9216,85.7501
81224.3,31566.9,-200.927,275.921,666.715,1687.4,632.094,43.3192,151.955,48.3917,20.169,65.8359,304.534
83558.4,34130.3,-19.239,82.09,10.7959,11979.1,90.3305,291.778,368.975,33.8236,-1.87178,7.2821,67.366
70104.8,21545.7,-87.6388,315.737,100.487,2891.07,81.4482,203.067,246.069,86.4096,-6.97906,23.1472,82.0411
88581.4,35802.1,-69.3947,126.716,167.341,13737.8,271.284,77.9847,348.689,4.69528,1.59722,3.91268,58.0867
79227.7,23502.9,-537.339,108.929,-30.8909,-195.95,-6.51432,529.06,204.284,2040.72,-11.9629,-48.5362,114.535
105289,33037.8,-152.943,330.623,38.3469,1574.89,127.104,540.88,1019.2,47.5918,1.78994,11.3826,79.5667
78161.4,30647.1,-222.554,69.6592,57.1579,-303.436,108.147,973.428,522.082,-27.2437,-35.0015,-9.3951,94.9115
96467.1,46886.7,-6.10364,107.054,291.364,896.286,554.13,154.772,97.9504,-9.74346,33.6354,-37.9577,122.592
63590.7,21353.4,-50.2508,87.5365,283.737,-73.7448,182.128,-18.3049,341.92,21.0055,1.11426,35.6962,29.4365
93400.2,29385.7,-77.7549,125.334,44.361,203.197,174.98,60.9272,155.737,-11.0928,-6.1162,-19.9461,114.743
