"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
104029,76986.2,6536.6,100.072,37.3968,-151.143,234.248,1071.66,1232.97,-12.271,13.8065,150.885,117.737
50663,62660.2,-143.875,92.6656,640.834,5091.48,1697.12,82.2537,365.707,-6.07757,70.3269,14.1284,182.967
53962.1,37365.6,-34.0472,91.8072,451.717,674.857,1068.66,39.2164,221.035,-31.2318,-3.09358,-0.0954232,95.8655
90163.8,58598.3,14653,322.126,108.398,493.803,395.767,286.961,165.466,38.5535,52.2108,106.995,2775.68
44854.7,73112,-168.976,40.9205,919.474,2869.58,3130.94,1818.92,279.617,137.078,9.03571,-40.4546,71.3466
64184.8,78984.5,-142.964,60.0297,894.991,3065.01,1581.58,528.98,729.023,-50.2499,20.8728,1.65726,60.4266
52825.3,39849.3,-103.125,200.615,814.03,2821.78,292.766,306.146,300.656,44.9947,-10.7905,45.5916,55.5812
83574.8,63764.4,-219.967,158.279,957.434,4038.43,1537.65,185.109,339.294,50.704,-1.76493,50.1017,160.571
85344.8,56249.1,-92.8115,53.1382,467.621,2483.47,1695.76,98.6305,202.051,23.8489,31.3656,-3.72689,123.801
133779,54238.2,3976.09,713.243,140.509,46.9155,292.474,407.874,626.368,-65.0225,51.186,375.456,2841.05
25372.4,65079.2,-106.151,280.418,1404.03,1709,555.652,134.375,277.163,17.5665,-7.78187,-6.66917,160.601
8418.15,55957.6,-180.217,130.325,1703.56,2433.77,1035.09,288.039,177.752,91.5666,17.9678,49.5516,82.4655
87914.9,85599.5,1192.63,1663.37,168.197,25.4689,721.875,942.934,880.957,94.4656,38.5486,649.148,11659.8
112657,56577.6,-129.687,440.313,163.999,136.495,1204.58,1126.17,511.381,118.679,72.6322,534.538,536.51
62619.2,53322,-216.489,13.7252,896.966,5718.93,1432.07,81.4189,164.79,16.6751,11.1924,30.9688,169.026
65382,71515.4,-113.479,94.1515,1384.39,4299.17,1084.92,607.608,223.475,17.2166,26.0316,23.9193,78.9125
84302.6,61616.9,-87.7551,6.7215,1.0441,6080.43,437.767,397.633,240.22,-2.36916,-12.0959,46.4978,129.507
6993.08,27917,-47.9997,67.727,1123.97,1581.8,307.553,76.4676,75.1781,-4.21696,28.8653,-17.5141,25.2149
83935.7,72291.2,-186.502,-61.8143,1139.25,6185.06,1960.53,292.574,245.427,48.5244,30.3283,-16.0474,109.295
85818.3,32429.1,-58.164,67.6937,301.359,119.094,1014.98,54.7621,104.155,12.187,-3.11975,12.7248,67.2701
78046.5,56150.5,285.294,53.644,88.8682,2909.46,337.036,122.846,301.999,58.9108,37.907,0.369569,172.969
123180,47333.6,2352.74,1152.66,62.1602,-7.05125,216.423,429.95,460.262,38.3429,17.582,338.614,116.88
65390.1,61628.7,-21.2511,6.61484,1245.49,6357.13,965.757,89.5529,308.458,11.885,6.17867,8.69206,59.7414
44984,62846.9,-94.9998,129.386,1624.18,2040.28,815.13,84.9676,398.71,-13.563,29.3864,-8.21319,71.3405
22742.4,35902,-39.5354,55.915,573.291,57.9545,539.617,-21.1745,41.2765,20.6665,19.7942,-31.9413,29.0054
84348.5,63148.6,-156.746,59.6465,757.292,3539.27,1181.15,141.954,349.709,25.6286,45.6135,-5.17653,93.1467
111314,46974.3,629.682,144.438,67.2357,73.154,558.606,936.772,230.049,109.864,-29.9828,355.085,56.6688
119784,33445.7,-356.336,221.925,19.9784,362.831,158.79,262.633,-149.819,49.3717,25.6005,-32.3262,15.1661
59840.2,64805.4,-97.9828,143.318,756.525,651.025,1127.78,113.872,311.566,-80.8745,33.1461,-40.9271,63.9372
46371.3,58721.8,-114.182,-76.1007,1196.2,3427.82,1066.92,222.702,303.627,-11.2218,5.30925,-16.1259,70.3203
71985.1,54335.9,-67.2595,-67.0263,1232.72,4054.8,622.266,98.8984,291.186,20.8974,27.9696,-33.0112,64.8141
84686.6,56456.4,-44.2419,62.3941,1131.96,39.7777,1221.17,127.965,193.623,2.91203,-16.2154,43.5311,124.114
30998.1,50316.9,-13.852,119.584,426.965,691.615,830.823,406.483,305.5,-42.134,0.924976,8.09615,132.677
57567.1,66969,-214.755,96.2197,1731.81,2526.45,1686.56,130.873,407.077,24.9525,9.59151,12.8744,111.662
47961.1,60586.2,-31.0364,90.2588,1376.48,2666.71,956.074,187.225,304.937,-8.73344,-0.817163,4.43933,87.7599
14731.6,55506,1.9715,112.907,1004.25,710.225,540.313,164.967,378.901,-42.9279,48.4322,-31.7696,133.535
90986.3,69003.7,-256.047,111.801,1278.59,-57.6648,1400.17,154.734,694.299,-122.586,17.953,19.8235,116.037
79239,65979.9,-90.0677,77.3828,1298.45,1984.51,1383.28,87.7626,-34.3494,48.6086,-10.7057,0.822372,44.6325
58768,62897,-42.897,162.238,907.826,1435.26,1940.38,70.5843,500.884,28.4826,-17.7143,34.1018,127.376
26043.4,54028.6,-65.8782,179.558,1043.26,2015,458.745,355.284,287.751,51.705,46.8275,-14.9369,151.995
82950,55237.2,-97.2496,201.534,1041.93,1746.2,1625.47,124.109,76.0943,58.5477,29.446,-14.1147,93.5276
77172.3,62535,-141.671,21.7905,1022.57,4716.55,1050.74,61.3227,295.768,66.617,16.9033,0.116983,62.464
128248,66510.6,2501.67,463.681,45.339,54.6118,97.5689,260.405,453.557,-7.31536,-10.7668,148.705,7.62556
47539.3,50434,-132.011,139.574,892.906,1082.53,1321.32,223.058,201.628,74.0506,-29.948,55.6652,118.679
67100.6,47174.4,13830,70.5297,140.8,75.2521,126.878,61.8776,41.3178,28.1715,-10.0316,46.8518,1649.28
59747.2,65269.7,15.8033,-105.547,1288.1,7726.95,1507.49,95.3311,356.256,-51.1502,2.12713,4.93151,51.7139
62797.9,55810.8,-109.898,45.2067,907.271,5656.07,539.567,4.91335,212.552,9.34625,0.0384697,56.2409,60.0415
64185.6,57203,-108.658,87.0064,644.787,3701.89,1386.83,155.321,266.482,1.94142,-6.46515,35.0322,-2.53853
43708.6,54147.7,-255.598,203.714,808.985,5543.94,1491.17,110.395,449.918,6.88238,37.726,-36.8944,170.712
70725.8,36105.1,-257.192,-20.7899,31.0248,5680.53,755.595,478.164,105.301,38.2736,-17.6333,34.1729,42.4709
103330,58543.8,9898.84,257.052,176.457,265.903,455.025,313.432,228.121,39.469,57.3779,80.7152,942.244
21665.9,32959.9,-59.3788,-19.836,1062.54,2645.73,262.409,3.76846,58.7104,26.3467,4.32404,2.09107,59.2678
97346.8,70585.1,7016.52,389.509,355.491,1294.28,596.167,268.432,53.9121,74.0235,58.3137,423.379,1167.59
95046.2,75526,4028.42,2099.42,299.63,397.797,410.691,643.578,431.966,117.643,64.4166,965.615,6849.46
6405.68,41986.3,-54.0357,70.5176,1212.05,3493.56,423.464,102.148,150.922,-0.634166,10.9126,5.34809,10.7928
50477.1,77598.6,-129.117,52.0598,1042.04,1133.7,1415.97,136.318,257.062,0.453275,15.2507,37.2018,169.381
83044.9,50398.5,-264.332,257.789,163.052,16.0992,1508.25,978.548,24.0746,168.568,37.8489,223.223,99.2044
80556,50779.6,118.257,91.0412,933.501,3881.71,1028.82,77.3754,283.704,-49.509,14.9576,12.7894,126.785
100235,54779.9,-197.257,204.781,786.389,7973.82,552.648,74.4476,142.382,107.728,17.0234,-14.9065,13.5985
96045.1,51116.2,89.5234,-17.768,482.993,3428.34,758.552,323.474,397.759,-78.1001,-8.4757,38.2203,150.557
52204.3,62085,-349.704,57.5173,657.048,1184.64,2021.68,478.112,1071.03,-39.8071,-7.75869,-44.8037,100.841
17768.7,51381.1,-60.7469,129.007,1280.45,3157.59,527.545,97.866,125.871,37.3277,-15.4064,-13.686,110.683
86784.5,62252.4,-56.9844,155.528,793.845,5697.65,1225.7,109.599,329.024,9.93326,15.3025,6.3308,76.0484
100385,63968.8,4041.09,946.436,172.804,43.123,625.265,972.247,1285.33,0.399395,2363.82,558.115,98.8359
36725.9,97360.2,-39.7582,101.713,1046.35,3646.76,1082.02,138.803,272.535,8.64683,-12.2095,28.9165,99.3153
17211.3,16857.8,89.7717,54.2337,148.772,21.3177,90.8939,46.9876,36.4245,7.97098,-15.9215,0.0273594,29.9419
95251.5,57670.8,-52.9962,134.883,101.12,-35.1681,374.756,645.946,583.184,-0.00579882,14.6613,-10.0684,152.054
90056.6,50980.1,-156.877,213.822,679.338,101.482,2651.7,322.315,117.874,70.853,80.0829,-50.2076,157.469
66985.7,57545.4,-252.727,218.437,583.242,1147.3,1817.72,825.369,598.978,1.27005,-12.7428,36.9234,154.758
115882,79749.3,5461.26,525.45,517.979,-145.793,1079.97,913.117,1146.82,85.7748,128.845,143.104,4109.05
68032.7,60534.4,-97.3394,155.089,667.551,3610.55,904.674,105.746,149.733,-17.8758,9.75543,7.55705,-3.74998
37575,40757.2,-162.214,183.704,736.831,73.7106,587.905,92.4752,175.367,13.2417,21.3047,-22.0276,101.025
74208.3,67698.4,-128.317,45.2977,1114.35,4983.55,1590.16,193.512,174.731,47.6287,18.8999,19.7811,61.0221
93827.2,45799.9,-186.596,164.437,964.281,2127.62,1254.12,118.616,143.048,17.5656,-2.14807,33.0878,91.6648
106541,52876.6,1066.5,89.7043,81.237,67.9724,221.587,737.187,232.127,504.861,11.7556,155.004,33.9751
120907,50597,1920.18,130.961,26.4351,408.684,150.533,105.053,245.593,34.1369,3.55596,37.227,120.698
113865,58344.8,5288.54,809.925,203.408,-16.1548,365.691,991.371,493.336,58.2597,1773.36,225.954,125.432
113285,40829,13.6241,45.5263,100.592,-4.33204,179.472,790.574,402.645,-19.4421,11.3617,148.243,126.689
77158,49297.6,-34.3218,143.554,398.793,4178.72,1000.22,683.442,245.63,57.701,19.9366,-35.1029,107.751
50092.2,34639,-14.614,42.6907,547.908,490.901,366.948,102.601,293.874,2.07863,-9.80691,20.7522,96.0887
42404.3,87558.7,-205.464,279.388,1592.01,2020.28,1160.94,277.671,273.882,52.2289,54.6277,-8.70419,85.5381
91084.5,51301.2,-37.6811,51.7476,716.373,342.708,1194.22,74.4136,212.298,3.4119,16.6917,-22.0246,99.8716
83423.9,58807.3,624.227,687.134,173.413,4.59154,464.489,1450.13,483.56,-3.15508,16.0372,1472.87,101.868
82751.2,45199,634.835,62.1744,158.853,2994.83,579.928,297.955,315.708,-43.3481,19.3925,92.9146,199.619
73733.1,79981.6,7428.55,615.094,352.355,-150.416,745.787,1513.91,903.896,21.5019,62.5465,905.274,2529.5
99317.2,51948.8,-368.024,234.764,628.607,102.011,1557.22,383.448,218.648,12.2834,-1.94407,-44.2444,91.6845
79691.6,74140.5,-154.609,115.048,834.245,5387.36,949.132,99.1443,250.551,102.019,7.13623,-7.92038,61.4839
45624.7,42284.1,-49.7803,227.352,524.343,111.744,703.409,264.575,130.16,21.5432,32.8103,-65.5614,49.6261
88419.8,60861.4,-138.664,180.942,827.748,2184.64,704.026,73.1711,185.528,22.6985,15.1386,-7.39619,113.998
82673.6,28924.7,-48.7535,90.3682,122.774,119.399,120.265,107.808,25.021,43.8208,-9.30834,27.9429,-23.0825
93606.6,68039.1,-253.218,40.5008,1310.05,2542.58,2198.32,345.218,103.937,44.9904,2.71252,4.98597,108.457
76183.9,49039.8,-101.649,146.205,644.346,5223.43,1435.08,209.186,206.96,-26.4495,-7.22115,51.8933,108.561
102804,36471.3,-276.991,151.512,485.313,156.007,712.083,166.542,125.656,13.7413,34.4681,-41.6129,47.6497
74649.8,36851.1,27.3237,158.687,143.68,503.139,396.81,48.4195,18.4198,-33.491,-8.74202,22.4314,51.1682
31576,38777.5,-59.7285,112.853,1099.06,42.4995,247.084,474.752,142.993,31.7382,8.9176,-1.50247,58.7029
113353,98210.6,13.697,87.9524,122.734,73.4192,1080.05,901.444,1395.98,-7.68941,-28.9467,20.2084,122.176
81828,53556.9,-64.1904,135.173,77.204,-54.0117,603.958,1052.11,346.964,757.857,2.66848,728.244,69.068
55844,53585.2,-101.024,158.224,703.631,-21.3318,976.744,163.811,291.647,14.4635,23.765,8.78994,105.7
113774,93184.3,404.787,420.544,332.977,78.4787,1986.24,2906.29,1800.49,675.919,112.845,335.971,5764.5
104571,76319.6,12877.2,1370.1,250.68,-63.9651,410.079,770.123,799.213,43.2327,12.0629,199.503,2800.91
90231.1,39426.1,-96.8832,174.155,369.717,65.492,541.811,224.74,69.9802,21.8909,28.9881,-32.0145,52.2826
72185.7,83297.6,-279.468,-11.7628,900.672,4507.33,1148.26,141.587,269.997,57.9448,-11.2647,24.5458,45.1284
107278,66331.5,-135.418,122.52,106.166,229.504,318.777,859.933,903.863,29.5116,-34.5592,-26.2908,86.6809
32825.9,77508.5,-27.5807,111.626,1694.66,3850.02,966.843,96.8945,371.754,40.8301,18.1207,49.4088,66.8584
74226.2,75341,-189.101,67.268,235.923,-114.849,830.034,760.373,876.367,-44.2776,-23.2173,47.8185,219.337
63774.7,86263.7,18793.8,79.9182,444.717,269.554,534.179,96.901,38.6023,47.4496,22.192,267.23,3722.27
109405,55109.9,82.471,254.369,118.11,77.7205,939.367,1039.29,276.775,27.3861,16.8705,425.112,130.883
22282.5,49869.6,-70.7917,180.373,977.037,1811.58,502.939,51.2396,263.169,-46.3469,24.3323,-6.24997,125.595
63143.3,45144.5,-78.006,51.3904,800.361,57.3494,1684.68,101.99,339.03,34.1127,0.274109,-12.7266,123.228
93260,66801.5,-101.999,167.714,787.285,3304.67,909.927,178.835,91.7861,100.498,-14.2672,-31.0541,97.8095
85213.2,54771.3,-237.008,75.331,620.999,115.699,1168.69,32.8108,523.728,-50.0441,-5.04453,18.1623,153.188
78797.2,57691.1,-148.299,125.806,448.053,805.472,1110.42,205.213,271.965,-15.8477,29.0901,1.27689,137.277
133464,57054.5,1935.28,156.672,86.9551,255.404,257.641,502.342,658.096,58.1991,-30.541,324.52,1440.05
70951.1,53741.3,-50.7603,57.4075,112.809,9.93595,450.467,65.1967,504.675,-40.653,-14.7896,-10.4781,-25.169
80466.8,68807.4,-112.618,256.898,1434.68,4314.38,1759.32,199.697,247.975,45.3619,22.997,-11.5229,139.3
84301.4,53540.2,-288.995,74.6254,620.628,191.478,1413.14,73.441,184.813,-42.7509,3.43483,43.2613,139.455
97604.2,40630.6,-90.219,102.045,34.4669,8778.67,266.205,398.686,175.676,45.4416,-28.7938,123.974,0.066288
15845.5,43502.3,-88.865,-59.1294,1614.29,3449.43,325.121,32.9847,187.141,-8.89475,2.87691,-4.86269,8.60203
54082.5,51027,-12.8089,180.429,474.47,226.344,836.69,122.843,138.017,35.4453,-1.85026,19.5616,95.3515
124936,59851.6,404.164,116.758,54.8657,18.2107,190.456,570.131,298.098,21.0703,-10.7573,416.512,2875.97
64181.7,66640,-169.074,73.7797,581.631,782.394,1376.12,128.533,249.588,-49.1048,20.5662,-23.7635,122.432
150110,74310.2,10337.1,1819.06,68.8646,-121.294,304.896,753.258,1107.56,-31.4638,1787.7,430.531,221.578
88437.2,47075.9,-82.5204,41.5036,615.448,68.4679,1052.23,54.2922,241.468,-26.958,-14.8934,26.7742,91.4305
58663.9,56268.3,-229.3,258.888,710.088,5723.19,836.234,1069.56,725.336,-3.26181,-20.5004,-16.799,19.8345
77843.1,43776.8,-210.823,256.314,184.638,496.272,630.272,228.506,330.224,-12.4889,36.4415,-17.3918,29.1751
64125.8,55241.7,-216.682,209.004,909.413,3425.31,1347.45,151.175,129.955,110.89,-1.0983,6.68931,101.961
51697.9,79454,-162.487,290.114,1893.3,5341.4,1278.33,295.003,213.828,99.0719,34.8519,18.1283,123.559
97125.4,29038.5,-382.716,196.302,63.9962,-66.7835,1200.04,695.89,-10.687,24.4952,40.5328,4.32041,150.889
112680,73080.8,8.9574,240.729,197.57,36.188,531.798,636.297,415.776,-16.5303,-0.80855,16.3138,60.6711
54219.5,67558.3,-47.021,105.778,776.662,92.4784,455.501,75.6315,57.245,34.9811,-5.69458,27.4811,68.754
81451.2,49005,-101.145,-78.1437,863.931,4016.65,1487.23,262.624,454.497,-20.1804,24.5385,-50.0443,123.058
28336.9,48372.6,-50.8627,14.1686,420.248,311.022,454.724,347.672,165.835,30.9419,13.3343,22.4804,54.7323
91589.1,45379.5,-150.822,98.2847,69.8866,-32.3879,478.607,693.445,134.676,812.005,-34.0127,10.9926,50.8253
91893.5,58520.3,-197.928,130.288,781.628,82.9939,1683.39,160.272,174.36,-37.1071,25.7704,-40.312,-5.46945
43348.2,51875.2,7.62521,60.5068,1148.61,402.157,542.174,395.326,130.045,7.67492,10.1291,0.978321,73.3121
90371.2,50966,3850.39,93.7781,20.133,53.9018,80.7197,102.685,507.91,63.2084,-22.6472,141.638,428.463
115679,57998.6,1872.95,75.212,240.888,7751.24,822.011,754.835,775.021,165.686,55.1611,122.635,2779.04
125566,66385.6,6655.71,164.38,170.332,6894.56,621.464,335.051,322.794,55.254,88.3499,161.483,1461.48
61227.4,76339.8,-38.1471,98.9246,1289.86,481.579,585.489,117.954,122.675,4.75392,42.0018,-15.1896,92.1482
51406.9,39180.4,-39.7978,42.0924,725.076,93.0342,678.059,72.1058,175.865,15.8453,23.2521,7.45,96.0878
78634.5,72174.4,-49.9006,141.614,995.118,412.043,1492.74,78.2044,279.79,1.28869,5.87316,19.1686,44.8496
103681,60173.5,-9.49878,329.174,837.196,-24.675,1504.5,1535.74,507.116,768.065,62.7222,-39.3023,182.106
84374,66992.9,-92.5482,85.273,986.01,27.1399,1397.96,49.0663,280.589,-11.8151,13.2878,48.5579,120.727
121035,43985,180.314,74.3529,546.385,6319.89,249.048,150.594,300.571,-21.7702,22.9739,3.46235,-15.4294
77195.3,74810.5,2662.52,106.724,71.3626,43.1067,699.511,1072.36,171.42,1300.43,37.081,85.2006,66.3548
96319.3,44240.1,-22.1099,-42.5713,581.41,2990.5,689.971,21.3136,216.641,-1.54025,25.4442,28.2636,144.846
83292.1,71967.7,-114.893,341.587,671.42,6492.43,2047.21,334.196,517.886,-21.786,5.43814,-18.9185,63.3561
46969.1,53347.8,-88.9619,-116.017,721.981,4130.34,1341.45,367.08,277.77,5.69482,4.3844,37.9812,131.814
72771.8,56332.1,-73.3674,98.404,787.371,810.555,1699,95.8587,65.5924,25.0142,10.619,-9.92255,88.354
123414,65002,9783.55,98.6314,160.003,764.905,264.745,83.0738,460.71,32.3361,-8.20694,173.652,341.328
89761.1,60225.8,-150.051,209.808,372.02,2822.56,1049.16,629.804,621.757,66.4178,-8.47033,0.439256,76.937
85676.9,47533.6,-24.0148,80.3393,533.599,455.022,722.759,66.7801,135.676,4.4983,25.7098,-6.77135,42.4724
37499.8,47567.2,-87.6664,103.641,492.986,562.304,738.013,125.264,32.7859,67.2754,11.4705,-21.7321,51.7197
86039.3,67337,1528.26,192.798,300.81,3273.47,440.391,294.034,249.057,19.8709,52.8857,146.384,852.359
74519.7,53491.5,-33.7042,5.3344,640.14,3706.32,1189.93,156.325,278.567,-77.2339,4.64526,-34.7809,70.8505
69337.5,66107.1,4152.53,249.259,190.691,237.258,397.263,176.973,238.24,33.2757,24.5738,66.1199,1085.38
101572,103434,-61.9577,63.7077,146.578,1087.13,1046.5,823.695,2132,11.3422,-8.59398,4.50878,122.589
73903.8,62762.7,-32.7147,13.174,576.742,406.73,932.587,157.947,303.623,11.1725,39.8653,-26.0937,109.044
26872.8,50826.8,-122.841,229.957,1110.24,298.055,672.755,481.536,17.4415,66.4123,2.02152,-4.83141,-17.212
89586,63395.4,-299.837,82.1793,1061.03,473.715,1477.7,119.457,189.713,-33.5504,6.67382,-59.1772,110.54
27636.5,55261.1,-105.049,84.2808,1237.83,4123.69,585.398,59.3932,390.919,-0.715706,11.1867,53.8695,177.765
81437.7,61320,6642.63,427.834,175.943,790.316,517.832,390.116,206.27,21.0854,90.3522,-19.3851,3273.84
