"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
88241.3,36622.6,-55.4122,47.8046,240.862,-72.8414,52.9272,685.791,122.576,1667.46,-21.2226,-18.066,118.564
107233,48567.5,-184.634,111.99,274.469,54.3018,162.969,969.492,637.85,61.797,-27.5941,17.2517,191.825
99607.1,31649.4,-206.316,107.307,88.5135,-104.661,26.9969,894.43,58.3964,1330.38,-26.8764,6.53268,64.985
91282.6,37837.7,-231.893,43.0264,173.211,-121.035,127.637,1004.43,263.228,482.849,-33.2042,-23.9232,78.4573
68670.6,42036.4,-31.9677,136.159,2282.66,991.57,116.037,112.109,237.509,17.174,-7.32045,-0.439315,103.51
57194.9,34048.1,-51.6277,91.5448,462.243,160.262,86.2514,89.9284,133.174,24.0549,16.7739,0.563246,198.394
86605,50957.8,3.25664,16.2086,172.688,130.98,107.44,14.523,96.9022,9.68199,13.3721,68.4105,136.591
101897,40635.4,-34.2574,-17.707,355.858,3784.99,298.702,373.256,541.767,-19.3917,-0.64872,-11.7879,242.712
98675.4,33711.2,-80.2293,0.668348,176.621,4260.63,137.52,295.989,202.483,-11.6059,-27.5407,53.8449,198.21
124570,45543.7,-15.1199,-28.0451,258.315,3206.49,79.3341,-2.48302,669.358,4.07783,-31.534,3.54681,84.5163
101075,41654.4,12.1558,98.2649,162.411,-45.8423,93.0008,748.075,497.281,-6.46954,4.34592,-37.2235,144.962
106443,36400.5,-85.8135,9.27024,146.041,-28.7015,95.8673,768.214,148.089,953.405,-39.0589,15.3863,165.718
73072,50862.1,-113.976,41.1868,303.918,-48.0732,151.486,1068.57,49.7293,494.99,-43.3117,-24.2453,112.215
130635,73595.6,12.77,-54.9352,467.397,3836.22,226.855,1076.65,1660.13,-5.58387,18.6758,-31.8599,155.975
65071.3,51204.7,-36.5569,159.736,135.859,6837,224.659,1055.54,580.602,54.1869,-44.9162,5.2323,111.644
88862.5,48809.5,-142.371,37.9009,206.911,51.3306,237.08,2028.11,738.392,24.5225,2.69224,-26.2735,168.675
100400,33447.4,-79.8689,3.33161,202.593,-29.3277,212.259,1199.96,208.82,-12.6983,13.0906,-2.95222,176.044
83556.6,49304.5,-117.748,123.646,178.846,-67.7535,124.327,2125.02,597.425,1817.93,-46.4814,-78.8184,181.487
126350,50746.8,-121.887,126.294,369.181,14.0716,118.538,1305.74,234.409,60.424,-4.04881,25.0751,175.195
118479,42022.3,-16.8732,17.9274,358.152,4385,195.448,819.176,797.593,70.9618,24.7391,-32.8005,129.327
180738,99070.4,-19.9575,74.2545,787.811,140.16,306.986,980.674,479.838,113.846,30.7925,99.5962,347.711
106866,77725.8,18.5546,253.152,1774.54,21310.2,209.759,76.3471,288.657,139.155,26.7856,65.6069,414.668
108361,52659,-24.7311,-17.6028,478.609,-40.2553,178.699,910.721,629.414,-18.2413,6.80825,-42.9013,113.26
44509.9,45131.4,-97.3946,40.2763,512.33,97.9472,183.939,514.132,359.763,-26.2606,20.4816,-33.7583,57.2277
87232.6,47601,39.9649,34.5444,245.669,1665.72,70.1214,89.4819,340.495,-13.9263,-10.2764,23.3815,83.6103
122103,51712.8,-32.6763,20.5664,158.776,-100.341,137.721,910.908,863.635,18.3132,1.269,1.46894,95.5107
196966,154204,47.8811,130.658,483.503,18.3674,333.227,314.931,107.503,6.24627,50.1125,202.285,336.959
95571.5,31139.5,-43.99,31.3325,80.0306,25.9366,75.1134,731.602,-3.21878,54.9573,31.4069,-42.5717,64.901
96196.2,44771.9,47.8807,-82.4672,289.832,7350.56,132.82,394.401,380.434,-9.68233,23.7549,-20.4082,136.925
97752.2,57591.4,-9.00726,13.5894,201.957,2.42414,208.724,655.814,736.228,-50.4272,-10.9308,-16.1003,137.406
122843,66625.2,-11.1687,-0.451836,311.319,1527.52,153.453,27.114,496.185,-73.0881,-22.4874,-8.73396,150.387
114008,48623.2,-17.3669,15.186,303.082,611.849,196.025,778.856,1024.22,20.933,-19.9338,-29.1349,162.58
105864,44682.7,-95.1827,1038.73,355.703,59695.6,52.1708,442.479,55.3794,493.516,-47.7274,44.1214,494.705
129695,44202.2,-66.4949,43.4862,226.692,-16.1795,100.497,1579.37,736.873,22.0371,-25.8259,-34.4592,333.178
96131.7,40108.3,-95.2804,96.4411,114.657,-69.0388,154.333,1132.16,829.901,27.8046,-19.2391,3.47504,98.9972
163357,109740,-238.663,557.915,840.845,53086.1,431.615,2427.45,962.535,375.014,-3.30272,-72.4458,622.933
97016.9,41063.6,-101.705,42.8679,121.457,44.9876,97.1255,533.809,-86.0901,10.2335,16.5245,3.26284,96.9935
84430.3,55267.5,-59.9391,53.9076,810.718,3076.88,182.757,18.2955,185.586,-33.8549,32.9573,4.80368,280.643
97657,39920.4,-136.217,13.9192,104.537,17.9095,142.659,588.129,99.4586,808.299,11.1457,-14.9555,54.6708
91289.1,44247.6,-139.113,52.8938,180.84,-62.9222,151.648,698.38,85.7928,2560.09,-17.8516,31.9009,90.5318
91112.9,40155.9,-154.235,124.772,169.174,-23.2351,127.136,1126.77,557.408,29.8031,4.12108,4.22724,153.665
99458.3,47696.2,-38.0459,-3.6852,386.256,84.7437,60.4893,1021.41,659.556,6.92211,-43.1324,-21.3991,98.1464
