"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
114256,60568.9,-5.8754,118.923,176.119,29.8922,616.563,399.238,622.646,-15.533,8.1929,-28.2924,149.698
98306.2,37031.9,26.7782,69.9152,174.708,1680.93,273.483,218.23,170.202,32.6749,45.8257,-18.8819,76.3006
76169.9,42802.8,-56.3972,59.496,62.6386,8879.29,303.653,328.729,171.769,34.2489,13.1978,-3.42022,61.6548
102484,50209.3,-36.4651,250.851,111.361,15492.8,436.379,840.839,227.143,127.966,-2.7172,-24.4678,149.18
104548,44216.6,-122.613,210.869,109.015,14.5103,705.663,1438.75,427.804,1278.39,62.6807,-9.07257,111.814
100097,68602.8,-12.7732,75.5359,84.3027,-3.09186,365.914,1258.96,572.686,6.66974,28.3986,-35.7542,75.6213
105658,70226.8,-35.6498,148.938,288.097,792.841,356.264,166.424,295.339,46.981,-10.9577,-40.6245,98.1146
116489,49357.4,-106.878,308.46,77.5015,10817.2,467.413,1062.32,584.784,85.58,1.00264,28.9084,144.054
114471,63415.7,-12.3918,171.286,124.224,1657.42,222.469,246.835,83.2314,68.5739,9.39078,3.71455,75.0846
97593.5,47744.7,-50.4199,26.409,132.02,-83.2162,254.484,625.144,883.646,-32.8165,-8.37703,-11.4003,75.8852
77387.7,58789.2,-90.7339,75.5305,252.393,-46.9177,390.622,1476.08,727.773,34.1126,-30.7878,-34.3272,79.7615
13867.9,45555.3,-46.8777,74.9023,1344.01,3094.4,255.256,7.04324,152.776,-20.3157,9.25095,-9.59533,34.7953
107238,67708.2,9.48596,193.937,323.354,8513.46,836.315,1125.2,492.271,-7.70732,58.5337,-70.563,123.764
128449,72621,-138.672,217.065,108.248,-99.3332,436.142,753.069,753.108,2.88518,14.3029,-81.1545,102.648
105831,77158.7,-113.693,48.6819,156.742,707.912,375.479,994.929,1298.89,-45.6848,8.03521,-6.65443,112.804
90826.7,63833.5,-31.5969,301.113,386.475,4297.21,958.296,114.294,182.884,10.4687,-22.4122,18.1201,133.686
202118,82190.6,-60.7975,55.9768,55.3641,7498.47,157.564,120.887,526.827,-0.393533,4.62344,5.42756,39.9466
235893,126294,-258.776,379.127,404.518,1387.84,826.779,1528.76,1207.68,937.691,34.0217,-62.5743,169.03
99007.9,59849.5,-42.4727,202.987,106.542,9421.09,284.535,829.696,762.457,-27.4973,1.51146,23.951,19.9614
