"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
56634.9,44214.6,-201.151,79.7639,659.654,107.325,48.6806,778.053,106.592,36.1193,-8.96225,46.0885,79.9557
144376,57081,-209.245,124.486,136.951,2456.49,165.944,270.097,132.283,52.8307,4.165,73.3597,430.597
86808.6,38807.4,-130.902,88.5527,170.469,10535,100.357,372.268,59.5788,64.833,37.199,-17.2434,130.741
17497.1,31197.2,1.48142,59.2528,2475.19,44.2284,71.1962,87.9916,219.323,12.3066,-9.44848,-15.2329,-44.6412
54146,30499.1,-56.1057,93.3575,548.668,16.1423,52.8093,782.541,264.142,1436.66,13.321,8.36818,110.045
253745,102716,573.224,1779.59,207.636,75046.6,311.487,1104.19,2138.75,636.995,-14.4975,125.03,950.062
85026.2,36709,-129.207,109.163,69.9021,520.763,-18.4265,649.43,138.668,2422.7,1.06629,-45.1723,46.7851
108472,55472.6,-62.7925,162.504,175.122,12242,108.316,573.057,829.353,47.8294,10.5499,-32.9451,92.8852
124187,72894,-62.405,83.4604,116.762,2074.32,132.811,820.252,1004.72,12.6293,-2.93583,-11.2414,7.68013
83853.7,33286,2.13989,120.75,24.6505,3072.16,67.5435,171.232,126.125,16.8488,-1.87556,-17.4736,136.076
85916.6,74037.9,-77.9491,45.8309,230.348,6431.67,159.726,1377.55,1366.6,-27.1872,-18.7022,8.71934,235.309
91222.6,52987.7,-35.8783,87.1141,113.585,-52.3358,152.087,1580.93,1039.5,-1.24774,-32.2024,-12.5297,112.796
87516.4,46765.9,2.43628,43.2171,149.246,2930.56,71.428,154.737,397.96,8.50289,12.7859,-5.95528,69.5304
115186,59403.7,-31.659,86.6856,179.563,800.791,134.126,1576.43,1155.69,1780.39,4.95564,5.67687,186.96
64583.4,40614.3,-104.627,-1.89773,125.782,193.026,14.6544,311.318,348.989,19.3594,58.9996,4.86223,90.526
93664.1,47462.6,-121.452,-44.029,147.954,966.248,154.17,679.827,508.663,-50.8016,-10.8122,227.885,258.25
83187.2,60486.4,-85.2686,110.153,112.302,1206.14,47.5878,12.3193,203.738,26.7868,-16.3103,45.6602,11.6977
82383.3,61532.6,-19.7584,-25.8418,13.1465,1437.82,38.509,287.957,666.044,-21.5057,19.091,-38.0354,30.3747
77946.9,46188.3,-109.358,116.397,339.917,802.918,138.75,1404.12,704.371,1678.91,-31.6107,22.5377,150.069
52431.8,55528.1,-101.876,133.289,1156.08,6414.08,115.188,835.696,479.996,81.7872,-36.1508,40.5193,154.244
96560.4,41525.4,-34.679,17.682,516.955,2503.63,112.561,1075.07,744.095,23.8155,-82.7794,213.771,104.709
83906.9,62140.4,-15.3439,136.118,814.874,4397.71,158.871,962.567,1075.16,38.4678,-57.6287,440.367,155.71
93469.5,62107.2,-37.6309,41.6275,140.133,736.895,210.631,809.222,971.436,20.9759,-14.7604,29.1241,157.238
176029,105665,69.1138,158.342,994.841,-57.8845,307.657,234.038,896.879,25.5311,29.9927,1384.6,308.525
92582.8,61804.2,4.53598,58.4331,0.438655,6023.09,75.4024,768.866,971.411,1.64048,-0.336215,-10.4048,68.9563
243304,155860,-194.356,938.512,229.861,29364,167.316,2212.44,2348.12,254.126,-22.4457,-42.5142,428.29
76236.9,49914.6,-197.836,90.9345,244.823,142.453,127.872,840.315,347.799,56.2978,27.5158,3.36288,138.921
120645,49993.9,49.7869,61.3997,58.5179,1134.34,204.458,918.773,1513.43,-56.2739,17.021,11.0785,220.474
130881,52052.5,-50.5617,111.629,93.2753,-24.6823,70.0818,1024.12,1247.48,-38.3525,-45.9021,-1.83978,68.4245
274197,155614,297.286,224.466,899.489,19419.3,691.113,2152.93,3468.69,183.695,81.0599,24.2179,779.54
86430.5,55615.1,-14.6642,-10.6428,157.951,1705.27,221.496,907.447,899.001,31.4426,4.36196,148.453,158.957
118041,55791.1,-62.7302,56.3434,147.652,783.091,97.9394,1060.72,789.222,1396.71,-38.3952,-25.5157,102.047
90510.6,41045.5,-44.6349,91.92,178.179,641.097,321.988,1093.38,650.513,1177.98,43.1588,12.7913,370.598
129231,68718.2,-11.3105,48.6789,310.478,1093.33,152.144,687.239,1009.03,8.84639,0.793728,-29.9808,153.222
116050,59788.7,-46.8345,-7.0068,-23.3341,837.234,49.7922,967.213,956.37,5.93205,-25.504,21.2941,61.9222
93955.6,51618.2,-35.4932,-36.1274,112.474,3927.09,40.6713,1023.53,615.91,67.5519,6.75332,-39.8676,59.0523
94794,48476.9,-75.8838,56.5592,283.794,2611.39,247.816,723.849,646.951,48.1765,-15.8339,-10.9478,432.339
209063,132331,-34.9993,4.61274,1759.86,1380.12,244.756,908.559,1927.35,414.952,16.8103,36.2932,362.152
