"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
90579.1,69047.1,-22.6129,-10.754,656.36,11845.7,111.272,120.052,437.204,39.3519,24.9112,-18.0884,161.861
95586.3,58047.1,-18.342,75.724,509.267,2756.78,52.2715,71.0925,390.135,-29.6152,-23.1688,45.0353,162.443
103179,58763.8,-136.947,101.538,216.195,60.7891,160.254,1367.13,1001.03,675.981,-16.2888,25.1246,162.726
98891.8,52403.7,-74.5192,118.818,126.102,38.1717,255.132,1532.02,1011.93,691.97,-26.737,29.2511,148.381
100248,50378.5,-100.644,115.537,118.145,174.52,143.561,1414.51,1303.76,-35.5559,-1.0913,1.03063,158.192
104660,40886.6,-34.4747,214.792,487.589,11089.6,148.119,288.205,90.71,-1.38425,-8.28347,10.5919,112.99
132525,86844.4,-76.9007,224.581,195.851,18677.6,105.48,103.524,1256.68,118.923,39.5299,-29.7787,158.452
113828,42289.5,-32.0868,162.156,110.705,9900.89,80.2644,822.679,653.179,86.5185,-3.51886,-11.4231,78.9621
100876,44734,-117.92,114.192,104.318,235.081,35.1571,1649.43,29.275,1206,-27.4897,-68.9598,207.176
109216,51140,-75.0365,18.0703,578.387,12468.6,104.789,272.38,807.092,-5.48664,14.2283,3.33474,114.973
82357.3,36927.3,-183.254,60.9421,170.932,2.07509,65.8132,2456.09,722.196,1103.35,-17.3738,-89.0417,201.923
116140,56887.7,-9.07031,84.8517,332.094,41.5415,170.654,1085.47,415.7,876.462,25.4499,-2.73692,254.851
105209,61185.7,-228.432,113.824,178.902,215.987,147.806,1153.83,1197.72,-66.0252,16.7148,-13.9683,125.194
224817,104657,-247.312,95.0455,601.126,268.314,257.494,1971.12,1740.75,194.907,-62.4723,-22.3889,270.919
106656,49694.4,-107.932,110.438,177.157,11020.3,131.595,778.255,7.87662,111.812,-9.74959,0.433584,76.9695
131050,66939.6,-133.941,131.098,19.4268,15848.9,103.115,1110.58,899.118,69.5243,-31.4499,-18.8252,147.977
