"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
103485,52644.7,-58.3138,56.5312,507.926,20.5405,235.77,2875.39,436.777,-16.1027,-14.5426,-76.5545,119.804
81712.5,62989.4,-6.33289,-30.9436,564.274,1055.81,366.073,1049.82,1079.9,-3.507,-29.3833,9.54344,240.62
104712,56497.2,-62.3401,21.1129,68.1502,-107.57,150.835,765.061,846.075,-9.81363,-1.97682,-11.4892,42.0153
81360.3,46213.1,-38.1247,-8.98365,402.133,4964.11,171.404,1052.67,588.923,45.7277,-56.5729,-6.15754,59.3173
91779.3,20223.6,-37.3631,26.4253,89.03,2148.72,-2.22742,36.9511,17.4446,27.3898,-11.2851,61.9549,26.4474
113673,66883.4,-44.1733,36.0074,203.301,-25.3472,265.888,1135.7,1004.06,16.7172,-45.7041,51.3314,227.976
91113.6,39724,-71.7812,39.7101,94.8418,10829.1,97.4343,520.416,109.612,109.556,25.1004,-67.9694,8.63433
183888,72990.9,-28.502,200.098,854.865,9840.97,412.803,419.784,339.094,66.0229,13.8829,43.4255,552.296
116502,65683.4,39.2714,25.7309,566.826,-86.2979,352.383,1073.06,1568.63,-62.3253,38.5619,27.6264,424.082
126346,54700.2,-75.6157,234.447,324.891,9583.15,149.881,258.738,318.786,182.049,3.44216,-19.2411,323.873
61439,25018.7,-71.1681,18.7498,405.629,69.7353,105.88,516.837,355.054,-13.7197,-34.1253,0.847766,76.8994
87032.6,50459.5,-63.6772,-18.0231,169.514,62.9936,349.18,892.934,811.54,-15.0881,18.163,-8.07529,126.527
106464,60827,-116.507,123.468,606.371,2534.9,336.717,56.4921,33.4405,7.08459,-1.73315,49.4785,309.617
82378.6,39219.2,-38.0201,129.603,200.94,5950.64,363.38,316.838,164.077,49.6499,21.6638,-30.3225,296.753
97120.3,42024.1,-162.461,74.32,251.726,-101.643,131.622,939.794,1265.47,10.8854,15.1095,-86.9252,77.8524
122211,60765.2,-73.2292,26.2452,464.122,7987.92,177.528,823.776,551.105,43.7938,23.2191,-2.71298,162.754
105370,58776.8,136.666,104.488,474.508,1449.27,134.102,71.7013,200.798,87.1431,31.2706,-37.3341,208.182
96340.4,42576.3,6.26324,62.566,396.581,3188.44,78.6586,61.873,179.872,4.69259,16.2213,-27.1915,50.7417
94825.8,48872.3,-103.588,478.124,359.747,12519.3,195.409,1310.79,394.2,125.235,16.7314,69.1802,204.829
103728,49836.9,-29.7618,-4.6705,129.47,-97.631,185.48,674.915,867.15,-14.5959,15.2347,4.74338,165.665
110356,49075.6,-119.211,101.028,206.149,-154.217,266.108,1432.48,915.781,686.091,-39.8483,90.9545,168.706
103115,53496.3,-98.817,178.58,262.517,-199.064,138.293,1036.45,685.633,2135.03,11.426,-38.9638,130.328
87954.9,37831.7,-68.9218,75.2316,242.114,-173.734,24.2907,859.313,215.791,2118.34,-22.0012,-11.9468,63.1503
83496.7,33584.2,2.43994,82.8532,452.12,4235.45,116.838,13.1906,-32.1098,25.2019,26.0802,7.38795,230.873
93829.9,48561.9,-18.2554,-28.8189,530.778,9422.5,194.207,1353.87,944.807,30.6794,59.8938,-14.5911,94.1031
101929,55054.3,-96.8941,114.688,188.642,0.633785,270.203,937.962,1142.18,-9.59989,2.97917,12.0074,204.737
260741,100914,-149.703,315.412,577.045,11828.1,715.901,1558.58,1763.63,100.363,79.8761,29.5759,964.975
88877.8,63777.6,-51.2418,87.5555,226.253,7235.58,485.016,328.529,810.404,31.1913,40.7292,-11.9119,144.685
115297,44249,10.954,20.3803,410.565,815.507,117.144,121.529,159.708,32.7172,15.4009,9.47509,133.602
98031.7,39009.2,-116.646,24.0297,207.454,-213.722,177.071,1738.48,717.185,1387.31,-6.54761,19.002,168.442
131672,73492,-20.7328,73.6308,311.243,-51.1091,413.72,1477.6,1616.77,-13.9443,-14.7966,-27.565,266.79
82228.9,58973.5,-46.4081,25.4381,140.868,-138.161,210.759,1006.4,1092.62,748.066,0.0657403,-15.573,206.667
111026,41195,-98.2868,-3.78005,335.138,1513.79,163.292,700.517,349.022,-27.6421,3.8734,12.1897,232.039
96634.1,48914.1,-75.1397,26.1805,231.77,13.4586,250.286,1254.41,1172.99,-18.577,25.6818,-71.6086,159.056
100419,52744,-46.972,37.6693,709.223,6077.38,129.706,145.946,429.648,47.0799,9.90931,-17.0812,89.1828
73239.7,38330.1,-87.4671,58.7135,316.032,-74.1447,117.394,550.144,-25.7244,2131.44,21.9162,-4.95042,112.877
83555.2,54786.2,-40.859,43.4926,197.541,-8.86827,254.909,790.241,1309.02,-23.3778,17.0709,-2.24241,157.285
91319,61703.7,-70.5308,-8.95725,333.952,6265.9,291.812,501.462,759.332,-48.1643,-14.4249,29.2311,221.072
84741.1,58122.8,-78.1782,135.989,337.803,120.015,180.785,1145.19,550.854,19.9695,-3.41225,0.648394,140.857
85698,49409.9,-80.2295,28.467,462.592,2113.44,94.7827,56.6993,142.859,12.0266,4.89433,-24.9402,178.421
120171,65965.2,-33.2844,92.3673,261.665,-68.6923,350.115,1086.78,1209.52,-71.8979,-43.5327,53.4381,360.321
218797,106996,-101.609,238.059,1108.92,131.995,421.074,1453.42,833.171,25.0454,-17.2089,-13.4498,393.845
109594,57352.4,4.65671,67.7336,347.728,-28.6908,263.726,829.688,768.948,16.1583,43.5433,-44.9544,167.197
103320,51661,-40.5204,40.5675,185.72,-64.5038,329.687,927.443,630.64,-4.68683,8.97175,17.7214,271.729
120779,33121.8,-42.3044,-42.6678,72.323,5811.15,33.2677,992.766,403.159,56.6365,-27.0668,-41.3672,-1.47929
110328,47459.4,-17.2965,12.2205,113.323,500.573,247.25,860.768,955.373,-20.6019,31.571,-6.29555,243.961
123673,42831.1,7.69341,55.3429,194.068,6956.65,129.561,651.939,180.906,32.8726,-5.28652,99.0391,104.922
126709,46666.6,-34.871,25.9605,183.564,4558.2,173.077,297.481,160.89,69.9681,13.4198,39.1641,211.615
87149.1,32537.3,-42.5152,53.4439,356.414,2399.16,163.146,941.021,405.971,-1.37073,5.3029,-47.1342,85.7657
95690.9,44009,-29.2458,161.992,355.757,4074.63,260.612,360.104,-6.23108,-0.934748,-21.6926,1.27415,176.476
50050,25571.4,-26.1692,45.922,642.363,2040.55,44.3437,374.221,114.611,-1.72552,-3.92356,-6.77245,31.67
89813.3,36723,-23.3956,92.4116,383.645,2634.32,159.302,40.5823,223.482,81.8705,2.33773,-9.07897,125.766
246281,97830.5,13.1305,-64.2842,1009.53,6023.63,400.38,108.803,695.64,0.487081,22.8264,64.9151,1049.98
197079,87860,13754.7,611.194,948.157,-73.3293,-750.91,1109.44,5788.6,-35.1623,-122.991,906.067,5452.57
104521,44611.8,-74.7291,-49.2255,378.089,6347.79,253.563,629.767,822.772,-3.44815,40.3507,-35.1056,170.644
86800.2,58771.9,11.6284,58.9307,796.654,3698.88,198.944,32.1056,117.568,67.985,-22.6264,69.7283,260.056
84719.8,33953.2,-55.2882,59.4654,173.618,6006.78,191.701,375.737,136.416,26.0862,-27.0233,-12.196,76.9944
328987,150278,2.67236,496.418,8760.85,19269.5,1126.14,620.727,584.444,101.952,27.7008,60.4879,2650.12
90665.2,61037.2,9.285,-26.0093,623.973,5563.47,249.489,541.132,770.703,21.897,-19.6305,35.831,180.02
93945,34363.6,10.2294,53.8066,446.581,89.4403,223.373,26.8106,317.632,-30.3576,44.7273,3.68295,111.779
230809,88408.5,-83.4628,319.735,855.291,14996.7,264.51,799.313,633.685,38.2527,-8.04104,-3.39549,199.812
100669,41812.4,36.3259,74.9776,354.856,2392.82,65.9366,35.1386,53.5942,8.88263,-33.4645,21.5857,101.819
120956,24386.7,-10.736,19.7756,-19.2535,2376.07,66.8224,246.843,176.35,-14.2067,-19.0882,-5.95366,-29.3417
78716.7,54013.8,-8.52203,12.1769,356.607,48.9291,292.12,72.2016,691.043,-15.3858,-8.67026,61.4889,236.432
86974.6,42670.2,231.946,108.074,188.008,-251.357,75.3777,1126.83,539.451,763.254,0.554595,23.9394,340.887
111963,51515.5,-59.3076,109.85,210.637,9038.32,128.679,112.036,285.474,52.3418,18.7181,-48.564,167.492
97953.3,51723.8,-20.2632,23.0218,191.99,4959.08,27.1961,49.4526,303.92,62.8947,-16.175,-5.63272,112.581
299903,127778,-354.119,4069.41,287.425,186007,203.99,1863.23,943.452,1634.15,-45.9456,20.6785,1578.05
122171,43233.2,-60.186,78.2814,150.523,-79.4283,188.993,989.347,908.212,41.1235,-7.56723,-8.41458,116.763
152235,124120,-3.24121,1591.71,964.834,57324.9,467.176,1896.46,964.021,569.36,7.7571,3.42608,935.277
91604.2,55424.4,-33.7762,26.6702,722.667,5750.9,263.611,1129.64,610.831,15.1914,-46.8931,-6.4434,181.368
140475,78368.7,-34.5237,-3.14224,334.439,5040.76,353.255,1865.13,992.703,31.5036,-8.80676,-32.8891,300.58
97141,39861.2,-142.304,114.955,126.803,-91.1279,90.9762,1573.52,721.128,1503.48,-18.0818,12.4912,84.7227
273179,129201,-90.6022,773.944,1925.63,42190.8,506.048,884.271,1014.9,335.162,26.434,15.5784,678.911
96191.9,31112.9,-114.44,37.6283,43.5557,24.873,122.689,1084,640.748,-7.82779,-41.5189,6.90136,70.5368
100102,36367.5,6.96539,116.12,175.347,1848.46,103.269,262.809,72.7609,17.684,65.1019,-43.348,160.335
101176,24836.3,-61.802,44.9495,62.0802,6221.27,71.2778,495.919,52.8995,82.5865,2.28461,-45.6967,46.7271
139742,67675.7,-101.668,-5.73133,442.862,4519.87,65.2316,1040.83,450.289,-39.6101,59.3052,10.8944,275.189
122146,59213.8,-29.7102,82.9802,149.714,-62.4772,182.35,1076.58,1413.21,-13.6868,-34.422,18.2135,108.592
114340,47484.4,-107.866,49.286,95.134,3943.89,182.056,887.788,595.139,-59.3383,-33.3104,-21.8411,1.24825
96609.5,52314.4,-82.6119,-46.3191,365.309,4597.9,107.802,718.095,472.517,11.8421,-26.9755,-13.4352,140.97
90567.8,55894.5,-71.104,72.5503,282.368,-52.5417,276.123,936.674,651.001,-20.6856,-17.8647,20.9627,216.629
98995.8,51450.7,44.2584,-18.5814,324.167,7162.91,118.399,621.366,462.963,32.495,-20.297,4.2018,125.986
88824.6,33227.5,2.81645,66.4114,1172.11,161.328,203.612,268.424,225.817,41.3089,-17.4304,80.7332,271.175
107981,57807.7,-53.3612,16.834,248.514,22.3142,194.229,589,1093.45,-15.6834,15.0896,-10.1278,138.197
82380.1,55250.9,43.3695,30.2848,587.412,7322.06,281.053,78.6294,346.455,48.0838,3.45593,-42.1963,210.682
208542,100399,-91.5315,1748.17,1791.29,53322.5,418.085,169.179,212.425,479.041,18.3968,63.3241,743.826
124912,52007.8,17.1033,30.7544,83.544,17.9059,114.672,684.452,1170.67,-1.58533,-20.9382,-0.495476,119.812
97130.8,52403.6,-12.8631,22.2428,461.264,234.606,172.387,976.396,523.986,10.1401,16.3973,-13.1009,97.0463
107557,50983.7,-99.3012,86.6719,446.644,-144.789,206.983,718.714,206.454,2672.59,58.989,7.13942,309.595
109175,43582.3,5.42041,11.8405,190.815,-48.3198,139.296,1084.47,515.284,31.097,-13.5195,22.9902,140.245
92370.1,30108.4,-84.3606,14.4653,71.8024,6529.91,125.256,355.646,15.0687,-3.20011,27.0782,-29.8128,104.598
115502,45045.3,24.4744,42.5329,157.181,4773.02,126.8,106.021,191.093,24.0003,-7.73861,-5.51529,149.197
109988,56132.9,1.57935,76.3724,124.537,-81.9932,163.863,1619.3,395.88,554.753,-36.4133,-3.73645,188.709
175757,80958.9,-30.2666,64.3507,285.72,-79.97,327.672,1038.49,1262.3,-45.477,-8.89385,32.3714,359.238
124542,51547.2,-59.2569,54.733,182.577,84.4199,161.114,479.625,810.559,-38.5749,5.57923,40.5752,144.971
351055,199714,-226.587,3687.18,2063.54,126453,970.515,2285.36,1019.44,1154.94,-7.64143,33.1779,1523.52
83447.3,48941.2,-78.9925,87.8665,812.487,7988.77,240.802,1149.97,455.107,96.9502,17.5547,27.0027,161.709
100789,41748.4,25.3062,46.283,253.49,4316.08,283.928,1031.15,306.224,73.1614,15.241,68.2849,156.895
87437.9,42951.4,-135.533,56.7876,137.639,46.3876,188.365,762.985,-76.6741,846.488,-33.6972,2.83575,61.2386
106387,42614.8,-9.20757,-48.0954,389.768,2784.9,110.836,-9.58645,387.583,-52.6201,-41.8538,44.9022,136.998
93228.4,42986.4,-54.5955,58.2882,106.341,-129.978,153.34,776.225,598.619,1760.42,8.01099,44.2927,191.473
110876,46113.1,-44.4919,76.2273,114.476,64.8036,90.6033,1581.83,337.227,27.9442,-23.4463,-59.8488,7.9814
115210,40342.6,-40.3223,47.2816,123.348,313.163,160.193,523.924,741.942,-54.451,-14.995,-17.0306,186.223
211513,93493.2,-1.28659,95.656,570.471,65.0693,305.591,387.8,1512.45,-26.3831,-57.479,1.50221,300.812
92688,53058,-46.9702,51.8947,468.596,5919.91,156.317,782.937,456.263,-37.06,6.95918,-17.3717,130.297
84197.8,41853.7,-20.9657,22.0676,454.125,423.089,129.091,24.6857,93.6964,1.6853,-4.13283,9.94673,159.472
112417,51368.6,-18.4973,45.3368,621.04,553.665,233.443,2010.06,1119.32,-22.9481,10.0193,-56.8225,228.338
96796.6,44446.7,-21.9073,12.0892,315.163,391.217,127.251,-3.13715,272.602,-52.9635,-20.5892,115.457,124.618
111506,48713.3,-82.4674,54.2705,148.819,8.89712,176.334,225.972,581.631,-1.12898,-14.4247,19.6617,254.982
105518,46526.1,-30.5328,51.6915,147.137,-27.3206,160.847,942.394,774.58,-2.38387,-16.9659,-26.7052,186.314
98990,67558.8,-85.7349,116.709,430.706,-115.822,332.672,1358.33,177.166,1747.66,-5.2548,-7.877,222.357
95501.9,37630.3,-104.294,78.9549,160.767,-159.401,246.479,605.699,582.047,-15.3959,21.7516,-45.619,129.904
113471,42741.8,-70.0291,88.5502,255.548,39.5033,160.303,62.4837,286.368,-18.8231,15.5928,-9.3233,139.822
96915.7,61079.7,-90.9188,37.5496,187.596,-38.2215,234.359,1184.58,482.336,-22.4706,-6.97726,57.0618,204.317
100622,46874.7,-55.7444,53.4337,162.05,-52.8332,319.857,1108.41,605.387,-8.91355,-15.4115,-6.28056,122.44
108388,52690,-85.0599,17.1169,200.161,-121.664,74.1184,1177.92,1372.1,1016.41,-61.8216,2.05481,111.155
111328,59243.2,19.7319,65.7104,191.614,302.979,327.177,803.274,875.371,63.3251,18.937,2.62398,166.579
88265.9,52036.8,-15.9374,33.0915,164.914,-28.2306,167.781,830.656,707.037,-29.1955,-5.95664,-7.71792,156.17
85827.8,40922.4,-58.5315,92.578,818.921,1473.47,158.356,82.5316,111.784,-31.0787,-3.09708,-38.6551,416.032
110714,48259.6,-35.86,-11.455,309.631,117.518,59.7315,24.4374,146.683,19.9455,2.4406,7.74396,-12.8799
113253,57716.1,-63.8166,17.4168,193.661,22.7883,166.51,1068.6,762.906,29.8135,-16.9195,45.0991,108.994
79926.2,51063.7,55.2617,3.03307,370.452,5892.44,134.54,46.3237,347.345,52.1252,-9.70288,-9.23367,244.874
88884.6,62537.8,-78.75,106.285,317.521,-46.2199,360.48,1412.46,1243.71,1483.55,-60.0145,-15.3502,256.154
103498,47903.2,-54.3415,74.024,178.939,-117.462,263.928,1778.23,463.135,2200.99,-8.41111,-35.3197,235.926
102167,50824.2,44.6139,44.7747,293.199,48.6269,247.785,805.383,843.114,-64.9596,25.7103,-28.3811,145.089
100559,55246.8,-60.4441,72.6056,862.922,5232.25,195.664,520.818,425.354,60.0178,6.94033,-20.1099,112.391
81495.5,51648,-13.7791,105.347,205.223,5409.04,247.522,23.2508,488.392,2.74435,3.75458,-46.7172,171.863
92794,45874.7,-58.9289,105.311,367.314,3912.62,171.547,-47.2571,52.2863,-28.7389,19.8811,-5.40152,121.536
