"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
128991,43807.5,-122.747,33.3075,31.5303,189.061,61.6433,1180.76,451.809,73.0362,-38.5385,8.00158,17.3577
79718.1,47046.8,-111.845,54.0352,344.575,6297.09,185.946,67.9323,169.681,42.0768,34.7879,23.8515,120.683
97067.1,37725.1,-90.2021,10.2611,130.767,117.493,76.9091,579.847,-37.743,1767.36,1.76151,6.11258,73.5873
101195,41148.1,-37.9804,118.522,779.606,4302.03,247.592,751.92,400.629,58.9858,-7.55341,4.60872,161.58
82291.6,50180.2,65.0756,-94.2082,156.922,12611.7,211.147,939.108,305.942,12.5189,0.383108,-34.638,43.015
76409.6,51741.2,-139.062,102.711,634.5,7565.07,252.452,630.435,153.372,110.44,-28.8775,58.7814,98.8958
114869,47388,-3.20673,131.455,38.6438,16523.5,145,602.974,101.137,24.6962,-33.6087,-0.418957,2.62945
114468,62195.9,-15.3506,101.754,128.233,9151.38,80.1587,65.6475,164.238,48.6469,6.5028,11.7698,41.1262
103048,32416.3,-64.6088,111.085,70.175,14174.3,160.589,214.483,254.806,85.434,28.4188,11.2229,86.7955
120844,38778.5,-48.5082,99.7742,-23.7826,12011.1,129.806,260.543,523.322,85.2589,9.6193,0.65539,38.9358
135922,46068.5,-155.539,113.783,140.712,1613.87,193.065,509.009,425.74,83.2195,-24.6665,39.1129,154.979
107492,36331.1,-153.927,137.467,116.481,62.47,145.629,615.002,24.4556,2577.49,-5.08813,1.51679,105.286
101598,58413.7,-102.462,59.8585,200.87,746.529,130.879,1324.1,263.395,81.8365,1.76755,0.223917,122.8
127525,70278.4,-92.4351,168.056,221.241,-60.195,269.846,1378.73,601.166,1062.06,-23.621,31.4507,191.953
107641,52306.5,-146.195,129.79,126.108,1684.26,117.175,727.155,360.705,101.035,-0.69254,15.5992,109.728
122657,50142.5,18.7341,71.1444,406.927,6246.54,173.063,46.3246,100.257,10.5446,-11.4419,8.41677,130.245
114578,31587,-125.567,136.243,106.819,77.0492,143.953,401.88,4.66653,1681.19,-6.37511,-10.0975,119.189
68375.7,47241.9,-71.7853,42.6974,729.901,6885.71,180.612,12.3661,99.2802,67.2936,-10.6959,43.1779,32.5178
112744,42219.6,-12.4581,76.2352,106.355,1346.94,105.697,673.613,443.722,-0.252752,-48.2888,45.0361,105.931
91683.6,33715.9,18.3092,84.0242,154.082,193.779,122.738,1020.55,410.815,1002.59,-20.8088,-96.9011,45.4472
122101,38829.3,-1.43587,68.0265,37.1459,1360.21,61.5807,73.1745,200.499,-19.4539,8.22058,-29.2749,61.5366
20377.8,38151.5,-17.5148,122.733,761.701,1006,207.139,59.0452,107.23,35.984,-16.9235,1.12616,6.62096
118029,38467.1,48.1038,9.98306,173.807,633.243,146.632,570.726,467.059,0.96553,-11.5753,11.5172,138.99
116710,41116.7,-2.57449,200.382,254.274,10115.1,167.726,400.671,259.455,79.8766,10.59,-26.0741,88.0831
116450,48481.4,19.0848,-66.505,502.244,12718.5,88.6541,28.1895,88.3604,56.8891,-14.3359,56.2968,131.057
125663,51748.4,-134.601,66.0405,222.783,213.575,120.149,641.8,528.155,323.515,-18.2662,-1.73643,149.063
126152,55421.5,-167.563,33.5432,244.966,242.618,200.802,1234.44,449.624,18.5609,-51.6698,-29.9056,120.495
159966,131712,152.875,179.789,3442.15,66.3606,917.435,160.783,367.277,67.9451,-2.30753,91.7336,429.086
122264,47899.7,-135.452,89.709,176.626,402.204,185.931,657.59,476.902,25.8375,-16.5252,43.8821,144.2
127215,61151.8,47.1146,146.137,432.83,13864.4,327.167,936.885,506.189,32.1831,58.9681,-14.7948,115.556
113176,50467.6,-171.32,93.6273,185.713,983.865,218.162,760.848,363.367,80.3164,-26.1822,39.7057,159.609
128438,61327.4,-124.038,66.6804,278.553,-84.4454,185.127,1908.84,1347.54,-55.2539,-28.8613,23.1206,97.6811
143427,59380.9,-117.393,41.5631,382.926,-48.0146,265.224,1070.14,434.115,700.222,-25.5634,-51.4053,82.3533
122687,48898.3,-48.4976,145.223,44.0462,16128.1,128.805,253.973,184.497,125.547,-32.7278,20.2397,-2.7062
114396,51707.3,-71.1249,68.6849,842.631,793.614,183.233,1324.46,419.117,48.3532,-46.4346,38.5144,167.814
125314,40412,-183.174,97.2637,117.383,-99.6882,116.789,1094.96,639.562,1370.57,-47.2064,32.6543,114.826
108221,42028.3,-70.4022,68.4081,197.676,-42.9716,182.955,1234.46,471.665,801.171,-30.4201,19.604,113.639
118653,47522.5,8.23639,67.58,426.46,2988.04,226.486,1345.33,535.11,10.3642,-23.8925,-19.0895,160.621
111203,36939.3,-5.59393,-106.851,56.734,6932.89,88.0043,519.725,442.917,25.4728,9.57554,28.5616,104.466
112446,38906.9,-141.682,25.5218,88.0141,16383.4,101.576,331.52,182.682,121.784,4.27271,77.5612,104.8
117858,42902.6,-48.8119,144.143,315.688,1456.83,156.221,63.3958,33.3003,65.6833,-15.5797,15.0025,123.676
119841,52230.8,-138.02,43.4499,199.271,219.519,213.372,729.901,491.744,29.9136,-27.8135,32.8002,101.033
115798,48573,-108.068,55.5838,164.839,40.1811,124.438,1134.02,1052.94,885.019,-0.706739,-17.3105,112.16
125612,51435,-98.8655,35.6852,118.101,1578.6,108.503,409.655,420.307,10.2728,-7.09586,-16.8368,128.885
136958,50427.5,-91.2265,75.5446,213.205,3.38566,180.052,1356.12,485.249,1005.98,-41.8246,-1.86351,125.503
104805,41565.3,-31.8183,206.272,197.445,12955.7,136.988,724.595,404.661,85.6634,12.6355,-40.0609,94.038
115984,52618.8,-73.6718,65.8205,188.56,-13.3413,241.938,1486.44,196.489,1996.82,-39.5458,55.9026,115.232
134057,55724.3,-59.439,81.248,127.271,175.029,179.516,1119.55,813.506,1804.5,-41.6851,39.0304,105.999
55800.4,41284.3,-65.9169,92.3202,533.466,4935.63,116.406,-20.3087,113.059,31.7465,44.7874,4.07252,15.8872
112713,56097.1,-70.4845,42.2564,205.917,3.70052,196.595,773.681,573.516,694.121,-18.1631,20.8133,97.0972
78965.3,43892.5,-44.1083,87.18,384.25,18114.1,179.285,503.254,-46.5769,93.364,7.95943,49.8263,123.069
110735,51366.7,-41.3303,217.899,206.782,16528.6,213.17,418.946,667.654,87.8225,-51.9381,54.8593,46.0809
117698,45393.8,-8.45309,127.364,56.3815,12563.4,131.777,56.7874,114.372,29.3577,32.6199,15.0764,146.098
84802.7,63440,-92.2223,126.943,1358.7,645.201,484.888,-6.10157,4.97048,74.1756,-12.2598,19.3212,105.141
130089,45396.1,-182.269,152.852,131.027,-18.4599,61.2266,894.36,14.7016,1229.23,-18.2981,22.2245,119.367
49880.8,49980,-49.2883,200.589,432.085,12027.8,265.952,48.2716,146.092,67.8139,10.5019,35.7839,94.8041
114279,55807.3,-65.8369,18.6936,96.9572,185.867,108.938,1002.64,195.097,1376.03,-7.86723,-12.4146,126.377
