"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
23965.7,14952.9,-37.4923,57.995,136.86,176.13,101.238,100.132,4.86227,21.6965,-1.94441,-27.6386,47.816
178230,148606,37.2029,248.297,1014.95,634.601,361.643,512.21,650.11,31.2433,99.4481,78.0769,881.895
75262.1,50591.4,-93.9918,210.067,1215.91,7085.27,174.32,56.1472,298.732,37.7314,-6.24694,-17.6515,377.704
87878.1,33245.2,0.720306,118.387,156.243,2657.77,51.9552,62.6239,133.934,12.1718,-0.64803,19.1364,170.214
38733.3,35697.2,-18.7866,150.628,2324.6,2232.88,146.039,54.008,36.3467,21.7213,14.1106,-15.6892,92.4061
59109.8,47622.3,-18.7442,91.5773,3238.86,3981.76,129.674,55.6629,203.928,-2.35967,21.8243,1.10499,192.503
82038.4,51219.5,-55.6681,147.432,932.163,5195.57,148.493,305.436,135.881,32.3206,18.8916,6.67756,298.816
205860,171411,257.332,347.234,4803.3,2372.49,498.892,310.13,902.328,-7.19813,70.1054,26.0545,775.983
117712,56076.8,-41.9118,-18.147,130.996,128.112,241.489,2171.36,1277.64,-13.9934,22.8172,-10.829,251.293
72635.8,51979.7,-55.6832,57.9579,1074.47,924.586,169.712,305.135,274.735,71.2218,-3.00871,55.8673,473.378
97086.1,49831.4,-12.5888,65.488,497.206,9166.18,97.4983,73.8197,399.552,81.3413,15.3714,19.6261,226.239
107701,66496.1,-1.74652,-7.5477,195.213,-104.803,145.85,1328.49,1395.78,-9.07902,-12.1011,-47.5244,315.395
106438,31765.7,-13.1302,174.942,659.952,114.573,123.35,117.382,174.064,32.4518,-2.14079,-6.39082,560.874
210697,111902,-66.1088,135.715,1613.19,1422.61,293.573,394.08,514.255,44.0412,-5.51417,18.4448,436.69
100216,60861.5,-0.702026,61.2716,629.358,738.915,158.272,-17.6023,305.423,5.87583,25.1146,61.2552,227.246
110903,59024.2,-223.56,31.4848,196.794,23.0388,185.175,1368.69,904.78,3.04847,-32.9235,-4.25215,345.266
35134.9,46715.7,-94.4964,75.811,1750.84,6093.05,63.07,34.2653,232.371,20.5475,11.3532,18.8599,184.119
