"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
98307.9,51567.1,12.0591,86.5135,398.806,-14.016,84.1754,1230.56,769.318,-126.749,-29.6798,53.5824,79.3317
111800,64037.8,-75.8369,140.1,139.703,699.872,148.223,491.622,1117.37,-2.19888,24.847,-81.9099,151.626
105199,58685.4,-75.3,82.0375,245.746,1628.75,111.632,704.291,649.795,15.1953,76.4662,-43.5623,157.202
93718.4,61013.2,-49.8562,176.966,376.052,5460.51,179.307,788.714,495.694,40.7268,50.1043,4.76837,192.36
139763,84962.7,-75.4993,72.241,331.666,450.272,192.744,1038.29,1143.13,41.0343,-3.8144,35.3687,252.136
118478,58380.3,1.84741,105.036,256.195,498.178,146.411,1290,900.352,1961.35,6.80003,-15.3519,181.652
100848,44711.7,-175.831,-35.1325,286.912,13013.7,147.982,729.926,188.426,52.4774,19.6717,-10.2987,121.246
85614.6,39490.3,-98.0518,-2.59074,155.568,51.7762,81.208,713.531,67.0827,424.012,-23.1769,154.454,182.421
96342.5,66558.6,49.151,217.497,1130.33,11783.8,219.123,869.529,366.878,42.7339,20.5396,14.414,148.105
101816,60393.3,46.299,-1.86758,237.04,832.59,145.37,821.488,1050.61,-78.2757,10.9129,12.8569,35.808
107488,58486.1,-115.03,108.541,204.593,128.054,114.547,2054.6,439.829,823.747,-50.1346,6.10159,67.0723
87024.8,71923.8,22.732,101.239,926.306,10128.6,116.986,497.555,435.144,-12.1021,14.9106,35.0465,108.65
82400.1,57136.2,-140.529,113.951,205.945,1209.5,30.4348,1218.52,544.764,6.65249,-33.599,22.4243,66.3924
111041,52972.9,-33.6396,110.276,179.45,41.4424,138.969,1163.49,304.499,40.4711,-3.2755,-25.4957,128.583
129865,58119.2,-7.16241,91.8118,111.455,115.129,66.5291,727.021,1084.42,8.46237,6.65383,14.8117,90.1623
63104.7,57771.4,-5.91113,-25.7255,865.819,5513.65,25.0484,1.49935,333.566,28.3907,-15.6177,91.7939,99.9382
90846.7,61277.3,-63.4453,103.047,271.742,4123.7,72.984,75.8392,29.6969,64.3246,-3.23692,-1.08235,155.143
100538,46924.5,-176.142,75.5865,355.845,66.362,94.917,792.068,-37.1939,1570.2,-13.5443,-63.5576,56.0379
146451,70980.4,12.0732,60.0462,170.094,192.456,188.681,964.397,1155.47,-12.659,1.81691,-12.2771,161.377
110688,51658.5,26.1414,64.7407,110.431,-22.3544,87.8131,1808.82,675.178,1229.34,40.4953,-122.493,97.5809
