"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
100994,51331.2,-245.064,-7.76752,479.619,36.126,123.607,1970.78,1654.9,881.836,-13.6417,13.05,134.888
99791.4,41751.2,-53.4593,58.3252,442.668,2240.17,65.3815,73.8911,75.6848,35.5709,-9.63272,15.2904,199.978
112937,45492.2,23.022,62.0382,1482.67,1518.46,114.844,80.6779,157.898,20.2964,26.9022,5.76306,137.157
54685.3,53495.2,-53.2361,-18.6917,1576.08,2468.91,2.80812,4.22248,162.487,-17.6829,-5.59797,14.0053,84.6455
83232.3,41039.6,-21.3399,19.7123,271.883,4628.05,74.6315,32.3952,135.047,55.9815,-2.42465,42.0846,96.6734
86457.2,58090.4,-291.295,95.4731,975.874,3486.55,195.584,-13.2678,231.567,48.4212,-12.7856,69.4265,79.3799
86331.4,60464.7,-9.52725,-0.520792,1126.13,1397.89,217.732,170.372,302.634,26.1246,1.52031,16.5324,223.526
104111,50679.7,-52.9613,59.5788,120.553,13.1651,59.202,407.281,104.453,974.275,-8.77283,15.4254,113.585
105098,43529,-88.2142,3.95562,240.834,848.17,107.147,154.283,158.785,-29.9194,-36.4647,11.5214,63.8784
60280.2,40055.5,-24.9016,130.292,182.296,1078.12,134.414,63.5442,274.07,31.8515,4.37366,12.3716,173.413
87293.6,51320.3,24.6031,23.0821,336.839,3383.1,119.414,70.1693,334.547,83.5863,-10.6829,141.472,147.609
96312.4,52757.2,-63.8189,2.75501,505.476,-133.587,310.979,922.767,643.459,1656.75,-8.92721,72.0876,247.91
90045.5,41115.8,-29.5889,36.8686,951.569,1999.14,151.734,34.5822,314.098,-7.92861,4.47329,-23.0497,137.019
111129,60758.5,-30.1344,51.3952,968.121,2024.19,91.3044,89.2408,120.585,25.3455,-7.13652,-19.405,77.2109
104343,31856.5,-43.8492,78.6669,36.4523,5195.6,140.342,1096.38,737.06,-10.8056,-33.0438,18.3681,141.142
33015.7,25825.2,8.41916,-36.7486,573.028,2152.56,59.2773,96.8479,163.961,-13.2172,-25.4936,47.9183,31.4067
117301,53419,-109.509,23.7433,218.536,132.562,135.688,1954.26,1396.68,-44.2642,-38.0761,-14.7325,128.374
113120,41913.3,-60.779,-172.421,268.962,5532.71,338.281,161.208,164.189,119.388,27.8265,-43.6349,56.9943
95465.2,52021.9,20.8915,-37.2274,133.563,5300.41,55.8398,21.7675,374.641,-18.7036,4.97039,-9.57699,73.4954
101252,59685.7,-215.398,89.8613,266.757,418.536,234.246,1211.97,1306.33,5.56016,-25.6384,-24.7128,194.402
117024,46317.6,-28.5537,89.2225,17.1633,2669,102.048,94.562,269.549,77.5746,14.2272,-16.5569,83.5736
100691,62243.2,-59.3572,31.7744,200.119,100.755,191.086,983.369,1107.63,7.06943,6.88272,-30.6151,192.926
67475.2,38035.9,-35.0999,104.788,884.654,2600.87,163.006,60.7535,113.378,83.6449,-15.0041,-9.95745,147.359
92031.7,49761.8,-188.16,13.3651,31.2568,61.0497,129.638,1832.61,288.522,-32.1042,2.16438,-68.7923,108.893
87362,50782.3,-56.1337,-210.916,689.704,10199.2,175.958,97.108,337.491,105.149,-5.97249,-17.8923,140.235
70063.1,65317.9,-3.68158,-22.9816,1010.64,3550.78,168.507,35.4172,230.517,51.887,-3.16956,-0.890077,176.791
111535,42947.6,-95.0992,81.719,208.172,-90.1344,163.553,327.914,156.473,2171.86,-6.23882,24.6298,160.637
100594,69314.2,-10.3217,-9.14016,35.2422,2529.08,13.3342,469.528,691.993,60.9636,-37.1833,29.8221,10.4077
114300,37288.9,-99.6928,45.9474,93.1295,5046.94,100.062,273.942,245.286,67.0001,5.72107,12.312,132.99
74745,47107.5,-79.9738,70.33,482.872,885.497,195.085,60.6395,357.89,-18.6541,11.9287,1.96054,260.303
101336,52975.2,22.2078,-167.81,119.38,5960.46,61.8424,24.4089,457.673,-18.0939,18.9805,50.6828,229.821
109191,34189.6,-29.7043,41.6658,669.737,1656.37,99.1224,57.599,45.8839,41.6863,-4.88777,15.7896,151.181
86020.2,61868.8,-132.761,57.1129,662.692,1768.2,182.235,80.614,579.747,22.1468,-13.1834,17.3175,248.502
89705.2,43565.8,-31.5637,71.4649,417.811,5777.55,74.4659,68.5531,339.487,11.2409,0.230909,-12.1613,118.901
317808,126104,-99.505,1070.02,1748.7,36638.8,294.106,607.955,1237.23,396.45,5.01864,67.8602,626.542
79158.9,45624.8,6.28604,-44.0844,253.882,100.118,116.03,852.118,281.938,-9.44044,-2.03215,28.2136,109.257
109054,30663.8,-67.1898,42.5459,58.1299,-70.7997,31.5343,314.563,97.103,1618.09,28.8726,-43.2279,81.9258
61934,63715.2,-140.353,147.552,1027.5,2478.95,171.684,90.4743,96.8317,77.3439,9.0002,-15.9389,378.182
