"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
113974,46270.6,-96.2526,68.7367,259.065,-102.305,748.013,1204.31,1126.04,-52.0306,8.78397,-89.7349,218.518
109153,30422.9,-112.474,108.001,96.862,964.969,246.239,398.967,51.6622,1005.28,52.4705,-47.5519,154.05
115547,51585.1,-102.35,106.752,327.863,31783.7,254.32,970.187,601.362,153.051,-12.8318,-3.27681,108.635
129159,50285.3,-324.672,80.2838,233.437,-76.6087,495.644,1056.62,909.734,-47.9383,7.6598,-39.4128,212.845
115318,48269.9,-234.545,73.312,256.665,-21.8102,385.892,797.975,754.491,52.3332,-14.8696,-8.16035,197.69
112244,39243.5,-284.075,37.6976,351.558,-158.295,396.212,1260.86,970.127,872.924,10.833,-91.1227,144.991
131954,39872.2,-172.203,176.228,208.028,19325.6,456.491,493.858,608.204,91.6974,13.3967,-17.6603,190.441
142685,53230,-67.8329,21.4314,250.663,2308.82,516.218,1490.58,1438.43,-27.8798,-18.4993,-14.0104,332.565
142698,45310.8,22.071,43.8628,475.06,7.49224,641.581,908.454,781.083,11.3055,-42.871,53.8463,255.173
141914,46527.4,-44.8566,41.9588,250.689,-93.0492,495.066,835.528,788.808,-27.8636,-16.1963,-9.38991,247.45
124660,33946.3,-107.297,21.1532,307.6,-61.8948,511.055,500.929,49.068,-6.78699,-6.37488,2.31034,204.96
128086,36563.7,-205.509,147.954,390.476,-79.0247,688.791,1038.49,607.018,672.626,-11.9007,-19.3234,162.428
117489,43557.2,-96.4926,28.8363,312.206,934.997,491.888,931.701,986.538,-55.9185,14.5757,28.7158,145.479
128288,41812.8,-70.2745,79.5524,379.74,1449.9,414.251,131.666,153.15,-29.9522,-35.9114,28.4965,271.955
218686,95911.1,-333.916,426.364,965.499,-941.664,1239.8,206.063,266.457,4594.38,87.0811,0.925194,2128.96
130058,45651.3,-167.315,191.613,104.124,14005.4,396.388,425.128,641.51,68.5028,-12.8859,28.7436,163.616
91004.5,47962.8,-26.7587,26.1513,367.46,394.251,692.74,492.018,452.751,36.1071,12.2337,30.0492,231.365
117290,49777.7,-238.383,133.33,313.663,-54.7942,725.352,2026.84,1264.86,-28.7689,8.88815,-31.1038,219.322
110711,30015.6,-225.45,91.2956,141.006,-105.079,396.488,686.009,101.148,746.516,29.0305,-22.0944,66.6177
146619,44162,42.395,41.9667,102.921,1095.38,63.491,78.924,144.141,45.6055,21.3954,-6.04471,1.54821
127831,46946.7,-135.016,12.6561,633.031,3741.73,303.316,73.4108,356.749,32.2769,-39.4337,43.4166,97.2893
135699,32535.6,-378.001,66.8639,223.64,-90.3409,458.429,438.479,103.967,1836.9,-9.86739,-61.6278,81.0496
103355,47522.4,-140.88,86.09,557.312,-133.652,574.881,1925.59,644.866,11.6918,5.63957,-94.1646,154.616
106866,29300,-226.461,63.1051,164.766,-2.6283,331.806,572.907,-93.1877,1455.51,-53.1574,17.1218,160.216
115681,37235.5,-386.814,94.8756,651.544,-292.611,761.349,786.806,150.96,1309.37,67.2681,-50.8621,300.313
132555,44756.3,-77.5975,42.828,330.189,3184.04,240.437,9.86084,421.589,6.55128,-2.72607,8.59722,260.178
113772,46159.3,41.6152,-81.7188,390.283,6907.12,593.126,66.4234,315.636,0.374173,-3.49648,35.2693,318.414
97825.4,34307.2,-78.8513,-11.2725,471.228,15346.4,723.008,300.876,141.878,5.98785,17.4136,-33.4498,182.583
130205,48404.7,-74.1802,105.051,610.969,1557.45,341.334,64.5886,67.1267,7.04591,31.0903,-34.5824,204.285
132470,40091,-60.0613,84.5913,311.271,-1.08156,482.662,564.82,830.846,-35.7924,-4.48839,40.4255,210.973
123365,54274.6,-106.981,57.4363,644.454,720.704,924.183,780.409,842.335,16.9837,-30.4788,66.2202,260.683
134984,39121.1,-305.842,-23.0467,212.757,2791.13,242.129,-15.1693,186.378,91.9294,13.0812,33.3269,198.333
128419,35394.4,-369.232,248.014,96.0465,19512.3,280.209,439.301,232.565,186.933,-14.2944,-15.362,79.5788
139200,41591.9,-118.659,212.515,197.745,-610.063,152.879,-443.008,677.122,76.1994,72.1842,-37.4463,1305.86
121542,36687.6,-235.266,74.7479,220.995,-19.1441,514.059,828.676,316.669,47.6502,-15.9908,0.72135,311.408
144626,53430.9,-286.359,59.2188,19.9761,-148.48,61.3946,865.163,1170.92,-47.5771,26.7278,-59.2123,-62.1524
154588,42706.7,-76.9315,83.2459,104.008,964.933,257.27,-10.6059,231.195,-54.0284,17.6223,-30.4213,124.779
