"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
184490,95195.9,-59.5367,54.4826,359.573,1372.89,122.224,447.727,654.307,57.8811,-23.9464,30.0557,107.66
182442,98231.5,-136.464,62.8053,175.493,1054.29,172.325,748.266,798.866,21.8569,-25.2806,-23.5631,110.953
239779,244377,128.031,111.328,472.849,5.92065,279.7,210.195,509.307,-26.7264,-16.6812,55.3452,314.261
175719,77260,29.6919,94.7082,-7.15045,9730.91,31.9645,291.757,326.353,67.0743,-22.8649,31.1489,24.9442
188556,80069.6,-121.77,-54.0515,139.689,3040.24,126.991,947.367,358.841,29.0158,-6.75951,-5.21299,105.448
170091,86392.6,-51.2743,107.977,502.606,272.487,73.0827,633.402,579.99,5.45067,-18.3195,-50.8885,210.529
216842,87831.9,-62.119,126.16,69.2086,682.716,140.356,448.389,614.919,41.8863,25.486,-48.501,77.4553
119761,77253.6,-51.1476,94.8364,254.041,6876.39,203.996,444.727,46.7768,5.51168,-20.8654,12.8545,191.841
160589,111530,-19.4659,37.764,130.61,421.558,59.5996,910.794,562.512,940.444,-21.3764,-74.6966,47.8366
151156,82047.2,-69.3922,58.4321,118.843,12150.4,177.835,525.061,592.492,61.3626,10.6713,-38.3175,193.279
233903,97239.4,30.2473,-56.3156,222.202,4298.06,113.001,1114.93,610.556,23.7763,0.410604,19.0174,202.002
224690,94780.3,-114.993,-38.8183,196.534,3096.17,125.557,1163.58,1247.36,-92.6214,-1.60085,-28.7038,183.032
170363,105607,-41.1704,29.6165,527.508,2120.25,162.587,109.451,429.233,-73.1972,24.5854,-36.9999,150.653
89470,42248.3,-150.882,-89.7354,659.318,5191.44,22.7915,297.474,452.092,-15.7019,12.4382,22.9317,12.0527
83359,110650,-185.737,70.3176,966.571,2671.1,141.298,41.9836,66.2297,24.9135,24.6331,37.893,195.274
213726,99269,-19.8652,-16.7926,69.9992,6408.29,105.414,1048.34,1084.85,-32.2601,-26.9595,22.7676,178.267
151899,59982.1,-103.868,129.034,165.282,7224.32,100.594,195.431,408.182,50.827,3.81613,22.3278,131.884
89683.8,88812.9,-81.3629,63.4868,949.245,3100.38,68.8932,30.5038,157.702,10.4826,-7.80433,15.9747,61.1071
173079,83819.6,-28.9584,151.058,256.916,2273.97,87.9178,399.376,228.432,40.2558,41.2658,-50.9473,100.222
210222,80922.2,-18.4801,46.5597,253.16,1184.34,96.5692,85.0186,421.144,22.9766,18.4032,6.63865,106.541
175954,68178.7,-92.4567,121.534,131.979,1282.65,174.114,578.315,587.799,-10.0279,-59.639,48.9796,148.186
115997,102492,-23.7673,44.8815,1519.37,4171.42,128.519,166.329,277.167,41.2819,-2.39907,-30.5831,125.265
176924,110005,-92.635,335.289,144.394,1033.87,14.6788,53905.5,974.479,24.8963,-254.221,107.024,27.7426
203605,86575.6,-82.2762,62.0318,126.972,1019.8,161.495,819.394,884.456,-8.43639,4.65053,41.3697,51.358
213717,103216,-21.6129,34.7028,90.2323,6603.6,153.157,694.176,1001.98,36.8938,4.0669,-31.1057,105.081
197938,139907,33.8755,56.9054,1193.96,3235.63,212.324,282,350.94,36.1058,-4.09476,43.531,427.205
176592,60429.2,-56.9324,59.9071,136.066,294.155,6.74956,352.347,543.172,-21.9632,-26.4223,7.76947,38.6265
60214.1,72912.1,-49.7829,121.132,2158.38,3889.72,141.33,360.799,520.333,-32.3756,-5.46704,-37.1321,40.4376
174561,104051,35.2948,-49.2179,136.181,7327.83,202.471,636.752,678.793,-53.3066,-15.7126,43.7074,156.382
97277.2,69329.5,-167.112,59.7821,732.428,875.97,52.2717,16.5138,54.0767,56.0464,26.907,-5.94486,98.0732
199247,78828.7,-61.8685,99.8618,247.893,480.624,142.261,1014.57,983.153,35.545,0.970135,-27.0386,131.89
187664,103758,-60.6311,53.0475,252.199,2749.74,173.229,678.688,608.839,-6.29373,-8.72373,-12.3336,123.901
199700,77449.1,-1.72229,-58.5593,198.151,7563.76,85.3388,371.564,390.132,-22.1956,4.37981,-75.5558,91.7604
165924,106329,-33.3829,74.5389,66.4258,4636.29,111.681,525.754,590.918,5.51331,9.18947,33.7312,194.428
277667,198926,-41.4014,271.617,141.71,5714.38,169.122,713.959,766.536,-6.03663,-46.5413,43.414,171.831
179952,62689.1,6.92953,-22.7108,217.514,1877.85,64.7889,197.388,255.271,11.0575,-14.8179,-34.02,124.508
223226,97199.4,-103.968,37.8988,289.319,1461.94,141.632,371.891,656.571,-61.3395,26.622,47.6545,190.253
215056,93764.1,-9.14922,-70.8457,56.1206,3616.94,28.0361,507.761,1321.88,-24.4473,-8.64761,56.8322,160.595
186311,94741.8,-27.428,90.3769,151.717,1079.29,102.619,824.801,893.308,33.4243,-18.6438,15.7155,153.279
167774,77813.1,-50.4275,-46.8457,119.179,12111.7,96.0208,372.618,138.944,32.1609,9.13821,21.0391,44.646
175823,76024.7,-54.7557,64.6628,94.759,686.298,73.2571,958.524,929.046,8.68036,-9.42576,-31.6388,126.564
203470,78361.3,-4.27048,79.8614,83.7747,424.994,63.2264,542.308,674.245,11.8361,23.1386,-55.6494,44.8954
231196,104969,-67.761,58.6138,104.809,310.419,94.5339,479.766,1038.67,-11.217,3.87261,22.5058,147.862
182419,68600.7,-88.162,-42.5541,133.455,1154.05,68.908,525.551,930.55,68.6653,2.0153,-19.566,1.82707
97767.9,38380.3,-109.325,69.6249,411.236,3677.76,61.5688,717.957,84.6969,84.005,-45.5057,11.1597,74.5714
182602,73634.8,22.8786,23.6107,129.349,2070.44,15.9351,351.079,455.99,26.2666,-17.835,-12.7782,102.433
165822,102051,-39.0995,120.355,259.322,1346.59,194.799,761.865,720.511,33.8904,-42.9633,20.718,134.868
165244,83446.3,-165.975,65.9729,747.182,2671.14,82.296,81.019,332.587,1.15159,-0.911529,-5.2427,263.602
126104,94264.9,-84.5895,31.5352,1462.56,2326.57,124.607,30.46,194.738,-38.6773,-16.3234,53.4231,83.2913
176907,51168,-205.939,-0.743694,167.785,218.214,106.436,358.841,45.9158,1707.17,-35.9491,87.3415,81.5874
171681,74412.4,-29.9326,-55.7659,160.807,13868.9,147.018,370.139,-1.70633,54.8303,3.18102,-18.2706,85.7969
120828,73669,-92.313,101.064,563.344,1158.2,149.849,19.4976,177.368,38.5898,22.4546,-0.74557,340.35
200455,85180.8,-138.749,26.5785,100.902,251.635,68.9154,1366.37,660.302,39.5467,-32.3823,23.8343,50.7422
190138,81266.4,-35.3557,160.354,228.725,10636.1,186.866,210.794,531.634,69.6624,51.9782,-2.17484,164.544
155015,53081.3,-5.1431,68.2005,132.733,1536.37,60.8349,735.175,315.197,1481.29,22.2634,27.5844,64.017
201451,103004,-37.2761,54.2566,105.958,4750.2,100.275,1103.33,829.556,8.29075,-21.0064,-22.04,121.812
210365,118406,-80.3358,115.875,307.059,347.003,155.808,1392.38,610.115,842.781,21.3344,-53.295,140.052
152188,82309.3,-3.02859,90.4546,64.2567,378.283,-15.0824,302.01,420.29,46.011,4.20968,-59.0757,83.8799
174601,81373,-11.2053,-30.6318,504.242,8397.73,118.326,397.553,476.713,10.7158,-38.8705,18.6998,211.273
47225.4,67994.3,-60.5754,7.57469,1819.38,-83.6374,113.331,-70.1222,190.801,25.5848,6.28048,42.0383,183.005
51883.6,80049.7,-292.07,102.932,1313.8,933.959,139.853,528.143,524.44,39.6277,-51.841,66.4557,93.0735
195687,69763.3,-27.1602,51.9362,127.202,3672.88,92.4607,128.848,145.957,-10.6122,0.120582,-47.1914,147.1
155286,70786.9,-36.5352,17.3923,284.652,5893.24,76.7779,860.51,592.545,-8.65654,-19.1106,6.98174,36.2377
167310,50784.3,-141.595,39.3906,129.729,151.506,28.0585,263.987,79.8035,54.3173,29.1731,-2.94817,80.6778
221934,99946.6,-44.667,-17.5459,146.064,1594.54,156.741,1152.52,1023.34,12.0264,32.5656,-23.265,164.29
171928,65246.7,-7.26123,81.1108,427.524,134.488,79.6149,499.549,56.9535,1084.27,20.1717,-13.1771,53.2352
220725,91108.6,-79.4299,18.2758,63.3599,5985.06,99.1511,819.223,821.752,-7.94392,1.84128,15.9714,127.475
210589,111628,-82.5741,-69.657,110.442,3467.94,157.325,974.32,1367.18,-20.658,-14.1632,-12.2285,79.6069
137761,81447.7,-46.7375,59.9948,508.65,481.266,188.401,352.385,941.298,21.3011,-7.32263,29.3981,82.3314
139869,105693,-55.2959,47.9523,882.843,789.912,74.4191,94.0045,226.211,31.4872,-12.3951,22.9103,225.651
181023,86406.2,8.11835,72.251,409.104,7412.21,98.5488,89.8377,132.86,25.7253,6.61277,62.1206,168.219
70663.3,74691.6,5.52271,54.0733,1210.05,68.748,139.127,51.4333,-23.431,-2.48976,-4.51985,-6.75279,39.6035
152901,76359.5,-195.833,194.659,258.33,159.834,129.626,789.769,255.912,1251.03,-23.466,-36.4221,116.934
186894,84592.7,-179.483,78.5101,611.608,1476.6,92.563,96.7021,278.999,11.494,-14.8461,14.7537,301.206
189680,86402.7,-59.4921,35.3883,256.009,13827.5,110.289,534.534,729.296,12.9376,-10.1857,-29.2786,126.692
142415,109359,98.4229,62.0629,1624.35,2995.6,105.636,187.834,746.488,43.2702,-8.73041,38.5504,626.224
219186,103224,-82.7245,108.266,149.88,4561.43,104.46,647.314,780.068,42.0093,-11.0742,12.1949,84
193139,103892,-28.1007,124.799,755.523,2994.2,153.37,53.3483,211.78,2.78573,-16.7614,39.4905,144.627
168314,89227.2,2.04829,-8.93339,304.958,1374.49,75.5722,94.603,256.423,-3.29415,-28.0897,5.05994,135.769
161946,74213.8,-85.6886,91.2979,205.847,92.3864,80.1316,430.416,330.157,-2.47644,-1.54201,14.8257,111.347
192822,94735.6,-62.4319,77.1588,198.531,4724.8,183.601,834.548,1083.17,41.6619,-26.4,-25.2303,164.445
185708,82990,15.154,86.8654,246.358,1217.62,140.971,1221.31,785.776,2070.31,-6.21636,18.0815,193.038
113505,49114.4,-57.7883,140.482,368.757,-2.43775,167.308,501.668,251.604,363.461,-3.31417,51.8923,685.333
138473,84259.1,38.0602,49.0678,111.586,1101.95,100.025,47.5139,145.851,19.1858,6.99789,4.43386,75.3637
170567,77583.6,-63.4191,85.0853,535.359,3534,22.1287,12.9996,165.212,5.44933,-9.74047,-5.67613,52.6872
144212,63934.7,-13.7043,39.4261,2074.28,-25.702,77.6282,87.2769,94.8253,-5.35459,-3.37163,-4.92681,56.6435
191217,74164.6,-68.2474,85.5876,90.5496,265.332,96.9269,1061.14,743.262,-53.4151,20.1129,6.41754,77.8105
187991,66067.8,-165.518,95.037,165.676,783.648,91.338,1032.89,422.062,1072.31,-37.4423,-43.5479,153.231
166079,107294,-89.7287,130.909,358.031,498.225,233.631,668.909,177.922,1796.68,-57.8452,-28.13,200.731
165627,60971.5,-25.9608,15.5212,152.481,6918.19,146.903,651.344,235.861,45.7575,20.4755,-56.7915,87.8555
149076,85425.4,-95.2911,88.4564,366.415,705.042,146.162,788.183,412.817,1315.09,-11.8737,-38.1054,76.0356
210210,60659.4,-182.193,62.9295,211.223,103.297,138.728,529.775,53.0489,-8.39554,-12.174,-5.21224,44.1689
159183,90416.7,-30.3512,63.8853,262.501,711.507,35.7205,56.1416,268.886,16.7224,25.4521,-56.3672,136.488
145307,88110,-169.835,153.842,761.013,1616,144.151,88.5917,-3.68023,69.8344,-6.42404,55.9759,362.651
81338.1,95832,-175.332,52.0782,1229.76,2403,149.446,298.832,481.497,-30.1899,-28.0909,-8.00878,205.238
187811,86397.6,-50.9843,71.7667,298.02,2199.77,80.9723,54.3539,179.847,30.0218,-8.96402,24.5817,108.702
105198,101119,-65.0188,96.2757,1126.73,3871.09,63.3557,150.603,213.857,13.4219,21.3684,-19.4663,297.809
163102,75129.7,-50.2604,223.36,336.849,274.322,267.186,335.494,378.116,-19.8067,23.759,-25.2715,701.982
340528,187578,-163.378,229.352,649.041,2404.03,224.186,524.212,705.13,26.2812,0.528774,8.90479,423.668
136318,90043.5,-142.657,-16.9738,700.728,1849.71,97.4399,22.9774,114.558,9.51348,-4.01735,-4.81181,120.132
105299,88701.1,-84.4955,23.9994,499.559,3475.18,89.7809,114.546,251.903,22.2945,-11.3227,-14.7121,187.79
211716,93515.8,-17.7425,-18.7459,258.651,6773.91,115.541,767.83,1051.11,-17.3085,-3.58268,24.4464,150.859
129352,116832,-85.1039,-31.5428,244.5,1108.69,255.726,691.929,1304.09,-74.9571,-15.2294,-15.3409,125.652
266214,121133,-18.3892,83.9324,130.536,695.472,88.2227,878.323,1223.91,40.6619,7.22268,-16.837,79.1858
203281,126267,20.7766,-37.9449,295.924,9250.15,225.877,1061.27,1094.74,76.1699,-56.1122,63.6368,130.286
175079,80810.7,-127.309,42.608,453.303,3037.13,140.75,978.168,489.426,26.368,-6.19532,-9.19401,105.849
161704,88866.7,9.13818,59.5878,346.992,1806.1,36.6794,59.6576,128.39,-21.4782,-0.689761,-19.6071,70.3296
182016,96912.1,0.913483,47.9981,222.532,10040.5,63.7245,378.964,205.253,84.0398,-25.4859,7.57165,19.2964
109295,106541,-217.03,53.426,657.698,33.5316,144.307,26.759,468.74,19.081,-7.72894,32.0122,280.841
205102,106265,-103.253,73.7045,118.662,6608.48,233.467,717.629,1176.35,-30.4511,-26.1973,-3.30644,241.186
183213,94161.8,-109.032,149.716,812.038,942.048,67.6888,77.3451,-44.1777,101.528,43.4106,-39.9995,155.405
170759,73732.4,-91.163,81.6865,466.44,6465.6,89.0212,674.613,572.352,11.0227,-20.27,15.6253,69.1384
186873,91839.6,-15.4554,21.0507,124.514,399.155,101.904,920.375,942.623,-5.95446,36.2883,54.2049,105.718
140486,111637,-75.1171,-1.18799,1054.81,1239.32,73.3792,154.716,391.471,-12.8996,18.529,-58.7188,172.919
198709,88566.2,-29.4969,438.326,290.214,1706.32,-40.1574,31992.9,881.218,145.005,-213.15,-80.4744,92.8922
51186.8,79617.7,-164.607,67.3362,771.847,456.51,150.683,134.584,94.0249,62.9712,52.5874,-34.2808,71.2402
