FSC-A,SSC-A,TNFa,IL-2,CD107a,CD8,IL-4,CD28,CD95,CD4,IL-17A,CD69,IFNy
91178.1,22735.3,-63.7506,149.594,466.029,431.303,624.739,187.934,136.845,8.43831,-15.5444,-9.25642,212.677
89119.3,22804.8,-224.152,42.8273,-17.6537,-25.3151,137.077,556.344,10.2173,1552.1,-5.64585,-6.47586,39.0702
96461.3,43301.5,-81.0637,98.1196,66.7706,1220.03,173.342,1449.42,1127.01,1693.37,-22.5382,-37.3798,60.0553
75275.2,20537.1,-76.8152,-74.8284,6.9405,12790.3,194.319,266.469,160.555,26.605,50.5147,-0.522493,100.259
67181.8,42977.8,-139.3,4.92986,20.7223,2118.03,106.732,307.452,212.78,-17.829,-10.4322,-4.00127,62.7914
93801.9,44263.9,-57.5377,56.6028,21.9834,2012.01,157.311,214.714,317.795,35.6927,4.71714,11.5169,50.1324
77854.7,33397.8,-123.418,124.814,57.9974,414.537,37.6908,821.831,72.8666,2023.41,-7.61684,-22.7104,39.7044
74742.1,26094.8,-59.8621,-71.0462,38.787,72.1873,273.865,986.972,559.072,1379.23,-24.9657,30.5658,62.2021
72421.6,35637.3,-25.2219,80.5781,4.95896,8694.47,152.831,99.7795,170.677,-24.7228,-26.9036,-1.38615,-28.075
75984,23370.5,-13.8193,-125.19,160.273,14144.7,334.272,265.599,225.497,-28.5364,-29.8212,2.22776,66.9808
64436.4,22519.4,-114.584,100.538,846.832,1351.26,462.558,412.005,139.131,38.4893,2.53041,14.2885,29.0997
88602.7,45181.5,39.1016,71.1069,264.768,3183.26,354.827,288.737,172.462,38.1255,16.5203,-16.3575,167.419
83854.7,38026.4,-86.7148,45.8017,169.416,54.3914,200.512,695.723,676.841,-33.0573,-19.5122,-2.16395,62.2691
97234.5,21981.4,-6.88112,119.028,70.7501,6765.66,58.3435,261.859,87.1674,47.3383,-10.49,23.0483,-6.51697
82777,47203.8,-206.267,114.064,-19.1501,-11.0664,166.508,1973.99,633.561,-7.65354,-6.27187,-13.4697,18.8973
53959.3,29827.1,-54.8279,-55.46,846.376,4211.9,261.992,45.6673,20.6463,27.3213,2.18257,11.5051,73.4767
