"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
106355,52196.6,-178.858,203.698,206.02,13.9567,268.721,1241.51,1042.55,19.837,3.66559,3.86696,76.6727
54288.1,41872.9,-97.9885,80.5401,278.219,7.88332,568.944,868.229,890.481,-34.5347,-40.9442,55.2417,22.0965
29285.5,38326.1,-147.349,167.497,914.746,405.748,545.246,219.076,111.276,14.7847,-14.0756,5.13897,48.9569
85568.2,72620.2,-64.5154,355.528,718.013,654.192,964.028,411.355,144.307,107.458,71.3719,-42.5883,138.777
38894.9,60655.5,-100.05,154.443,469.923,3910.17,1187.05,173.978,377.893,25.392,19.3137,-9.04322,77.4255
108235,63790.2,-121.212,-59.4494,265.339,2206.1,261.078,1224.75,896.183,0.935635,-40.5331,65.8739,70.826
13928.1,66589.3,-111.548,213.933,3490.6,14.2123,542.52,188.084,151.293,34.1761,-8.1825,74.4435,292.445
115324,44850.9,-97.6588,254.019,129.212,3470.05,536.792,345.424,304.376,29.3945,19.0838,-9.51052,7.99711
102657,66577.7,-70.5257,188.957,283.783,5499.07,463.412,231.947,623.994,29.9692,2.45342,-11.307,83.2339
84895.2,30295.6,-152.675,244.668,172.708,3399.05,483.922,348.19,83.8769,7.46197,-0.227997,-25.5317,86.0042
88162.6,62849.4,-135.805,223.466,93.0951,-16.3882,677.164,1342.29,767.916,3.24472,-14.2872,-50.937,32.6651
116953,64362,-69.0358,180.721,135.113,-29.861,506.491,1178.69,801.972,5.04023,-24.9844,6.62653,100.872
110200,71674.5,-167.491,130.531,108.471,5885.72,160.587,31.178,237.588,20.6533,-6.64091,11.7566,-12.3156
96872,39407.3,-31.0742,160.438,294.83,105.692,491.213,896.06,423.158,-0.903123,65.56,-6.74596,79.8091
96867.8,45585.4,7.72826,77.366,102.52,5557.12,225.554,88.2223,80.1493,1.18036,14.2287,12.4679,-16.4917
93181.3,34398.9,-161.017,97.0502,52.7019,-15.0738,312.856,1968.71,570.802,3.16503,42.6399,-107.056,40.6434
99526.2,69038.8,-65.72,33.2796,157.077,62.5812,495.487,1020.09,1222.37,-50.459,45.196,-61.8326,74.6938
104416,34999.2,-102.082,122.277,191.565,1122.4,442.825,194.408,-62.3049,83.1962,-3.15407,-6.94915,6.98539
100848,56789.5,-147.707,210.78,69.4833,8784.99,187.67,1558.08,908.652,61.0547,-3.20971,37.6187,82.2421
144333,79859.5,-95.9542,237.379,80.954,2645.54,494.29,1094.19,1080.61,11.1819,-18.9217,32.6478,13.3382
85040.3,44690.4,-48.2769,81.0678,22.9681,1394.89,228.802,141.538,304.197,-56.3037,41.0475,-60.7365,85.1458
18399,37897.2,-135.176,425.64,1070.31,4715.95,719.555,228.797,112.693,26.7813,29.331,-13.4491,295.288
94109.6,40046.6,-107.631,76.1549,137.99,-84.9969,354.973,1185.12,323.069,1066.33,-21.6268,20.8978,36.0096
100850,59489.6,-54.6493,257.501,129.587,5777.69,464.977,323.583,254.003,39.4795,45.853,-58.1896,-15.3561
114182,48571.9,-81.946,47.353,133.684,-87.6718,368.62,1131.44,1162.41,-69.2743,-28.3037,57.5985,116.739
106267,48819,-119.914,148.874,81.4354,-44.2605,360.536,1602.63,647.889,338.208,31.9029,-27.9188,94.555
155948,77681.2,-112.627,142.779,3.16336,239.256,104.778,566.331,1123.03,6.89793,-13.9192,10.8343,-9.64103
115496,64581.1,-149.929,335.868,73.3904,8.83912,679.349,2330.65,733.146,369.523,-10.2695,-88.7994,148.537
102535,46472.2,-51.9152,65.5355,154.865,2400.89,610.307,125.646,189.087,29.8875,15.5333,7.30924,40.6778
73624.2,62597.9,-120.264,-46.1741,235.452,774.483,551.414,248.321,476.579,-16.7662,-13.4552,94.7781,40.749
50020.9,55162.2,-147.287,2.5995,412.345,4064.84,376.936,957.696,674.439,-7.42785,-7.29691,-23.7332,68.0177
112070,72224.7,-95.7383,171.698,197.668,12703.1,805.045,598.198,835.002,60.8239,14.2222,27.0073,85.2814
65067.9,47060,-134.544,139.156,540.31,2193.59,615.988,158.136,285.373,19.8912,1.86379,-9.39465,-12.2562
79713.2,30308.6,32.5276,102.841,47.4925,3918.95,187.87,603.024,220.193,-16.7616,-30.8742,38.4296,-22.6185
20031.2,37230.5,-160.405,140.917,2225.8,32.5795,354.347,128.392,26.7375,47.1247,21.9087,20.8938,452.975
57219.5,47198.1,-74.3087,90.885,405.989,1848.22,692.809,805.149,276.824,4.73313,-18.7452,11.9113,31.2798
71751.7,55178.9,-167.538,103.715,388.205,100.547,917.079,158.944,149.29,-11.3159,3.85614,-9.15431,49.4285
98799.2,65878.9,-69.2301,193.411,392.24,5217.66,625.199,80.5826,186.708,-5.07872,35.6302,-28.9829,66.7277
88370.9,33446.2,-232.983,48.6231,33.6136,-26.6255,213.516,899.297,588.719,-39.0754,18.1014,-42.8267,35.5545
139460,100664,-3.98972,274.139,671.259,2959.45,1063.53,446.906,509.607,26.7306,17.0014,13.8968,105.25
120661,74159.8,-198.386,249.348,193.605,-130.128,506.504,1683.61,501.02,897.292,60.2601,-90.7147,129.156
92841.5,62128,-501.547,355.836,153.958,-1.95263,963.941,1594.05,559.328,6.50145,10.15,-110.479,141.604
100166,43143.1,-66.885,210.751,95.819,1921.12,412.284,268.268,294.719,20.2333,19.4599,-20.1787,64.7147
113144,52111.5,-123.221,378.111,296.553,254.132,615.936,674.792,310.59,5.48896,6.11266,19.6795,23.2204
71863.3,58632.6,-54.6288,188.053,331.566,6391.86,1294.83,924.954,900.814,5.72798,0.616814,-42.5554,79.0143
121689,52001.1,-205.357,215.793,142.298,2022.82,411.371,205.324,278.788,27.9292,-15.0954,-13.5034,-10.4691
110856,55490.2,-36.723,171.169,126.789,-31.0531,374.307,1180.93,627.055,8.68272,-27.2275,13.1235,63.1713
106340,45305.7,-134.78,112.983,197.476,6425,508.898,1504.87,777.516,61.5953,-44.2132,-67.4969,64.0542
