"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
51923.6,95895.1,-103.317,28.0295,1655.9,6865.6,150.744,93.263,336.162,50.4418,-12.8156,8.75004,96.631
116230,88674.5,-72.3524,63.8232,10.7125,498.893,36.7837,99.4825,185.851,24.814,-18.1415,-5.24267,94.8767
255618,54917.8,8326.17,1397.17,51.9289,-75.963,-12.4852,273.184,850.846,53.3565,-49.3119,167.824,1307.02
176412,86358.8,129.509,150.225,1061.61,4772.45,144.005,117.728,145.937,23.0005,-4.99524,34.3719,281.559
191804,54367.2,749.055,177.236,52.3393,2226.28,54.2029,42.3389,144.827,16.94,-7.27576,205.576,2255.48
185209,83555.4,27945.5,1561.55,261.833,159.969,8.93753,427.425,121.273,77.5503,-10.8474,431.659,22588.9
213234,78798.4,-57.0741,70.7727,1853.12,3970.46,184.289,95.1356,7.28151,36.2425,8.1616,15.1205,352.803
37515.9,90017.4,-26.1738,100.342,1847.18,3583.53,165.758,163.21,201.285,27.3481,-8.70203,23.6199,87.0569
167743,59440.9,-17.247,187.122,1134.1,3998.09,87.2476,62.2191,85.1863,22.2424,-12.8598,27.6744,245.673
85917.3,54993.1,-162.909,141.933,344.929,41.9583,116.009,522.113,8.1198,40.9143,26.5119,49.0883,89.2141
208856,68033.5,3505.22,45.3312,95.1871,729.351,10.402,546.444,304.032,2.26092,1.49597,319.715,2943.72
146919,55358.5,3647.27,159.492,46.225,43.8991,57.4754,146.416,153.339,50.8887,19.2274,-8.88808,3244.19
119762,64047.7,-111.176,90.6918,1441.82,2287.93,222.318,33.3679,257.673,-20.7943,17.6873,12.0038,259.281
52399.5,92487.4,-6.53961,54.0405,955.466,4411.9,129.92,87.3166,303.167,36.5313,-12.8066,13.1378,105.334
211301,103472,3693.45,393.728,19.6922,59.5241,152.704,155.571,360.127,-22.558,-13.2498,208.451,1338.42
210194,79764.3,1.41599,60.0997,388.909,325.677,49.0453,78.117,137.037,-4.56771,-8.91647,-15.333,36.2575
101609,53487.3,11372.2,233.672,381.191,4583.11,101.994,126.406,-13.0147,19.1077,23.8419,1503.77,7811.58
55442,86401.4,-129.987,125.385,1683.37,118.031,165.946,592.156,506.608,30.0062,-35.3288,34.4592,131.516
185297,99647.4,29576.1,749.1,126.264,728.628,459.704,258.423,730.235,38.2628,-19.7855,1014.37,17022.8
160574,60130.6,-86.1609,204.899,798.909,278.068,155.617,99.3187,187.827,18.3511,-1.57239,11.8289,293.406
59108,134470,-47.835,163.451,1965.49,-13.8388,198.56,140.604,96.9286,5.88391,-12.8362,-7.25642,112.612
184856,65160.4,2476.87,77.6417,174.676,-5.66872,84.0702,699.78,508.19,-115.902,-10.1768,431.225,6453.68
169178,46021.2,-35.7888,101.381,347.528,1246.77,73.9669,50.7979,91.7597,13.1697,23.2882,-30.2061,185.733
150147,63687.9,-101.718,188.649,1134.34,5795.79,183.556,8.23941,148.924,32.1093,-12.5803,81.1692,306.564
172877,87131.2,35465.2,119.356,142.565,662.728,25.0109,166.17,48.1611,32.4583,-22.0751,675.45,9581.34
214018,60968.5,1398.37,69.6823,11.3923,3342.62,51.6919,51.9153,52.5913,-39.6164,-11.1938,2.76193,237.767
149201,83480.3,8.79585,201.331,238.092,309.001,65.1965,129.368,-18.6792,-2.13999,2.18211,-14.1212,277.343
145589,89137.5,13.3218,179.893,206.755,-25.922,135.694,731.903,75.3669,927.337,-3.17357,2115.86,88.8131
58955.7,91268.3,141.106,41.2607,1257.98,931.413,159.62,96.2351,177.039,-23.5058,-3.33791,21.4126,97.4316
221531,78212.3,11.5289,57.4373,166.465,86.2967,139.613,536.756,597.579,22.7136,16.0872,47.4982,132.039
85097.3,74254.5,100.376,140.563,1557.48,2549.19,540.154,176.782,171.816,-3.58914,-7.68524,172.635,766.331
66122.9,64019.8,-23.4102,108.044,740.496,526.412,107.826,96.192,108.869,25.3724,-12.3254,12.9173,60.0853
130252,104792,3.55133,56.5508,1239.97,284.462,138.796,246.722,324.003,7.98039,-6.30208,20.6889,218.506
157651,69701.2,4086.14,191.164,182.084,5.13547,104.148,575.421,208.27,18.8857,59.6684,2297.73,2270.19
167848,81976.3,33.4805,-2.00145,1079.21,5274.17,113.109,87.4609,223.443,9.56656,-23.4197,3.49453,285.811
174631,61179,3181.69,-60.404,104.235,7694.13,35.1314,80.6012,89.8375,32.0615,17.1718,611.779,2752.61
189598,62978.3,20596.6,276.916,191.032,148.383,35.0245,126.271,-5.88019,90.0938,1.88084,567.489,6159.41
149813,70678.7,-18.9185,115.691,1384.31,5658.3,75.7692,62.5525,102.278,51.4,-0.992652,-14.4961,264.053
195078,73434.4,-128.544,70.6428,86.8735,-72.9578,99.9097,463.125,746.683,58.7091,35.9796,-10.3973,47.6218
122350,83121.3,-1.27049,171.032,996.859,526.567,175.743,36.7949,123.76,7.58434,-4.26399,11.1707,276.271
198090,107625,220.892,90.5123,155.33,754.153,104.345,71.4432,176.001,47.2742,-6.50371,-34.1048,174.668
214129,85973.5,5145.54,577.559,189.346,36.9696,85.2937,500.009,379.642,50.1086,-15.8504,242.401,174.557
166001,96315.4,3048.75,89.3463,235.978,1180.47,58.755,120.28,51.3308,31.7241,-25.5594,469.994,1738.69
181811,71386.4,6.65773,127.01,1096.94,179.166,118.342,72.2745,162.478,-27.0007,12.8027,3.71666,437.564
25098.7,59911.2,-53.1157,-17.1587,1100.78,1889.98,110.111,198.241,182.133,-6.81595,-16.2144,-28.5872,45.3905
55887.7,47299,-117.734,109.641,445.088,-79.0016,140.066,681.515,114.51,776.161,6.9305,1452.56,62.3613
182533,88694.3,-46.7072,83.607,200.131,-31.2323,97.7425,149.508,717.964,19.402,-17.3921,-6.24385,149.338
173333,78124.8,23.664,28.4283,201.938,84.3649,73.872,422.634,574.453,-3.6867,-0.169899,-11.3988,106.86
33368,97476.1,-59.5767,87.4571,1585.49,2659.2,122.969,142.838,271.949,20.9618,0.119894,20.6972,76.927
122292,116540,-8.79718,60.9207,607.164,4404.7,69.2894,88.2751,142.116,81.1016,-39.5949,7.50159,90.9349
178026,70729.8,73.9602,76.0847,188.178,23.227,102.984,1012.92,75.7573,7.65614,4.49066,1499.85,134.788
88485.9,70865.7,-95.1094,146.839,590.959,492.946,77.2107,91.8307,97.3017,34.399,24.9176,4.34007,107.344
180536,98482.2,79.94,164.54,1125.78,2615.97,148.71,285.113,208.969,34.0987,61.5523,-84.2355,281.661
38461.5,44925.8,6.89288,31.235,1550.64,2717.49,71.6186,43.7652,26.5665,36.464,6.11117,-9.70568,68.46
123236,68973.8,-101.659,58.8661,568.092,39.7253,97.1896,518.059,261.01,308.506,-23.2527,41.9187,8.58903
157591,82154.5,2828.95,53.0626,75.1159,40.945,179.115,197.692,220.134,18.5778,-24.9092,680.594,74.6493
212194,54626.3,-25.5248,132.832,112.525,546.954,29.681,96.9076,16.8634,5.48811,5.76246,1031.38,2662.91
155534,71996,-99.5288,42.2868,283.117,-4.41121,93.8585,814.628,330.035,845.016,7.36003,774.371,135.989
203156,70898.1,47184.3,183.639,256.516,-114.699,88.4885,48.7021,-88.9502,40.0618,-5.70658,474.743,23470.9
166171,90863.2,510.789,-101.356,950.324,7291.79,133.327,117.052,222.95,65.3068,-3.15499,35.4133,512.566
156430,97625.9,-58.2304,93.8679,806.964,2411.86,60.6724,44.4545,347.947,31.9218,7.32059,-4.51368,121.968
163527,55393.5,1519.2,72.6973,220.391,-116.563,73.716,375.932,162.165,1039.71,-44.9107,1303.32,112.485
78695.9,97543.9,-53.095,78.9116,1128.38,1609.18,179.918,379.593,377.787,20.5337,-11.744,63.5011,99.0896
171144,47231.8,17437.4,157.274,308.563,-10.2885,114.724,63.7116,80.5757,85.8859,-4.95133,862.795,1902.18
93492.1,59396.8,1074.74,176.923,1169.57,1712.99,100.893,148.785,-11.5644,97.2691,-3.45095,1517.92,1351.43
186668,80973.8,443.472,85.2538,401.166,834.211,21.3971,113.09,69.2729,47.4825,-22.9734,155.307,252.139
167332,96340.3,-222.814,178.528,281.203,-0.656784,184.937,733.686,737.713,-9.19542,48.1132,-14.5831,414.718
214789,88409.4,13.2432,50.4742,117.821,347.971,68.3922,56.5515,237.01,39.4915,-10.0573,34.5187,86.1174
213665,61274.8,810.328,-107.891,109.595,3038.28,41.3479,36.9061,210.93,13.2006,35.2822,3.58721,81.858
