"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
70864.6,39003.9,-23.4988,20.5001,1175.44,1074.99,793.383,58.9105,275.839,-0.446566,46.1533,2.47542,66.7964
105048,38545.1,-11.7667,-50.1472,966.777,1697,448.531,76.8693,286.814,12.0423,21.8725,-48.2656,18.4282
33186.4,51294.4,-28.4072,-3.47124,1338.16,3469.83,369.057,53.2566,173.016,7.0726,27.6253,-24.1213,159.182
83895.3,37898.1,-72.1693,31.1617,998.184,1322.85,681.18,416.113,281.087,-3.57679,14.3232,1.95982,109.058
83422.5,26617.2,-21.9942,85.7399,1047.33,3637.2,235.115,69.4768,220.621,28.258,2.06967,22.985,-16.7128
145871,38258,9453.57,-8.77639,142.616,5139.34,103.956,843.289,248.321,46.2549,11.5056,151.197,585.464
121686,38539.7,370.411,101.332,291.44,5994.29,212.867,87.8166,172.643,-8.51958,39.7159,328.345,818.922
86059.7,57193.3,-99.4713,12.5939,1707.57,5292.23,1301.67,89.1608,290.773,65.0423,15.538,16.5707,213.877
60656.1,22284.7,2372.27,33.1407,522.344,3445.8,234.06,78.444,156.303,-6.78692,-16.5671,116.57,329.295
50113.8,27459.2,-73.7636,43.5483,1239.52,4738.92,343.937,54.5248,169.788,11.4443,2.6766,-18.4475,24.252
113035,33106.6,-131.63,182.682,69.833,7885.66,166.776,265.785,128.41,98.0809,-5.702,412.513,48.6549
98732.4,38691.2,-160.606,88.9706,1235.61,4175.14,581.712,-17.703,69.3531,5.1048,-3.06127,30.6722,116.243
84603.7,52351.8,-149.33,-44.1897,1802.23,4068.55,1201.11,116.625,476.906,-7.09536,44.2754,-12.6432,175.515
112523,26432.5,-149.899,15.4402,39.1978,-29.9968,57.3549,642.418,104.758,878.663,-43.4207,169.681,75.6213
95501.9,44992.7,-54.4632,131.305,591.801,3539.29,448.742,536.812,237.869,-16.7896,19.2887,-46.8135,27.4411
82112.9,34903,-10.2049,3.47013,251.301,880.727,87.9833,13.7192,143.866,-8.95841,-1.59488,32.2509,280.81
107792,39137.6,7369.32,698.824,368.434,7126.07,163.232,514.445,500.305,16.5271,-0.0137777,73.8989,2928.87
92627.6,41964.9,-101.558,22.427,1085.46,2362.3,498.765,-29.8902,195.918,-18.9836,-0.35998,33.864,87.6353
100535,30533.7,17.0552,10.3149,382.249,3092.06,81.2963,65.0691,68.6076,-10.7545,8.03111,-11.3595,9.23805
139745,50944.7,1910.55,256.064,149.006,76.4899,148.233,575.695,606.492,-0.0200615,-13.6042,126.769,94.9163
115003,37764.1,-23.0787,60.9393,266.894,3046.14,84.7535,70.0663,-18.0735,56.5975,-10.973,-17.8949,-34.3774
101870,41143.8,10.881,43.9954,679.07,115.306,458.308,282.643,297.106,17.6316,-6.50194,-50.7847,52.9831
129926,34733.8,-37.1691,11.9299,27.0939,162.105,58.0097,454.764,359.445,173.047,18.4066,30.2186,-0.513662
109981,37112,-4.39856,15.8117,1397.74,91.4831,440.664,46.8023,194.562,-2.33808,9.80077,-25.1701,74.7039
75768.4,45633.1,-110.326,70.6228,1501.34,779.659,723.643,91.1076,265.271,-6.89531,-11.2455,-10.9899,88.6882
81017.6,28410.1,-131.219,-10.821,456.743,4831,293.612,19.8846,25.4151,119.144,24.6036,-13.4064,49.617
45691.6,28145,26.897,115.618,905.713,3945.15,242.226,289.945,104.701,30.7402,-12.4291,-16.7517,59.9488
89196.4,26461.7,-94.1031,84.6317,968.542,3810.74,632.495,374.723,320.205,35.0022,-3.59734,-8.41261,103.963
90632.6,43266.4,67.4655,18.1147,965.129,712.147,535.398,102.03,474.983,-62.8792,-4.48562,-21.412,59.8512
125447,37814.2,-9.98785,16.8314,179.187,-22.7131,70.3467,10.7529,111.103,-28.2806,13.1033,8.50218,14.8663
93070.4,36586.7,-81.2028,-1.15637,1539.18,2491.7,732.156,2.90833,241.149,-28.3419,12.3049,2.71257,150.34
121723,42027.2,-39.6023,31.7761,966.161,3831.2,685.956,58.8915,190.384,-52.4561,28.0489,-14.2847,130.271
92111.3,44065.4,-117.377,127.038,380.859,217.301,709.834,756.943,462.494,26.3031,-9.42427,-38.258,79.9617
99611.9,28471,16.1424,13.5943,618.742,3321.14,164.571,50.8306,207.008,-23.996,-26.8663,16.9348,41.6507
118535,40909,-145.085,104.067,68.1099,169.699,73.8097,1060.99,940.711,17.5672,-40.9351,-18.2278,34.747
42385.5,42208.3,-45.9065,149.499,548.699,24.8948,412.104,137.806,92.4006,9.45322,27.887,2.54699,133.894
89187.9,34515.9,-65.5961,-16.5279,677.567,3197.08,428.621,62.7552,246.145,-26.6202,16.0739,4.78696,120.349
130955,36267.3,1953.42,58.3128,54.2074,6669.27,50.459,69.1249,61.1908,98.397,16.4741,58.7918,205.327
62995.8,54154.8,1962.24,141.492,389.374,4245.82,312.07,27.0093,183.696,36.3846,50.8757,71.3241,1755.66
115251,32272.1,-69.8336,44.083,165.691,2045.32,118.361,53.216,-2.45387,18.4391,23.5865,6.17792,39.0209
24282.5,33374.3,-111.998,84.9521,1033.27,1187.94,366.933,227.048,135.105,55.8886,-15.9213,5.8421,36.9932
74005.8,34935.4,216.614,-24.4476,191.845,4420.69,93.8344,63.4538,98.6943,33.3767,-22.8849,15.9501,110.782
97454.8,50201.3,32.437,5.82849,1561.35,4547.21,875.865,91.0942,206.586,70.553,-8.05623,-8.91646,78.7714
68146.1,45600.8,-35.7551,75.878,747.745,2074.38,580.707,82.2207,211.124,-42.0671,-4.49654,-3.85376,55.3434
84955.3,42664.4,-102.137,-44.2308,1356.98,3990.46,1136.07,87.1881,23.8365,22.7443,1.66112,-3.62921,131.126
87643.7,40881.9,-47.7939,51.0744,539.706,2434.4,286.91,94.9104,224.239,35.7963,4.68205,-22.174,96.0576
69491.7,54319.7,-59.1625,39.9648,1447.98,1665.91,412.613,90.4929,199.717,-13.6038,-13.3001,-15.2182,38.3647
44978.6,29543.3,-202.739,958.581,577.955,646.123,566.218,272.243,34278.5,413.966,43.5711,-92.923,373.338
70139.2,46896.7,-68.7825,114.983,1577.34,4440,1114.97,50.9843,304.839,-9.03174,-18.0737,42.7671,113.951
24212.3,35119.3,-116.933,3.18626,1121.49,2125.81,592.164,46.5718,104.433,-26.795,3.79012,1.95003,90.8556
