"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
99029.1,41979.9,-104.967,15.6457,94.0505,397.311,286.824,405.944,1009.06,24.0601,12.8176,4.33957,115.5
124810,45603.7,-27.0858,105.776,46.6177,1658.37,142.763,113.348,90.5797,11.8494,50.003,-26.2372,73.3941
104127,48564,56.7871,80.2315,435.231,7845.5,392.038,30.7571,422.143,37.5836,50.1073,6.02077,123.234
69550.4,23754,-703.571,-329.763,131.839,7936.49,571.552,394.303,250.356,20.4945,3.62439,-23.1258,31.4806
88746.9,24301.9,49.6048,-316.885,742.229,4053.76,1070.74,685.5,117.58,110.44,9.07876,-69.913,-2.92855
113681,35672.4,-12.6323,-59.6622,65.6181,11893.1,115.264,1307.1,722.703,28.3889,-53.0448,45.9605,72.1724
118239,48595.8,-36.1849,27.0773,190.925,7389.21,318.658,65.4215,273.378,12.9816,-12.9546,25.1953,87.7419
131195,41723.2,-128.214,63.809,107.787,280.188,262.767,644.028,539.309,60.607,-12.6379,10.0213,-30.2187
131965,63278.6,-69.1505,97.4198,255.348,78.9135,331.928,1272.82,747.073,53.3099,-3.0702,30.667,171.535
91590.2,61423.1,-41.8348,80.2812,357.106,1738.55,475.935,120.705,280.093,-37.9173,25.6663,-14.8336,181.219
113694,46840.2,-198.569,164.138,108.227,446.442,1552.87,801.904,155.028,108.77,-9.38162,-4.07902,-24.8197
111380,26389.8,-124.869,138.919,-6.94979,4914.45,77.1737,804.807,132.624,56.3344,-17.7989,-7.13769,36.9593
99225.5,39079.5,-58.1216,32.6435,120.917,1884,341.471,93.1609,99.9551,5.73844,29.4191,-26.2826,49.5268
110416,33269.7,-227.822,126.117,240.811,516.031,956.457,221.721,67.5226,43.2987,5.63392,2.412,40.5049
31961.6,39212.6,-407.967,198.387,472.186,305.784,776.741,632.579,441.373,-32.0769,-17.1189,33.8005,124.225
141152,62264.1,-76.336,118.05,51.1153,998.573,414.152,240.584,554.396,49.468,33.9963,-12.9756,96.0092
121529,39868.2,-227.879,46.1497,195.343,173.134,2251.81,1262.03,927.163,110.663,-20.7328,84.8131,7.95205
