"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
104357,12455.1,-17.101,46.6112,24.5231,761.726,139.89,421.482,580.813,31.3003,-7.38511,-7.11203,17.4098
137991,17250.9,-12.3204,85.5273,226.724,344.526,360.112,41.4889,94.4599,1.21128,14.5352,-6.83983,69.9468
96948.7,18955.2,-104.249,-138.836,246.251,6291.13,243.59,13.5419,269.637,-38.4946,38.1673,-1.445,59.4762
99780.8,18215.6,-12.6832,88.9251,446.054,2548.77,6.6994,11.4522,71.5154,1.21848,22.5237,-24.5332,14.4331
57102,18853.7,-74.2609,-12.4455,547.519,6103.67,337.661,93.9639,132.9,68.0561,31.778,-39.9683,122.962
98034.6,16071.2,-16.9821,36.6468,-5.78839,167.242,18.4825,1.75576,42.5574,19.5047,26.5392,-2.84858,-8.05234
80016.9,16716.8,-157.938,-17.5675,196.57,4165.04,224.052,-6.79773,87.2635,-17.8494,17.6461,19.9895,80.1117
46421.1,21359.1,-62.6701,101.241,780.834,1957.69,528.063,441.308,188.978,5.99443,-8.23138,-1.80561,156.887
140006,17602.8,-71.4568,44.583,240.482,-16.0772,52.8933,375.142,459.554,42.0262,-10.0098,24.6273,-12.8955
65284.8,12845.5,-105.045,189.383,710.228,41.5657,460.57,1000.55,369.306,717.242,3.27777,-58.6245,79.9525
150784,23914.9,-32.9908,56.1183,64.3258,711.354,138.948,1021.15,897.321,7.5744,20.0857,42.8904,-19.7358
109761,14188.7,-19.8967,-30.777,220.483,1588.3,164.601,1414.66,608.125,-26.7456,6.77214,-38.742,56.3415
58618.8,23679,18.9587,45.1488,1961.73,4005.16,574.005,26.1524,249.175,20.0202,44.4242,47.3656,94.8978
137091,23099,-25.8851,77.1142,179.275,196.871,256.219,469.357,618.262,-22.2839,-17.7074,-14.058,51.7401
99567.2,28237.8,39.7005,20.3442,249.474,1007.96,178.798,70.7374,369.482,6.71424,29.2588,-2.69198,61.7839
78771.8,14838.6,-127.519,-23.53,75.9585,1125.68,194.88,985.155,454.281,27.8747,-17.2613,52.0638,39.5167
77361.6,17927.2,-37.7833,31.5929,101.953,2336.92,91.8643,-4.63497,35.0984,26.6106,13.053,29.1949,-25.3675
123229,12022,9.27945,49.958,112.095,84.4216,293.554,62.3202,125.658,40.557,1.57703,-13.1521,49.3939
111322,27439.2,28.6697,92.9651,43.3172,5801.35,132.454,69.4046,301.489,43.2452,19.0469,-26.3625,72.3965
121950,17195.7,-58.1014,30.5869,24.7013,28.9958,60.3023,1439.76,650.266,-53.7817,52.9117,-21.6988,66.713
108221,29420.9,-37.8396,40.226,457.608,-45.1566,231.513,107.793,253.021,-84.7427,36.3048,-3.627,397.142
123757,19051.1,-19.6237,-34.5014,26.6846,411.036,140.702,320.261,735.472,-5.58609,-10.2066,-41.3103,26.8618
72391.5,19752.6,69.2297,60.0401,352.617,5500.36,283.696,85.3911,161.695,4.06238,-3.45369,51.1524,44.3657
108094,18917.4,-26.9301,32.8815,133.853,2451.64,252.784,-20.9327,128.761,-0.447798,-5.46151,12.0753,97.6935
43360.4,16020.5,-20.0955,25.2607,446.05,4774.98,927.332,91.2513,191.991,-1.28772,9.45143,-6.43001,139.905
92576.4,16421.7,-86.7883,-37.3829,352.631,5117.17,119.327,69.245,95.8198,40.3816,12.7256,-10.2229,-45.7507
47870.4,18774.8,-55.906,100.127,152.313,2405.12,92.1035,32.8295,142.364,20.5142,10.3314,-17.1842,22.6837
103771,19114.9,-82.1024,-134.305,218.015,4792.74,283.6,50.457,83.1101,56.0771,2.00127,-7.1195,69.861
95491.5,15229.3,-18.852,-23.0711,693.581,3022.04,668.015,72.2926,208.249,-8.97197,32.5805,15.5403,64.505
73889.4,33139.3,-33.5064,-81.4402,600.052,2143.79,363.084,268.508,275.789,-56.258,6.28391,-34.884,75.2423
97051.4,18074.7,16.0867,-6.51814,43.2524,2641.34,30.82,11.9254,178.202,-11.6218,-9.11284,40.5755,-18.4556
66954.7,12963.6,-45.8262,82.792,718.809,6167.9,358.788,78.4587,66.1464,45.461,45.476,-18.119,102.644
104403,43111.8,-41.2155,-62.1562,692.421,8412.49,609.571,232.087,232.889,54.8747,45.699,12.2686,159.031
57849.8,29082.7,27.1936,254.369,629.054,480.354,489.511,101.768,112.466,-19.0507,0.853525,-17.13,205.915
70512,24036.6,-142.797,41.7931,479.905,58.4711,1072.45,451.484,761.586,40.5494,24.2862,-24.2688,86.9934
78608.4,23548.4,-37.8448,-7.28556,310.379,2837.83,171.792,40.3019,225.82,-0.25448,-6.72958,19.6885,61.5168
140935,44448.8,36.4364,127.962,582.297,51.4827,710.278,87.5519,574.391,-3.65546,52.0806,84.0328,414.19
34556.3,17806.8,-148.416,-15.3764,455.295,3425,191.061,28.7455,166.906,26.4105,11.7825,0.909577,42.9677
78326.7,14627.3,-107.592,50.5894,501.853,1932.14,268.874,73.6599,53.757,20.4205,4.55383,-63.8874,45.1729
100367,21889.4,-140.841,76.6042,-6.25218,6472.99,102.102,43.4638,183.803,30.567,5.9084,-20.7535,-25.7605
134314,21035.5,-32.6878,36.0165,161.952,4514.58,145.361,30.992,330.655,1.20715,8.21077,21.4757,73.9152
81617.5,12837.3,-34.477,5.40199,624.342,567.114,39.689,52.2357,157.353,-11.6253,-0.302705,25.7418,-0.168838
53609.6,14192.2,-66.9863,5.80748,148.052,2471.1,138.931,320.31,346.835,-25.4314,-21.3112,16.4143,53.8773
100317,21107.1,-4.08392,80.7306,222.571,93.7902,366.524,1251,426.734,1004.6,-2.25799,-2.62171,51.3024
99722.6,25631,-12.4533,15.6978,233.782,2442.94,479.434,30.3145,113.23,-2.95886,-5.77438,-7.68909,115.548
39078,21291.9,-58.7758,-103.087,630.727,3781.48,308.998,53.7769,368.003,-14.498,5.25363,-1.46796,81.8741
98312.1,16580.9,-32.8852,56.236,401.32,3244.91,406.184,-30.055,75.6082,10.3695,7.31703,24.7679,58.8135
112912,20223.6,-164.17,60.6912,28.3656,574.731,134.469,1320.09,780.427,-37.2371,-43.074,-31.5677,36.2779
119236,15144.8,78.1151,-117.598,69.3716,5398.64,55.8847,272.308,193.523,6.49085,-25.0801,-18.7126,-9.63939
50702.6,15750,-177.216,-38.8903,461.49,4137.7,113.075,53.1058,25.3316,65.2241,-13.8997,23.8676,5.94234
99570.6,20453.1,-7.89494,-34.0403,68.0431,2596.72,134.198,5.30545,209.94,9.73446,34.3397,-26.6084,60.8086
21929.4,17608.4,-46.4407,-57.1641,1333.03,3458.95,272.258,32.9894,115.325,58.1323,-8.33856,2.56585,69.6995
94094.6,21594.2,-65.1038,30.8204,437.087,604.884,312.369,87.6602,318.977,41.071,-8.11878,-8.84768,2.3063
96394.5,18585.9,51.0791,15.8236,133.459,3841.15,127.2,65.3705,182.676,-13.8294,17.2185,3.12025,51.7354
123646,19180.8,-133.82,115.959,20.553,0.364159,129.692,775.657,886.149,-34.681,-38.9329,9.22895,5.041
49770.6,61473.2,-15.8582,562.389,770.196,63.1987,889.142,648.117,87.3538,28.832,23.1415,-37.057,38.8198
38748.8,16240.7,-68.3006,132.346,479.989,-114.352,542.968,585.172,836.306,49.7549,25.3502,-21.433,80.8593
57632.2,25583.4,-49.3115,159.14,668.78,2311.66,799.797,29.255,127.359,39.8237,25.0751,4.67222,226.162
108933,17213.3,-55.4585,18.5153,0.241909,4277.66,64.3698,651.231,370.355,42.0297,-12.7386,9.04621,69.2393
55473,29367.6,2.03308,145.005,909.996,7044.79,368.005,86.9276,157.215,38.1497,-7.31797,13.4659,115.803
80095.9,28142.7,-45.0961,208.291,1064.31,6030.46,388.975,64.7265,63.8694,34.9188,3.88219,-1.56424,155.067
114939,17891.8,-59.7643,18.4895,424.3,5325.24,829.188,20.3532,128.456,-3.03893,50.1481,-38.2028,105.343
93054.6,12567.2,19.9566,27.3558,481.496,3325.16,117.199,75.6718,71.3814,51.6363,51.653,-48.8913,39.8521
113269,18033.2,23.1799,-58.8774,211.432,3694.58,511.638,94.1374,252.647,-14.2414,18.361,-19.1357,58.1943
98211.6,26867.4,-91.7738,24.4358,-7.43778,4960.91,117.989,538.56,821.043,10.3546,5.38016,16.4217,22.0689
103657,18023.5,-35.6416,86.884,470.451,5608.56,372.787,66.8907,186.965,0.476405,27.3922,-40.1735,58.7607
101627,21935.2,49.6884,-158.693,165.883,8277.35,87.5571,22.0746,227.516,9.45624,25.7822,-44.6344,30.9916
113304,19778.2,41.1956,82.3322,157.16,1022.39,242.485,28.8882,77.504,9.22109,6.00929,-12.4701,40.3348
112522,16318.8,-98.9614,91.3757,76.5244,-8.93129,148.678,1067.36,395.733,70.3433,-3.09407,-12.6626,-11.4295
105404,24304,-68.6941,31.4208,-1.52014,1038.4,160.343,862.822,599.759,-30.8286,20.1146,-22.8128,53.0906
93184,22774.8,-203.582,-69.1288,485.919,3477.63,735.169,-19.2102,223.208,-2.05169,27.0481,-0.525847,112.979
63546.9,32784.7,45.3834,-142.542,1243.45,8084.62,559.747,-21.5795,462.578,-41.0379,33.4579,46.0288,117.028
123423,12077.3,-39.6975,6.43566,252.476,93.8417,163.558,358.55,370.175,-40.9568,-0.802091,-2.97751,33.7132
107199,26840.1,0.570374,0.111107,258.289,9215.45,259.47,993.962,283.522,-9.97926,-33.1586,9.13596,112.744
88880.6,10807.9,-90.2229,42.1485,96.4099,884.352,112.711,81.5285,100.769,49.9862,1.79081,-6.11849,16.5741
132135,16923.8,-7.04599,-44.0801,4.69685,44.0302,20.4901,247.519,438.919,-36.7712,3.72917,-22.3978,-33.9688
111252,13495.1,31.2822,-43.8987,114.496,1926.45,154.879,24.8548,140.503,11.6193,-6.38927,35.5783,59.8387
65272,21931.4,-125.35,75.5859,411.325,3022.77,228.732,28.738,76.5585,44.9073,17.3674,-29.3513,37.8886
111821,14706.2,-50.6088,145.716,80.7772,7233.34,158.659,61.9421,314.47,63.6811,12.4254,-2.88246,44.7899
108877,16266,-92.3223,2.20029,53.4438,63.2801,109.174,596.778,752.491,19.7551,1.73039,-7.8315,54.4687
26893.1,16436,16.1573,30.4117,308.704,1192.42,206.046,19.5061,80.4646,-21.1954,-9.98945,19.9245,-6.42708
62135.7,17486.7,37.2562,-24.9828,654.591,330.751,175.46,45.0885,142.657,-26.9092,8.09756,-24.3985,6.03832
116113,14280.2,12.8314,148.758,154.994,65.8687,283.066,304.8,239.243,-11.6829,-3.63284,-13.0179,41.8673
68652.8,14193.7,15.7614,68.9498,666.324,4557.94,285.742,62.2917,167.855,12.5799,5.61671,-18.7756,63.9509
127655,23440.4,-6.44501,-94.4064,310.785,7101.14,192.456,36.6606,182.696,32.1553,52.2054,17.8672,156.285
84346.2,16959.9,-80.0463,-63.5619,1163.46,2575.28,159.274,21.6762,233.486,3.33923,23.5017,-8.02961,56.7968
96941.1,22138.5,-55.4489,-54.5638,128.134,3587.8,214.191,104.422,225.422,53.7561,35.4024,-3.63455,75.5588
87475.9,12487.1,-30.26,26.5654,304.106,1511.7,86.4033,45.6021,98.8295,-21.9425,1.182,-9.66673,11.9875
120619,23040.6,-222.907,33.7308,182.885,4257.33,496.989,28.3759,150.059,36.4737,15.5088,13.3563,103.828
113266,17972,-41.1165,37.7371,737.202,2581.69,1001.1,45.1772,213.727,15.0769,30.0292,-17.9154,125.357
28507.8,26610.4,-146.556,102.22,1217.61,4920.44,499.185,64.1773,240.374,-9.14887,10.8958,3.29156,133.53
73064.8,11993.6,-108.821,96.8545,265.47,1.30458,95.1803,701.906,-140.609,660.418,36.9783,-69.929,27.192
124679,34206.1,12.8933,31.0214,58.9922,2650.13,121.665,49.0159,548.558,26.1175,20.4861,2.55145,64.4751
102769,17492,-73.0544,32.4354,73.8886,9720.45,388.881,1479.7,929.728,67.3951,13.1577,73.4964,81.0307
126321,20098.5,-30.4752,74.6289,30.0426,61.2884,143.506,1061.02,764.944,16.246,-34.4306,-62.6077,37.9317
21206.6,17484.9,-25.4756,33.8738,921.455,847.887,316.123,398.504,256.913,-18.7564,0.409379,12.2213,32.0372
97758.1,18096.7,15.3634,63.5544,16.7459,27.8129,61.861,158.669,185.747,-7.02494,41.8869,-26.7426,39.9444
69416.7,28251.3,5.25409,-4.41648,315.283,2105.32,165.419,6.32701,263.103,-15.6734,3.67799,1.06512,15.6589
119241,11607.5,-39.5216,-12.6618,2.11509,110.719,54.7952,421.19,364.47,-9.46426,-22.5017,7.39465,-18.1299
