"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
113640,105302,25.0373,123.472,550.979,6428.67,180.532,309.356,320.145,68.6487,-5.63766,25.3892,102.13
209528,93291.1,0.556702,59.1719,398.186,565.516,196.917,580.583,913.605,339.23,20.4917,-87.521,88.994
196535,59429.2,14.4516,71.8847,186.178,218.393,20.5841,14.5605,104.811,-2.50698,-29.653,8.19641,54.3495
195375,86262.7,-112.928,55.0344,307.357,371.257,92.1242,547.569,327.411,38.5938,-24.7368,-6.60134,24.8045
182447,70041.2,-30.8686,-8.77342,93.9766,7579.89,64.7992,884.85,417.999,44.1417,-32.6703,83.1148,41.8041
190244,94770.9,-27.3577,38.3501,547.462,274.764,188.404,618.822,444.568,-32.6103,47.8228,-25.8582,147.081
152332,68806.9,-59.8174,123.449,110.753,-86.9468,176.692,2038.96,780.07,1175.3,-47.1705,2.58222,93.8977
167429,98039.9,-43.8137,95.5295,171.452,298.398,184.268,1050.27,1063.3,1.05543,4.80719,6.02106,90.9976
179293,95223.2,-42.5098,52.9582,329.771,441.344,141.039,107.438,226.176,-8.27297,-38.1957,13.7786,83.3208
202582,71422.5,-3.05911,50.8999,254.061,7170.53,82.7939,35.1956,217.051,76.5191,-5.99718,47.9076,80.576
245227,188459,-128.228,153.372,2494.9,13556.5,217.702,932.895,938.411,1.17407,12.3059,20.6927,95.808
453091,201096,-26.6407,93.0149,1264.48,194.972,340.37,679.65,1231.14,474.393,47.6373,-41.3514,519.35
147666,66299.1,-87.834,15.9535,237.442,73.5389,193.43,733.158,441.752,981.018,-13.9207,26.3379,143.091
103972,95910.4,-222.421,50.5631,1412.04,9057.85,127.155,-4.5227,186.879,-13.5627,-11.1795,53.8969,99.5729
176923,88300.4,-63.984,6.0616,312.741,8205.01,130.262,659.129,588.686,3.31371,-11.716,29.1812,70.2056
169061,103858,52.1951,105.357,311.337,2319.64,116.876,146.951,139.999,30.9996,-7.18383,-3.4522,24.0938
158384,69310.6,-133.264,9.2272,248.929,12049.6,160.954,247.478,88.8089,35.3191,16.1533,-17.29,100.764
160729,60335.1,-60.1683,73.04,182.232,8178.51,140.327,73.3917,94.6884,68.2822,22.99,-21.2581,197.692
171103,78346.3,-27.135,64.2916,170.619,761.489,66.8396,130.594,185.569,-38.1306,13.4997,30.9687,39.4779
215279,87955.3,-85.6487,26.5649,307.35,592.094,107.787,825.547,668.744,-32.7818,-46.5454,17.4889,120.339
215880,94048.1,-165.1,-7.07366,296.528,1823.9,145.867,994.19,1717.67,-44.7555,-7.94615,-25.7182,89.2618
148160,66393.8,-174.242,151.723,131.117,132.75,148.698,862.422,-100.334,2112.4,-5.35047,48.2168,123.845
183849,75120.7,-235.239,102.781,301.743,-146.04,120.116,1454.74,207.832,1464.45,-25.2801,-32.6783,42.2285
115353,101781,-26.9019,-11.8231,2650.59,5923.22,115.111,75.2296,186.962,-0.739766,-30.6118,39.4527,182.025
381315,231864,-75.0989,165.51,2910.09,362.684,492.954,1555.5,1311.09,61.6744,59.6329,31.7181,435.754
207215,69894.7,-147.03,28.988,99.1323,6082,107.848,1130.44,725.967,106.82,2.21871,-5.1066,-20.1397
190390,91236.8,-19.7336,153.554,239.738,314.065,218.248,1284.09,1226.05,-40.6776,35.9302,-8.97305,128.716
171619,70261.6,4.625,-8.987,9.85171,11791.2,151.293,740.732,615.477,50.5627,26.1381,28.2007,3.36746
171446,106207,-98.6646,-1.61057,1242.54,2632.76,90.4642,97.3993,326.882,-3.76397,-15.0528,12.9715,154.209
140964,92622.9,16.0469,-2.49965,589.619,1407.83,111.998,302.997,250.922,-21.8785,-1.59996,-22.5909,93.0125
153782,80189.9,5.68883,52.5872,314.991,9066.99,125.195,91.7676,174.579,35.5723,4.64554,-0.984564,15.5705
159894,85570.1,51.3381,2.00505,646.688,1052.46,81.6445,78.1646,214.569,-14.4042,-14.1815,13.7738,125.498
180146,93033.4,18.8979,0.0828025,262.432,10280.6,137.161,84.2359,309.879,39.0088,2.57831,-30.7046,29.199
117184,101675,-161.213,94.9776,1528.44,595.193,151.126,87.0707,1.77571,39.4909,-35.1918,-16.9512,95.874
164133,71722.4,-161.352,-5.48275,210.554,62.6924,129.85,1018.07,406.667,789.398,-8.74341,23.3085,189.626
142443,76174.4,-76.4707,-158.306,283.933,9189.76,175.115,433.318,292.86,37.9279,-19.5324,-27.3863,64.0626
169895,48280.8,-46.6241,121.362,356.366,102.634,181.11,436.519,363.431,-14.2507,17.3009,8.64973,339.518
196924,93283.3,-77.5447,84.36,122.861,218.808,158.745,1476.54,1323.83,-11.6194,9.88704,-38.4595,93.6719
167193,48860.3,-181.453,39.5844,100.304,53.4185,64.951,846.151,348.976,26.6832,11.0969,-33.742,54.8718
122497,93871.6,-88.5863,61.9804,2316.78,295.896,142.889,400.256,437.707,-23.0189,31.5803,-30.5275,141.754
400344,147446,-57.1506,-5.08534,256.828,1713.76,259.334,1555.16,765.869,-68.9235,-36.5514,-49.2563,224.51
195992,88345.7,-196.056,88.2418,724.07,350.725,160.364,1404.09,1166.83,93.8221,3.98187,-19.6068,65.985
183836,95115.2,6.34845,108.754,587.858,527.796,107.631,35.0553,85.9349,-6.32727,-2.2005,16.3126,90.8815
152406,64327.1,-73.1146,57.8508,245.258,6067.56,119.71,4844.94,260.941,25.7958,-3.17588,21.1179,127.108
211822,121551,45.0322,102.494,695.052,1077.06,273.341,280.866,367.484,-33.2145,-26.6962,34.5176,233.147
100175,119179,-19.472,69.1585,1558.97,7264.73,112.451,99.1061,193.985,29.0377,-2.88015,-6.37368,197.505
158828,93828.5,-60.0947,161.791,392.141,7588.76,133.119,63.5153,199.893,72.005,-19.4194,8.07096,104.535
194905,139482,-196.93,60.093,534.398,15806.2,257.063,1899.45,1230.95,89.5972,-4.99439,-10.7863,192.392
182476,40715.2,-193.579,-0.155253,54.9842,-25.1931,109.179,442.115,427.806,1118.48,-40.0536,-15.8866,49.2734
154725,81841.4,39.0261,80.6189,233.19,7614.99,90.2677,48.8791,222.515,-37.3623,-12.2373,12.9557,119.017
189611,74940,-21.9971,87.4332,142.834,7287.43,82.902,564.629,473.036,30.2821,6.38484,23.1398,47.4581
