"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
107131,52801.1,1873.42,213.994,66.2285,424.518,230.695,121.047,147.599,-31.1575,51.0306,136.376,961.64
257248,123248,9806.27,2055.92,416.829,10932.1,818.607,1703.38,1336.52,70.665,108.789,1620.73,1725.71
100711,52623.4,7.55841,140.178,521.127,3082.55,412.547,195.332,253.118,11.999,7.84079,-18.5053,91.8489
112723,52839,-170.289,1164.27,164.636,6666.12,648.087,793.749,1019.64,77.3097,101.97,1715.57,5305.86
83054.4,57178.7,-146.489,211.653,859.714,1145.34,1346.59,350.714,499.332,-13.437,12.4873,-34.4217,118.749
80326.1,70022.9,3508.06,921.649,177.096,-20.1792,689.578,1056.3,485.311,54.0222,9.39552,-9.45183,39.9122
70785.1,82341.8,-43.5143,440.136,545.996,-30.7164,1031.86,290.606,240.436,52.6437,11.8067,60.8522,61.1799
99493.6,65915.7,737.522,219.948,88.118,7567.35,372.085,692.177,317.697,22.3474,15.6398,6.70295,450.624
88589.1,49050.8,8.84573,152.292,517.029,-13.5042,1174.25,1032.52,415.7,23.1486,28.8605,-3.76365,220.978
97478.5,66585.3,-17.528,3266.66,122.431,179.6,439.193,633.559,571.182,32.4434,34.1927,1624.78,1702.1
94785.2,57889.8,2659.92,609.694,186.473,-71.5545,557.47,1711.41,652.055,693.305,20.331,2530.08,78.9458
117566,68120.9,926.602,438.584,18.0204,-209.509,186.777,745.554,1521.86,1.59694,18.6997,61.6719,-21.5473
81564.3,62024.4,-198.117,192.477,557.761,3422.22,1220.95,241.797,400.41,62.4192,28.3143,-16.3138,131.238
37056.1,28021.7,-64.6589,102.04,439.864,1644.01,274.509,765.803,320.142,30.4873,38.8419,-58.9571,60.9312
101194,84619.5,185.106,213.115,130.414,-38.9897,477.895,1219.19,1050.82,-7.3972,45.0376,-25.2584,121.581
9064.06,36438.8,-28.7462,176.333,894.547,-34.6554,428.629,256.858,271.044,8.94884,11.4614,-50.998,35.6465
87154.9,67344.1,980.618,237.852,114.728,-84.2595,288.955,1284.81,703.637,26.6803,15.0835,-47.0754,3013.41
77976,39706.7,-75.5036,175.373,445.172,4027.86,1187.72,1025.03,301.357,60.4316,21.9856,66.9035,320.529
