"FSC-A","SSC-A","TNFa","IL-2","CD107a","CD8","IL-4","CD28","CD95","CD4","IL-17A","CD69","IFNy"
30900.6,64917.7,-63.3987,3.39797,761.75,4900.67,84.9996,535.293,129.39,56.9492,-20.5597,-9.65723,172.657
227583,98473.2,-138.284,106.026,1759.95,941.678,176.491,2546.73,1406.76,-34.3036,42.8402,-51.1024,413.725
122931,30101.2,-223.194,227.509,25.7194,50.3432,33.8756,1085.89,319.473,1919.28,25.0974,-62.825,12.1021
76352.8,35556.8,5.45697,30.3151,445.303,4047.91,63.8871,20.9131,112.931,52.6204,-27.8325,48.0813,160.763
87717.6,48123.1,7.38586,83.7403,437.009,7832.28,77.0509,96.7123,360.124,53.9066,-17.9149,-10.561,212.073
81377.8,51021,-68.0527,40.2304,918.813,2543.52,106.529,64.9527,27.3936,55.9382,-10.2913,32.4807,301.534
95095.7,37565.2,-15.1235,-9.0174,1731.03,1832.61,101.401,20.7129,258.694,-53.4955,2.43066,20.8666,47.3283
95941.2,53366.9,-119.835,43.9038,154.331,33.2946,92.7826,2175.08,121.206,300.928,-8.11811,-67.0225,100.619
107174,41332.3,10.1553,169.559,537.573,2818.09,116.423,34.95,311.214,36.2498,17.1331,7.46994,149.826
88619.5,55092.3,60.1235,80.9718,332.645,8925.11,66.0861,28.1658,334.351,-10.9628,12.6326,23.899,128.252
106378,54780.9,-44.801,-92.2076,-25.1052,9620.44,116.073,55.9325,743.693,-17.6507,25.5938,-33.5572,63.9261
105316,51566.1,42.3605,-11.4797,396.738,5237.8,137.456,105.436,317.652,0.820228,-7.15834,-29.5967,122.845
107097,51238.2,34.2711,-208.49,532.994,10920.7,66.1539,27.129,321.044,26.7823,1.20548,-10.0985,179.475
79136.3,37216.3,-58.4419,13.0522,649.364,7493.7,157.41,61.0677,319.568,7.44242,44.3593,-27.1742,381.661
117230,58703.6,-174.156,-104,657.437,13795.8,134.142,1476.6,973.488,42.7487,39.4326,-26.6518,210.2
97790.2,53293,-56.5806,-65.3827,304.389,10854.7,115.277,945.009,713.212,2.61981,12.1721,-13.9518,110.314
96396.5,48847.6,-56.7004,71.2801,437.46,6987.36,56.1926,7.79626,210.805,-23.651,-21.7093,-3.04311,95.5975
103706,45753.2,-84.464,34.0525,595.392,475.912,113.14,1060.04,567.886,-26.2626,-3.98314,-6.89799,133.787
86803,50878.1,51.262,-16.5547,394.756,5207.06,110.512,14.2255,179.285,-25.1348,-23.1076,20.5387,223.462
119071,61765.4,-32.1714,156.382,767.967,11609.9,123.094,1071.77,581.728,64.4652,14.8914,-84.8948,138.242
90000,48763.7,38.7482,-56.4009,247.863,6521.32,79.4129,29.8158,487.702,71.8165,1.29796,27.2545,109.487
100510,49189.7,-1.89641,107.086,935.492,2848.93,94.1525,4.20043,250.46,18.554,5.99001,49.3612,84.3669
83958.9,46784.8,4.64191,156.971,631.758,7109.32,153.459,884.169,460.732,32.2013,0.534745,18.0553,223.119
95454,68364.5,63.9264,-9.97867,670.85,7133.76,135.336,46.0842,226.173,36.0684,-2.13111,-25.2801,185.521
94858.2,44795.2,6.86501,41.4565,219.499,53.6361,64.0554,1220.94,846.994,33.9835,15.5969,-53.3117,119.344
30357.8,37140.1,-85.1948,119.251,773.106,6251.24,47.4913,97.3035,30.6012,82.3741,36.8301,14.3297,102.64
104615,37631.3,-60.9382,126.805,274.129,10353.7,68.3999,1272.58,347.064,66.9763,16.1893,-41.3061,95.9008
